ANMOIS;DEP;ARR;PC15_D;PC15_A;RETARD_D;RETARD_A
201403;LFML;EGLL;0,222;;14,5;
201403;LFLL;LFRN;0,111;0,097;7,7;5,8
201403;LFLL;LFSB;0,026;0,000;1,6;0,1
201403;LFLL;LFML;0,066;0,050;6,1;5,5
201403;LFLL;LFPG;0,104;0,082;6,0;4,9
201403;LFLL;LFBO;0,081;0,058;4,5;4,0
201403;LFLL;EIDW;0,296;;11,7;
201403;LFLL;LFBD;0,077;0,058;4,2;3,2
201403;LFLL;EBBR;0,186;;8,4;
201403;LFLL;LFMT;0,019;0,019;1,5;1,1
201403;LFLL;LFRH;0,200;;22,7;
201403;LFLL;LFKJ;0,200;0,200;8,0;8,9
201403;LFLL;LFMN;0,053;0,042;6,4;5,3
201403;LFLL;LFLC;0,068;0,091;4,0;5,0
201403;LFLL;LSZH;0,011;;2,6;
201403;LFLL;LKPR;0,038;;4,0;
201403;LFLL;LEMD;0,074;;4,6;
201403;LFLL;EGSS;0,188;;7,2;
201403;LFLL;LFRS;0,103;0,073;5,8;4,1
201403;LFLL;LFPO;0,122;0,110;5,9;5,9
201403;LFLL;LEBL;0,128;;8,6;
201403;LFLL;LTBA;0,242;;10,7;
201403;LFLL;LPPT;0,221;;13,7;
201403;LFLL;LIPZ;0,159;;6,6;
201403;LFLL;LIPE;0,056;;4,5;
201403;LFLL;LFBL;0,078;0,057;3,5;2,7
201403;LFLL;GMMX;0,130;;6,4;
201403;LFLL;LFBZ;0,074;0,049;5,3;3,1
201403;LFLL;LFBI;0,064;0,085;10,6;9,9
201403;LFLL;LFST;0,143;0,086;6,5;3,6
201403;LFLL;LPPR;0,087;;4,3;
201403;LFLL;LFQQ;0,061;;5,7;
201403;LFLL;LFRB;0,041;;7,3;
201403;LFLL;GMAD;0,167;;5,8;
201403;LFLL;LFJL;0,147;0,000;10,8;0,3
201403;LFLL;GMMN;0,375;;18,7;
201403;LFLL;DABC;0,091;;9,5;
201403;LFLL;DAOO;0,400;;24,0;
201403;LFLL;DAAS;0,300;;21,1;
201403;LFLL;DTTA;0,727;;36,5;
201403;LFLL;LIRF;0,183;;9,8;
201403;LFLL;EGBB;0,821;;31,6;
201403;LFLL;LFBP;0,149;0,108;8,5;5,0
201403;LFLL;EDDM;0,079;;3,7;
201403;LFLL;DAAG;0,194;;13,9;
201403;LFLL;LFRK;0,068;0,068;7,5;5,0
201403;LFLL;EDDF;0,111;;8,6;
201403;LFLL;LOWW;0,140;;7,7;
201403;LFLL;EDDL;0,060;;4,4;
201403;LFLL;EDDB;0,056;;22,2;
201403;LFLL;EGKK;0,164;;16,6;
201403;LFLL;DTMB;0,423;;20,0;
201403;LFLL;DTTJ;0,143;;12,4;
201403;LFLL;LIMC;0,123;;8,1;
201403;LFLL;EHAM;0,105;;6,1;
201403;LFLL;EGLL;0,190;;11,2;
201403;LFLL;OMDB;0,227;;22,1;
201403;LHBP;LFSB;;0,091;;3,4
201403;LHBP;LFPG;;0,044;;4,4
201403;LHBP;LFOB;;0,000;;1,5
201403;LEVC;LFPG;;0,076;;7,9
201403;LEVC;LFPO;;0,040;;3,0
201403;LEVC;LFOB;;0,000;;0,7
201403;LFPG;LFRN;0,090;0,124;6,7;7,3
201403;LFPG;LFSB;0,162;0,111;8,0;6,2
201403;LFPG;LSGG;0,174;;7,9;
201403;LFPG;LEVC;0,087;;8,6;
201403;LFPG;LFLL;0,142;0,109;8,1;6,1
201403;LFPG;LFML;0,092;0,103;8,2;7,9
201403;LFPG;LFBO;0,102;0,077;6,2;4,4
201403;LFPG;EIDW;0,170;;8,4;
201403;LFPG;LFBD;0,185;0,142;8,8;6,7
201403;LFPG;EBBR;0,131;;7,7;
201403;LFPG;LFMT;0,180;0,131;8,6;7,6
201403;LFPG;LIML;0,033;;2,9;
201403;LFPG;ELLX;0,033;;3,3;
201403;LFPG;LFMN;0,110;0,111;5,9;5,7
201403;LFPG;LFLC;0,074;0,033;4,0;2,5
201403;LFPG;LSZH;0,090;;5,8;
201403;LFPG;LICC;0,000;;1,7;
201403;LFPG;LKPR;0,091;;4,7;
201403;LFPG;LEMD;0,142;;8,6;
201403;LFPG;LFRS;0,122;0,081;6,9;4,7
201403;LFPG;LEBL;0,122;;6,5;
201403;LFPG;LTFJ;0,133;;6,8;
201403;LFPG;LTBA;0,200;;10,1;
201403;LFPG;LPPT;0,127;;6,4;
201403;LFPG;LIPZ;0,072;;4,8;
201403;LFPG;EGGW;0,200;;9,4;
201403;LFPG;EGNT;0,050;;3,3;
201403;LFPG;EGGP;0,138;;5,6;
201403;LFPG;GMFO;0,357;;38,4;
201403;LFPG;LIPE;0,090;;5,8;
201403;LFPG;GMMX;0,058;;3,8;
201403;LFPG;LFBZ;0,038;0,037;3,8;2,5
201403;LFPG;LIRP;0,036;;1,5;
201403;LFPG;GMTT;0,286;;14,9;
201403;LFPG;GMFF;0,308;;16,8;
201403;LFPG;LEMG;0,098;;6,5;
201403;LFPG;EDDW;0,027;;2,8;
201403;LFPG;LPPR;0,083;;4,4;
201403;LFPG;GMME;0,150;;7,7;
201403;LFPG;EGGD;0,121;;8,3;
201403;LFPG;EGPH;0,109;;6,9;
201403;LFPG;LFRB;0,065;;4,4;
201403;LFPG;GMAD;0,111;;8,5;
201403;LFPG;GMMN;0,237;;11,1;
201403;LFPG;LBSF;0,303;;16,0;
201403;LFPG;OOMS;0,056;;3,7;
201403;LFPG;DAOO;0,314;;13,7;
201403;LFPG;EGCC;0,095;;6,2;
201403;LFPG;LYBE;0,226;;9,9;
201403;LFPG;EPWA;0,099;;6,1;
201403;LFPG;LIPX;0,066;;5,7;
201403;LFPG;OERK;0,206;;9,5;
201403;LFPG;OTBD;0,237;;10,3;
201403;LFPG;HECA;0,286;;15,1;
201403;LFPG;LGAV;0,102;;6,8;
201403;LFPG;KEWR;0,141;;8,1;
201403;LFPG;DTTA;0,379;;16,2;
201403;LFPG;LIRF;0,104;;4,7;
201403;LFPG;EGNM;0,273;;8,1;
201403;LFPG;LHBP;0,061;;5,9;
201403;LFPG;EGBB;0,084;;5,4;
201403;LFPG;BIKF;0,050;;2,1;
201403;LFPG;LIRQ;0,065;;5,1;
201403;LFPG;LFBP;0,011;0,022;2,0;1,4
201403;LFPG;KLAX;0,322;;16,4;
201403;LFPG;LIMJ;0,016;;1,7;
201403;LFPG;FCBB;0,300;;17,0;
201403;LFPG;EDDM;0,048;;4,8;
201403;LFPG;DAAG;0,254;;15,2;
201403;LFPG;EDDT;0,132;;6,9;
201403;LFPG;EDDV;0,030;;3,0;
201403;LFPG;LCLK;0,267;;18,5;
201403;LFPG;EDDK;0,074;;4,1;
201403;LFPG;UUEE;0,096;;5,0;
201403;LFPG;LIRN;0,100;;6,2;
201403;LFPG;EDDH;0,104;;5,7;
201403;LFPG;EDDF;0,038;;2,7;
201403;LFPG;ENGM;0,125;;5,6;
201403;LFPG;EDDS;0,053;;2,4;
201403;LFPG;LMML;0,143;;16,1;
201403;LFPG;LOWW;0,071;;4,1;
201403;LFPG;EKBI;0,032;;2,1;
201403;LFPG;EKCH;0,097;;5,3;
201403;LFPG;EDDL;0,038;;3,4;
201403;LFPG;DTTX;0,615;;20,8;
201403;LFPG;EPKK;0,032;;2,3;
201403;LFPG;EICK;0,100;;8,0;
201403;LFPG;DTTJ;0,278;;29,4;
201403;LFPG;EFHK;0,091;;4,5;
201403;LFPG;EGPF;0,174;;10,3;
201403;LFPG;EVRA;0,135;;5,0;
201403;LFPG;EDDN;0,053;;2,7;
201403;LFPG;ESSA;0,146;;9,4;
201403;LFPG;ESGG;0,067;;4,2;
201403;LFPG;LIMC;0,163;;9,3;
201403;LFPG;OLBA;0,108;;6,6;
201403;LFPG;GCFV;0,400;;47,5;
201403;LFPG;EGTE;0,129;;7,8;
201403;LFPG;HAAB;0,045;;2,6;
201403;LFPG;ULLI;0,064;;4,5;
201403;LFPG;EGAA;0,133;;6,2;
201403;LFPG;LIMF;0,071;;4,4;
201403;LFPG;EHAM;0,124;;6,0;
201403;LFPG;LEVX;0,060;;3,0;
201403;LFPG;LLBG;0,340;;16,6;
201403;LFPG;EGPD;0,038;;2,6;
201403;LFPG;LDZA;0,077;;10,8;
201403;LFPG;EDDP;0,120;;7,0;
201403;LFPG;EGLL;0,117;;5,3;
201403;LFPG;LEBB;0,033;;2,6;
201403;LFPG;HLLT;0,846;;72,4;
201403;LFPG;UBBB;0,176;;7,2;
201403;LFPG;FZAA;0,353;;14,3;
201403;LFPG;TFFF;0,000;;4,2;
201403;LFPG;CYUL;0,352;;16,8;
201403;LFPG;TFFR;0,158;0,105;12,3;5,8
201403;LFPG;MDPC;0,438;;29,3;
201403;LFPG;DNAA;0,333;;17,8;
201403;LFPG;RJTT;0,206;;6,0;
201403;LFPG;SBGL;0,179;;9,7;
201403;LFPG;LJLJ;0,122;;3,7;
201403;LFPG;GOOY;0,303;;15,5;
201403;LFPG;VTBS;0,228;;9,7;
201403;LFPG;VHHH;0,113;;11,5;
201403;LFPG;KMIA;0,293;;11,1;
201403;LFPG;KSFO;0,186;;12,9;
201403;LFPG;RJBB;0,258;;20,6;
201403;LFPG;KIAD;0,311;;20,0;
201403;LFPG;VIDP;0,159;;10,3;
201403;LFPG;KBOS;0,233;;9,4;
201403;LFPG;SKBO;0,333;;18,1;
201403;LFPG;ZBAA;0,053;;3,9;
201403;LFPG;ZSPD;0,157;;9,6;
201403;LFPG;FTTJ;0,154;;6,9;
201403;LFPG;DXXX;0,188;;9,9;
201403;LFPG;OEJN;0,161;;10,0;
201403;LFPG;FKYS;0,444;;32,9;
201403;LFPG;GUCY;0,250;;11,2;
201403;LFPG;FOOL;0,161;;11,0;
201403;LFPG;FCPP;0,037;;16,0;
201403;LFPG;DRRN;0,217;;10,4;
201403;LFPG;DIAP;0,200;;10,2;
201403;LFPG;FKKD;0,327;;17,7;
201403;LFPG;UKBB;0,105;;6,4;
201403;LFPG;FMEE;0,136;0,250;4,9;9,4
201403;LFPG;FIMP;0,193;;16,1;
201403;LFPG;FMMI;0,409;;14,4;
201403;LFPG;LROP;0,098;;6,5;
201403;LFPG;OMDB;0,269;;11,1;
201403;LFPG;OMAA;0,161;;8,3;
201403;LFPG;UDYZ;0,700;;31,2;
201403;LFPG;LYPG;0,273;;15,5;
201403;LFPG;DBBB;0,450;;18,4;
201403;LFPG;OBBI;0,032;;2,8;
201403;LFPG;DNMM;0,226;;11,2;
201403;LFPG;TNCM;0,065;;6,3;
201403;LFPG;SBGR;0,088;;4,4;
201403;LFPG;KIAH;0,129;;6,6;
201403;LFPG;RKSI;0,087;;4,1;
201403;LFPG;RJAA;0,097;;7,4;
201403;LFPG;KATL;0,097;;6,6;
201403;LFPG;KJFK;0,147;;8,3;
201403;LFPG;MUHA;0,465;;19,2;
201403;LFPG;OJAI;0,344;;15,4;
201403;LFPG;KPHL;0,129;;18,2;
201403;LFPG;FACT;0,000;;1,2;
201403;LFPG;GVSV;0,400;;51,5;
201403;LFPG;UMMS;0,118;;4,6;
201403;LFPG;GABS;0,258;;11,5;
201403;LFPG;KSEA;0,045;;8,1;
201403;LFPG;KORD;0,114;;7,9;
201403;LFPG;HKJK;0,056;;0,9;
201403;LFPG;MMMX;0,233;;13,2;
201403;LFPG;VABB;0,074;;3,7;
201403;LFPG;VOBL;0,148;;6,5;
201403;LFPG;SVMI;0,160;;10,2;
201403;LFPG;GQNO;0,222;;11,1;
201403;LFPG;MMUN;0,222;;11,7;
201403;LFPG;FAOR;0,161;;7,5;
201403;LFPG;KMSP;0,100;;5,0;
201403;LFPG;KDTW;0,214;;9,2;
201403;LFPG;CYYZ;0,131;;7,7;
201403;LFPG;WMKK;0,178;;32,5;
201403;LFPG;WSSS;0,048;;5,5;
201403;LFPG;SCEL;0,097;;6,3;
201403;LFPG;SPJC;0,154;;9,9;
201403;LFPG;MPTO;0,214;;14,8;
201403;LFPG;ZGGG;0,078;;5,3;
201403;LFPG;VVTS;0,129;;7,2;
201403;LFPG;SAEZ;0,065;;5,6;
201403;LFPG;VVNB;0,032;;3,5;
201403;LFPG;KCVG;0,000;;1,4;
201403;LFPG;KSLC;0,048;;3,4;
201403;LFPG;VCBI;0,056;;6,1;
201403;LFPG;RCTP;0,056;;7,4;
201403;LFPG;KDFW;0,267;;9,9;
201403;LFRN;LFLL;0,113;0,070;5,4;5,2
201403;LFRN;LFML;0,323;0,194;20,2;16,5
201403;LFRN;LFPG;0,057;0,068;4,7;5,8
201403;LFRN;LFBO;0,067;0,040;3,9;2,9
201403;LFRN;LFMN;0,033;0,067;2,4;5,3
201403;LFRN;LEBL;0,250;;9,6;
201403;LFRN;EGHI;0,222;;12,9;
201403;LGAV;LFPG;;0,039;;1,5
201403;LFBO;LFRN;0,067;0,055;6,6;4,8
201403;LFBO;LFSB;0,095;0,048;4,1;2,5
201403;LFBO;LSGG;0,161;;16,1;
201403;LFBO;LFLL;0,082;0,044;5,1;3,3
201403;LFBO;LFML;0,072;0,072;5,5;3,9
201403;LFBO;LFPG;0,092;0,061;6,3;3,3
201403;LFBO;LFBD;0,154;0,111;7,7;4,4
201403;LFBO;LEZL;0,163;;4,8;
201403;LFBO;EBBR;0,138;;7,6;
201403;LFBO;LFMN;0,071;0,111;4,5;5,1
201403;LFBO;LEMD;0,138;;7,2;
201403;LFBO;LFRS;0,130;0,151;7,3;7,7
201403;LFBO;LFPO;0,093;0,059;5,9;3,9
201403;LFBO;LTBA;0,161;;5,7;
201403;LFBO;LPPT;0,241;;14,0;
201403;LFBO;GMMX;0,152;;4,1;
201403;LFBO;LFST;0,106;0,085;5,2;3,8
201403;LFBO;EDDW;0,190;;11,0;
201403;LFBO;LFQQ;0,092;;7,2;
201403;LFBO;EGGD;0,207;;9,0;
201403;LFBO;GMMN;0,333;;14,5;
201403;LFBO;DAOO;0,386;;19,3;
201403;LFBO;DTTA;0,955;;53,7;
201403;LFBO;LIRF;0,086;;6,1;
201403;LFBO;EDDM;0,044;;7,5;
201403;LFBO;DAAG;0,370;;42,4;
201403;LFBO;EDDH;0,067;;6,7;
201403;LFBO;EDDF;0,154;;7,9;
201403;LFBO;LMML;0,200;;7,0;
201403;LFBO;EGKK;0,169;;6,9;
201403;LFBO;EHAM;0,156;;7,5;
201403;LFBO;EGLL;0,161;;7,4;
201403;EIDW;LFLL;;0,185;;7,7
201403;EIDW;LFPG;;0,067;;3,5
201403;EIDW;LFBD;;0,300;;13,5
201403;EIDW;LFMN;;0,150;;13,7
201403;EIDW;LFRS;;0,286;;10,6
201403;EIDW;LFOB;;0,145;;6,3
201403;LJLJ;LFPG;;0,082;;2,8
201403;LEZL;LFBO;;0,163;;6,9
201403;LEZL;LFPO;;0,116;;6,1
201403;LEZL;LFOB;;0,056;;2,9
201403;LFBD;LFSB;0,125;0,000;4,4;0,9
201403;LFBD;LSGG;0,204;;13,6;
201403;LFBD;LFLL;0,101;0,039;7,7;2,5
201403;LFBD;LFML;0,103;0,064;8,3;3,7
201403;LFBD;LFPG;0,247;0,098;13,4;5,3
201403;LFBD;LFBO;0,471;0,316;20,2;13,5
201403;LFBD;EIDW;0,300;;23,3;
201403;LFBD;LFMN;0,071;0,057;9,7;5,4
201403;LFBD;LEMD;0,226;;9,0;
201403;LFBD;EGSS;0,231;;14,0;
201403;LFBD;LFRS;0,057;0,036;6,2;2,4
201403;LFBD;LFPO;0,146;0,070;10,4;4,0
201403;LFBD;LFKB;0,200;;11,8;
201403;LFBD;LEBL;0,050;;8,5;
201403;LFBD;LPPT;0,157;;10,9;
201403;LFBD;LIPZ;0,100;;5,8;
201403;LFBD;LIRA;0,143;;6,9;
201403;LFBD;EGGW;0,571;;23,2;
201403;LFBD;EBCI;0,389;;13,7;
201403;LFBD;GMMX;0,267;;10,3;
201403;LFBD;LFST;0,066;0,065;5,1;14,6
201403;LFBD;LPPR;0,615;;17,4;
201403;LFBD;LFQQ;0,073;;7,5;
201403;LFBD;GMMN;0,556;;42,7;
201403;LFBD;LIRF;0,043;;6,7;
201403;LFBD;EGKK;0,320;;18,4;
201403;LFBD;LIMC;0,143;;5,7;
201403;LFBD;EHAM;0,227;;11,5;
201403;LEBL;LFRN;;0,250;;8,6
201403;LEBL;LFSB;;0,024;;0,9
201403;LEBL;LFLL;;0,064;;5,8
201403;LEBL;LFML;;0,000;;0,2
201403;LEBL;LFPG;;0,079;;4,1
201403;LEBL;LFBD;;0,000;;0,7
201403;LEBL;LFMN;;0,059;;5,3
201403;LEBL;LFRS;;0,061;;2,7
201403;LEBL;LFPO;;0,041;;2,7
201403;LEBL;LFOB;;0,182;;9,0
201403;EBBR;LFSB;;0,082;;4,1
201403;EBBR;LFLL;;0,084;;5,2
201403;EBBR;LFML;;0,138;;6,0
201403;EBBR;LFPG;;0,157;;7,6
201403;EBBR;LFBO;;0,138;;6,1
201403;EBBR;LFMN;;0,230;;14,1
201403;EBBR;LFRS;;0,087;;4,6
201403;EBBR;LFST;;0,143;;4,0
201403;EDDN;LFPG;;0,030;;2,0
201403;LFMT;LFLL;0,075;0,038;5,0;2,9
201403;LFMT;LFPG;0,211;0,187;13,8;10,0
201403;LFMT;LFRS;0,122;0,148;8,5;8,4
201403;LFMT;LFPO;0,084;0,062;5,5;3,8
201403;LFMT;EBCI;0,385;;18,9;
201403;LFMT;LFST;0,059;0,059;3,1;2,0
201403;LFMT;LFQQ;0,033;;2,5;
201403;LFMT;EDFH;0,100;;5,6;
201403;LFMT;LIRF;0,154;;3,6;
201403;LFMT;EGKK;0,267;;16,9;
201403;LFRD;EGSS;0,167;;9,3;
201403;LFRH;LFLL;;0,044;;2,8
201403;LFRH;LFPO;;0,093;;5,7
201403;LFBE;EGSS;0,133;;10,6;
201403;LFBE;EGHI;0,313;;15,1;
201403;LFKF;LFML;0,109;0,078;5,8;4,9
201403;LFKF;LFMN;0,069;0,069;4,1;4,1
201403;LFKF;LFPO;0,217;0,217;6,9;6,9
201403;LFLB;EGCC;0,900;;66,2;
201403;LFLB;EGLC;0,700;;32,7;
201403;LFMN;LFRN;0,065;0,065;6,7;5,7
201403;LFMN;LFSB;0,079;0,026;3,9;1,9
201403;LFMN;LSGG;0,227;;10,3;
201403;LFMN;LFLL;0,105;0,053;6,9;4,4
201403;LFMN;LFPG;0,122;0,072;6,5;3,7
201403;LFMN;LFBO;0,061;0,040;4,2;2,0
201403;LFMN;EIDW;0,350;;23,1;
201403;LFMN;LFBD;0,071;0,057;5,1;3,9
201403;LFMN;EBBR;0,273;;12,9;
201403;LFMN;LFKF;0,065;0,065;5,6;3,7
201403;LFMN;LFKJ;0,097;0,075;6,3;4,2
201403;LFMN;ELLX;0,097;;6,4;
201403;LFMN;LFKC;0,032;;2,1;
201403;LFMN;LSZH;0,162;;9,9;
201403;LFMN;LEMD;0,130;;5,7;
201403;LFMN;EGSS;0,471;;24,8;
201403;LFMN;LFRS;0,158;0,070;10,3;7,5
201403;LFMN;LFPO;0,124;0,078;7,8;5,8
201403;LFMN;LFKB;0,033;;3,4;
201403;LFMN;LEBL;0,059;;7,0;
201403;LFMN;LTBA;0,129;;5,3;
201403;LFMN;LPPT;0,348;;22,0;
201403;LFMN;LIPZ;0,158;;12,7;
201403;LFMN;EGGW;0,622;;33,8;
201403;LFMN;EGGP;0,222;;8,3;
201403;LFMN;LFST;0,238;0,143;9,1;6,7
201403;LFMN;EHEH;0,273;;12,6;
201403;LFMN;LFQQ;0,102;;8,9;
201403;LFMN;LFJL;0,182;0,000;11,3;0,1
201403;LFMN;GMMN;0,067;;5,9;
201403;LFMN;EHRD;0,095;;8,7;
201403;LFMN;EGLC;0,318;;42,4;
201403;LFMN;DTTA;0,676;;38,2;
201403;LFMN;LIRF;0,136;;9,0;
201403;LFMN;EDDM;0,121;;5,9;
201403;LFMN;EDDK;0,000;;4,6;
201403;LFMN;UUEE;0,050;;3,3;
201403;LFMN;EDDH;0,053;;3,7;
201403;LFMN;EDDF;0,044;;2,9;
201403;LFMN;ENGM;0,286;;11,2;
201403;LFMN;UUDD;0,000;;2,4;
201403;LFMN;LOWW;0,056;;4,0;
201403;LFMN;EKCH;0,283;;12,3;
201403;LFMN;EDDL;0,217;;13,3;
201403;LFMN;EDDB;0,222;;6,1;
201403;LFMN;EGKK;0,286;;15,3;
201403;LFMN;DTMB;0,571;;29,9;
201403;LFMN;ESSA;0,256;;10,1;
201403;LFMN;ULLI;0,214;;11,5;
201403;LFMN;EHAM;0,193;;10,7;
201403;LFMN;EGLL;0,154;;8,9;
201403;LFMN;LROP;0,000;;0,7;
201403;LFMN;OMDB;0,097;;7,4;
201403;ELLX;LFPG;;0,033;;1,5
201403;ELLX;LFMN;;0,032;;2,4
201403;LFBT;LFPO;0,037;0,025;2,3;1,8
201403;LFLC;LFLL;0,023;0,000;1,0;1,1
201403;LFLC;LFPG;0,108;0,067;5,2;3,6
201403;LFLC;LFPO;0,089;0,063;5,0;3,5
201403;LFLC;EHAM;0,056;;1,2;
201403;LEMD;LFSB;;0,097;;4,2
201403;LEMD;LFLL;;0,115;;8,0
201403;LEMD;LFML;;0,125;;10,2
201403;LEMD;LFPG;;0,087;;6,7
201403;LEMD;LFBO;;0,138;;7,8
201403;LEMD;LFBD;;0,097;;4,6
201403;LEMD;LFMN;;0,174;;10,0
201403;LEMD;LFRS;;0,053;;3,7
201403;LEMD;LFPO;;0,056;;2,8
201403;LEMD;LFOB;;0,097;;4,4
201403;LEMD;LFST;;0,043;;3,6
201403;LFKC;LFML;;0,024;;2,0
201403;LFKC;LFPO;;0,000;;0,5
201403;LFTH;LFPO;0,058;0,045;4,7;3,8
201403;LFRQ;LFPO;0,074;0,074;2,8;3,1
201403;LFMP;LFPO;0,070;0,088;12,8;3,8
201403;LFRS;LFSB;0,000;0,000;1,4;0,9
201403;LFRS;LSGG;0,159;;7,2;
201403;LFRS;LFLL;0,087;0,078;7,3;6,7
201403;LFRS;LFML;0,132;0,115;10,7;9,3
201403;LFRS;LFPG;0,151;0,153;6,9;5,5
201403;LFRS;LFBO;0,085;0,106;6,3;5,7
201403;LFRS;EIDW;0,429;;20,4;
201403;LFRS;LFBD;0,055;0,060;2,8;3,7
201403;LFRS;EBBR;0,065;;3,0;
201403;LFRS;LFMT;0,096;0,110;5,7;5,9
201403;LFRS;LFMN;0,105;0,123;9,7;10,8
201403;LFRS;LFRZ;0,077;;4,9;
201403;LFRS;LEMD;0,026;;3,2;
201403;LFRS;LFPO;0,163;0,186;9,3;8,0
201403;LFRS;LEBL;0,242;;8,0;
201403;LFRS;LIPZ;0,167;;5,1;
201403;LFRS;GMMX;0,257;;21,0;
201403;LFRS;LFST;0,173;0,136;9,5;8,7
201403;LFRS;LFQQ;0,029;;2,3;
201403;LFRS;GMMN;0,083;;7,4;
201403;LFRS;EGCC;0,091;;3,2;
201403;LFRS;EGHI;0,200;;19,2;
201403;LFRS;EGLC;0,200;;10,7;
201403;LFRS;DTTA;0,565;;46,4;
