ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
201001;LFBD;LC;I;A;1;19;19;0,000;0,001;0,000;0,000
201001;LFBD;LC;I;B;9;1079;1079;0,009;0,033;0,004;0,001
201001;LFBD;LC;I;C;6;0;69;0,019;0,088;0,011;0,003
201001;LFBD;MC;I;A;314;7192;7273;0,110;0,321;0,071;0,017
201001;LFBD;MC;I;B;532;40669;40884;0,481;1,960;0,111;0,076
201001;LFBD;MC;I;C;50;0;2072;0,099;0,538;0,056;0,016
201001;LFBD;CC;M;A;5;0;0;0,002;0,006;0,002;0,000
201001;LFBD;CC;M;B;1017;107995;111102;0,979;4,596;0,262;0,155
201001;LFBD;CC;M;A;640;16806;16807;0,212;0,716;0,095;0,034
201001;LFBD;CC;M;B;528;42029;42055;0,436;1,732;0,181;0,069
201001;LFBD;CC;M;C;34;0;1017;0,049;0,284;0,010;0,008
201001;LFBO;LC;I;A;2;10;10;0,001;0,002;0,000;0,000
201001;LFBO;LC;I;B;9;1530;1530;0,010;0,056;0,002;0,002
201001;LFBO;LC;I;C;6;1307;1484;0,021;0,132;0,004;0,003
201001;LFBO;MC;I;A;1003;40005;40306;0,370;1,164;0,109;0,059
201001;LFBO;MC;I;B;1207;106168;107625;0,911;3,791;0,244;0,145
201001;LFBO;MC;I;C;158;8406;29602;0,323;1,764;0,165;0,051
201001;LFBO;LC;O;C;5;2140;2143;0,028;0,218;0,002;0,004
201001;LFBO;CC;M;A;32;47;531;0,007;0,019;0,014;0,001
201001;LFBO;CC;M;B;1966;225618;234093;1,925;8,989;0,491;0,306
201001;LFBO;CC;M;C;21;0;1454;0,055;0,346;0,032;0,009
201001;LFBO;CC;M;A;963;30448;30480;0,321;1,013;0,186;0,051
201001;LFBO;CC;M;B;458;34512;35454;0,337;1,414;0,139;0,054
201001;LFBO;CC;M;C;121;5997;15802;0,209;1,212;0,076;0,033
201001;LFLL;LC;I;B;5;802;802;0,005;0,019;0,002;0,001
201001;LFLL;LC;I;C;12;5562;5575;0,042;0,220;0,004;0,007
201001;LFLL;MC;I;A;2096;70194;71660;0,810;2,357;0,278;0,129
201001;LFLL;MC;I;B;2257;201640;204041;1,791;7,169;0,548;0,284
201001;LFLL;MC;I;C;104;4703;19529;0,203;1,066;0,093;0,032
201001;LFLL;LC;O;C;38;12402;13129;0,155;1,081;0,013;0,025
201001;LFLL;CC;M;A;170;6395;7052;0,047;0,142;0,095;0,007
201001;LFLL;CC;M;B;399;33822;37423;0,360;1,498;0,138;0,057
201001;LFLL;CC;M;C;34;5670;5670;0,124;0,890;0,009;0,020
201001;LFLL;CC;M;A;1589;47571;47580;0,581;1,788;0,486;0,092
201001;LFLL;CC;M;B;1532;117535;117600;0,994;3,889;0,445;0,158
201001;LFLL;CC;M;C;90;3011;6722;0,175;1,023;0,068;0,028
201001;LFML;LC;I;B;56;5515;5518;0,071;0,308;0,032;0,011
201001;LFML;LC;I;C;27;4973;5105;0,068;0,382;0,029;0,011
201001;LFML;MC;I;A;1171;34877;38691;0,344;1,002;0,255;0,055
201001;LFML;MC;I;B;1737;162610;165145;1,689;6,974;0,421;0,268
201001;LFML;MC;I;C;158;6335;18213;0,310;1,558;0,147;0,049
201001;LFML;LC;O;A;1;5;5;0,000;0,001;0,000;0,000
201001;LFML;LC;O;C;26;9547;9630;0,083;0,565;0,006;0,013
201001;LFML;CC;M;A;43;0;1427;0,012;0,039;0,026;0,002
201001;LFML;CC;M;B;1265;121471;130738;1,280;5,464;0,477;0,203
201001;LFML;CC;M;C;60;2084;8950;0,120;0,720;0,023;0,019
201001;LFML;CC;M;A;1152;29047;30415;0,338;0,987;0,365;0,054
201001;LFML;CC;M;B;1324;98578;107563;1,202;4,273;0,374;0,191
201001;LFML;CC;M;C;65;5921;5980;0,185;1,179;0,059;0,029
201001;LFMN;LC;I;A;18;53;53;0,009;0,029;0,003;0,001
201001;LFMN;LC;I;C;94;14275;19668;0,251;1,447;0,046;0,040
201001;LFMN;MC;I;A;2507;40541;40724;0,448;1,120;1,174;0,071
201001;LFMN;MC;I;B;2370;203746;204687;2,014;8,196;0,596;0,320
201001;LFMN;MC;I;C;6;998;998;0,011;0,066;0,004;0,002
201001;LFMN;CC;M;A;35;8;448;0,008;0,023;0,015;0,001
201001;LFMN;CC;M;B;1635;205460;209425;1,629;7,286;0,474;0,259
201001;LFMN;CC;M;A;1220;36861;37839;0,389;1,213;0,554;0,062
201001;LFMN;CC;M;B;462;29398;29405;0,170;0,622;0,073;0,027
201001;LFMN;CC;M;C;2;0;51;0,003;0,018;0,001;0,000
201001;LFOB;MC;I;B;1633;194752;194752;1,859;8,111;0,291;0,295
201001;LFOB;CC;M;B;64;6015;6015;0,074;0,292;0,012;0,012
201001;LFPG;LC;I;A;3;8;8;0,002;0,003;0,001;0,000
201001;LFPG;LC;I;B;437;34552;36134;0,623;2,530;0,332;0,099
201001;LFPG;LC;I;C;7255;1571323;2634704;30,254;172,905;16,980;4,802
201001;LFPG;MC;I;A;5988;239249;252383;2,257;6,187;1,474;0,358
201001;LFPG;MC;I;B;18816;1785068;1881409;21,454;81,872;9,302;3,405
201001;LFPG;MC;I;C;1437;124145;332065;4,482;23,785;2,088;0,711
201001;LFPG;LC;O;C;101;33662;47439;0,459;3,071;0,217;0,073
201001;LFPG;CC;M;B;1;0;0;0,000;0,001;0,000;0,000
201001;LFPG;CC;M;A;1000;36208;38018;0,532;1,470;0,385;0,084
201001;LFPG;CC;M;B;3506;323933;448872;3,967;14,811;1,871;0,630
201001;LFPG;CC;M;C;184;3513;10085;0,452;2,566;0,151;0,072
201001;LFPO;LC;I;B;40;3506;3661;0,052;0,253;0,020;0,008
201001;LFPO;LC;I;C;285;57481;60849;0,794;4,280;0,160;0,126
201001;LFPO;MC;I;A;682;19172;19175;0,189;0,480;0,229;0,030
201001;LFPO;MC;I;B;5777;648127;663551;6,315;29,179;1,797;1,002
201001;LFPO;MC;I;C;207;35956;41912;0,549;2,886;0,514;0,087
201001;LFPO;LC;O;C;670;234700;273921;2,665;17,278;0,875;0,423
201001;LFPO;CC;M;A;1741;53117;53135;0,626;1,883;0,490;0,099
201001;LFPO;CC;M;B;6815;698654;701089;6,189;26,692;2,058;0,982
201001;LFPO;CC;M;C;34;6579;7047;0,129;0,725;0,043;0,020
201001;LFRS;LC;I;B;22;3953;3953;0,026;0,109;0,011;0,004
201001;LFRS;LC;I;C;9;1921;1921;0,024;0,140;0,003;0,004
201001;LFRS;MC;I;A;344;10551;10553;0,129;0,387;0,079;0,021
201001;LFRS;MC;I;B;412;52078;52137;0,427;1,923;0,098;0,068
201001;LFRS;MC;I;C;52;287;5896;0,095;0,484;0,026;0,015
201001;LFRS;LC;O;C;26;10502;10630;0,108;0,637;0,009;0,017
201001;LFRS;CC;M;A;1;31;31;0,000;0,001;0,000;0,000
201001;LFRS;CC;M;B;247;23659;23729;0,201;0,908;0,086;0,032
201001;LFRS;CC;M;C;5;491;491;0,019;0,141;0,002;0,003
201001;LFRS;CC;M;A;749;23237;23237;0,296;0,950;0,123;0,047
201001;LFRS;CC;M;B;641;49081;49192;0,452;1,811;0,140;0,072
201001;LFRS;CC;M;C;33;0;0;0,051;0,295;0,009;0,008
201001;LFSB;LC;I;A;3;9;9;0,002;0,007;0,000;0,000
201001;LFSB;LC;I;B;2;140;140;0,000;0,000;0,000;0,000
201001;LFSB;LC;I;C;16;2637;5697;0,054;0,374;0,076;0,009
201001;LFSB;MC;I;A;1471;42125;45559;0,317;0,878;0,227;0,050
201001;LFSB;MC;I;B;1361;134538;138450;1,104;4,648;0,426;0,175
201001;LFSB;MC;I;C;78;2077;12266;0,135;0,687;0,042;0,021
201001;LFSB;LC;O;C;2;505;505;0,004;0,021;0,003;0,001
201001;LFSB;CC;M;A;183;8309;8383;0,091;0,291;0,013;0,014
201001;LFSB;CC;M;B;323;19159;19194;0,104;0,424;0,047;0,016
201001;LFSB;CC;M;C;77;1575;8051;0,142;0,957;0,035;0,023
