ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
200801;BIKF;LFPG;16;1804;MC;I
200801;CYQB;LFPG;9;1792;LC;I
200801;CYUL;LFPG;127;32561;LC;I
200801;CYYZ;LFPG;62;11702;LC;I
200801;DAAE;LFLL;8;724;MC;I
200801;DAAE;LFML;9;794;MC;I
200801;DAAE;LFPO;34;4032;MC;I
200801;DAAG;LFBO;17;1538;MC;I
200801;DAAG;LFJL;9;933;MC;I
200801;DAAG;LFLL;51;4708;MC;I
200801;DAAG;LFML;49;5691;MC;I
200801;DAAG;LFMN;13;622;MC;I
200801;DAAG;LFPG;156;16948;MC;I
200801;DAAG;LFPO;135;19145;MC;I
200801;DAAG;LFQQ;18;2117;MC;I
200801;DAAJ;LFML;4;693;MC;I
200801;DAAS;LFLL;22;2758;MC;I
200801;DAAS;LFML;6;639;MC;I
200801;DAAS;LFPO;24;2737;MC;I
200801;DABB;LFLL;4;506;MC;I
200801;DABB;LFML;23;2372;MC;I
200801;DABB;LFPO;16;1696;MC;I
200801;DABC;LFLL;16;1669;MC;I
200801;DABC;LFML;38;4042;MC;I
200801;DABC;LFPO;20;2248;MC;I
200801;DABC;LFSB;12;1471;MC;I
200801;DABT;LFML;8;650;MC;I
200801;DABT;LFPO;10;924;MC;I
200801;DAOI;LFML;9;1205;MC;I
200801;DAON;LFML;5;584;MC;I
200801;DAON;LFPO;26;3260;MC;I
200801;DAOO;LFBO;18;2207;MC;I
200801;DAOO;LFLL;18;2440;MC;I
200801;DAOO;LFML;36;3805;MC;I
200801;DAOO;LFPO;62;9397;MC;I
200801;DAUB;LFPO;9;984;MC;I
200801;DBBB;LFPG;17;4142;LC;I
200801;DFFD;LFPG;19;3435;LC;I
200801;DFFD;LFPO;11;1055;LC;I
200801;DIAP;LFML;8;871;LC;I
200801;DIAP;LFPG;30;6311;LC;I
200801;DNMM;LFPG;42;8003;LC;I
200801;DRRN;LFPG;15;3179;LC;I
200801;DTMB;LFLL;11;1252;MC;I
200801;DTMB;LFML;5;507;MC;I
200801;DTMB;LFMN;14;1951;MC;I
200801;DTMB;LFPG;13;2089;MC;I
200801;DTMB;LFPO;32;4424;MC;I
200801;DTTA;LFBD;8;807;MC;I
200801;DTTA;LFBO;17;1839;MC;I
200801;DTTA;LFLL;59;6141;MC;I
200801;DTTA;LFML;94;8435;MC;I
200801;DTTA;LFMN;42;5166;MC;I
200801;DTTA;LFPG;185;19857;MC;I
