ANMOIS;DEP;ARR;PC15_D;PC15_A;RETARD_D;RETARD_A
201705;LFPG;EDDT;0,473;;22,9;
201705;LFPG;EDDH;0,181;;9,8;
201705;LFPG;LEST;0,176;;6,9;
201705;LFPG;EGCN;0,097;;5,0;
201705;LFPG;EDDL;0,275;;14,4;
201705;LFPG;EDDV;0,186;;9,8;
201705;LFPG;FTTJ;0,154;;8,6;
201705;LFPG;DIAP;0,677;;26,4;
201705;LFPG;ESGG;0,233;;10,2;
201705;LFPG;OLBA;0,269;;11,5;
201705;LFPG;HECA;0,482;;21,5;
201705;LFPG;UACC;0,308;;12,9;
201705;LFPG;BIKF;0,311;;12,3;
201705;LFPG;OERK;0,205;;14,3;
201705;LFPG;OEJN;0,129;;8,1;
201705;LFPG;GMMN;0,366;;16,6;
201705;LFPG;OOMS;0,129;;5,5;
201705;LFPG;LIRQ;0,182;;9,5;
201705;LFPG;LDZA;0,226;;11,4;
201705;LFPG;DRRN;0,273;;13,7;
201705;LFPG;DFFD;0,227;;19,5;
201705;LFPG;EDDS;0,202;;9,2;
201705;LFPG;EFHK;0,144;;6,7;
201705;LFPG;KIAD;0,455;;21,3;
201705;LFPG;EDDN;0,229;;11,9;
201705;LFPG;OMDB;0,294;;13,8;
201705;LFPG;LIMF;0,175;;11,5;
201705;LFPG;ENGM;0,247;;12,4;
201705;LFPG;EKBI;0,115;;5,4;
201705;LFPG;UMMS;0,258;;14,1;
201705;LFPG;LCLK;0,040;;2,8;
201705;LFPG;HAAB;0,161;;7,3;
201705;LFPG;EGPD;0,098;;5,4;
201705;LFPG;EGMC;0,333;;15,3;
201705;LFPG;UKBB;0,243;;12,9;
201705;LFPG;SBGR;0,303;;10,4;
201705;LFPG;ZBAA;0,168;;11,0;
201705;LFPG;OBBI;0,065;;4,2;
201705;LFPG;LTFJ;0,267;;12,5;
201705;LFPG;LROP;0,208;;11,3;
201705;LFPG;LJLJ;0,203;;8,4;
201705;LFPG;EVRA;0,333;;12,9;
201705;LFPG;EGLL;0,156;;8,3;
201705;LFPG;OMAA;0,081;;4,5;
201705;LFPG;LEAS;0,333;;37,9;
201705;LFPG;KPHL;0,054;;3,9;
201705;LFPG;EETN;0,167;;8,4;
201705;LFPG;DTMB;0,533;;25,6;
201705;LFPG;GOOY;0,484;;22,7;
201705;LFPG;DABC;0,333;;22,4;
201705;LFPG;DAOO;0,397;;18,1;
201705;LFPG;ULLI;0,204;;11,3;
201705;LFPG;DNAA;0,524;;18,4;
201705;LFPG;OTHH;0,108;;5,7;
201705;LFPG;CYUL;0,402;;16,2;
201705;LFPG;UBBB;0,000;;4,2;
201705;LFPG;KSFO;0,425;;23,7;
201705;LFPG;RJBB;0,348;;27,8;
201705;LFPG;VIDP;0,173;;10,7;
201705;LFPG;VHHH;0,160;;7,2;
201705;LFPG;ZGGG;0,122;;4,8;
201705;LFPG;VABB;0,065;;8,5;
201705;LFPG;KEWR;0,189;;18,1;
201705;LFPG;FOOL;0,194;;8,3;
201705;LFPG;KBOS;0,261;;20,2;
201705;LFPG;VOBL;0,160;;9,8;
201705;LFPG;KJFK;0,281;;13,5;
201705;LFPG;FNLU;0,071;;2,8;
201705;LFPG;KIAH;0,581;;18,9;
201705;LFPG;KLAX;0,545;;21,4;
201705;LFPG;KMIA;0,290;;17,3;
201705;LFPG;GQNO;0,389;;28,1;
201705;LFPG;DNMM;0,226;;12,1;
201705;LFPG;FCBB;0,556;;24,3;
201705;LFPG;OKBK;0,500;;23,4;
201705;LFPG;CYYZ;0,467;;19,2;
201705;LFPG;GABS;0,806;;34,0;
201705;LFPG;ZSPD;0,243;;11,9;
201705;LFPG;FKKD;0,548;;32,3;
201705;LFPG;VTBS;0,220;;10,9;
201705;LFPG;RJTT;0,065;;6,1;
201705;LFPG;FZAA;0,583;;48,4;
201705;LFPG;UDYZ;0,722;;30,2;
201705;LFPG;OJAI;0,410;;20,6;
201705;LFPG;MDPC;0,296;;15,9;
201705;LFPG;KATL;0,355;;15,7;
201705;LFPG;TNCM;0,263;;19,7;
201705;LFPG;MUHA;0,488;;23,9;
201705;LFPG;GFLL;0,615;;28,2;
201705;LFPG;DGAA;0,462;;25,5;
201705;LFPG;RKSI;0,182;;12,6;
201705;LFPG;SKBO;0,308;;20,8;
201705;LFPG;DBBB;0,318;;14,5;
201705;LFPG;KMSP;0,306;;11,0;
201705;LFPG;FMMI;0,500;;30,8;
201705;LFPG;OIIE;0,444;;15,3;
201705;LFPG;KDTW;0,484;;17,8;
201705;LFPG;KORD;0,250;;15,5;
201705;LFPG;ZHHH;0,286;;13,2;
201705;LFPG;FCPP;0,222;;18,1;
201705;LFPG;FMEE;0,150;0,171;12,3;12,2
201705;LFPG;FIMP;0,025;;3,9;
201705;LFPG;SVMI;0,217;;10,6;
201705;LFPG;FACT;0,231;;8,8;
201705;LFPG;CYVR;0,500;;19,2;
201705;LFPG;SAEZ;0,258;;10,7;
201705;LFPG;MPTO;0,381;;18,1;
201705;LFPG;VVTS;0,417;;14,5;
201705;LFPG;MMUN;0,150;;13,1;
201705;LFPG;SPJC;0,588;;20,7;
201705;LFPG;SCEL;0,129;;6,7;
201705;LFPG;SBGL;0,194;;8,3;
201705;LFPG;RJAA;0,274;;10,9;
201705;LFPG;WSSS;0,113;;7,3;
201705;LFPG;FMCZ;0,286;0,231;9,4;4,4
201705;LFPG;MMMX;0,129;;6,7;
201705;LFPG;HKJK;0,043;;2,1;
201705;LFPG;FSIA;0,167;;10,5;
201705;LFPG;KCLT;0,032;;3,9;
201705;LFPG;FAOR;0,226;;9,4;
201705;LFPG;KRDU;0,065;;6,5;
201705;LFPG;KSLC;0,097;;9,3;
201705;LFPG;VVNB;0,037;;4,0;
201705;LFPG;RCTP;0,138;;8,9;
201705;LFPG;KCVG;0,194;;22,7;
201705;LFPG;KSEA;0,452;;33,3;
201705;LFPG;ZLXY;0,231;;16,1;
201705;LFPG;KDFW;0,355;;23,8;
201705;LFPG;ZPPP;0,154;;13,9;
201705;LFPG;ZUUU;0,154;;39,7;
201705;EBBR;LFPG;;0,255;;13,1
201705;EBBR;LFMN;;0,241;;10,8
201705;EBBR;LFLL;;0,179;;9,2
201705;EBBR;LFBO;;0,173;;7,1
201705;EBBR;LFSB;;0,113;;7,0
201705;EBBR;LFML;;0,207;;8,6
201705;EBBR;LFBD;;0,200;;12,2
201705;EBBR;LFRS;;0,339;;15,9
201705;EBBR;LFST;;0,231;;8,8
201705;LFMN;EBBR;0,218;;12,2;
201705;LFMN;LFPG;0,252;0,215;13,1;10,6
201705;LFMN;LFLL;0,000;0,027;1,5;1,7
201705;LFMN;EIDW;0,125;;11,1;
201705;LFMN;LEMD;0,282;;13,1;
201705;LFMN;LHBP;0,154;;7,5;
201705;LFMN;LFBO;0,245;0,225;12,7;11,2
201705;LFMN;EGSS;0,379;;36,3;
201705;LFMN;EGBB;0,300;;13,0;
201705;LFMN;EGCC;0,208;;18,4;
201705;LFMN;LFSB;0,306;0,279;13,8;10,5
201705;LFMN;EHEH;0,161;;9,4;
201705;LFMN;EGGW;0,403;;22,8;
201705;LFMN;LFQQ;0,062;0,050;5,0;2,8
201705;LFMN;LFBD;0,293;0,224;18,7;15,8
201705;LFMN;EGGP;0,314;;18,5;
201705;LFMN;EGPH;0,500;;27,4;
201705;LFMN;LEBL;0,316;;15,8;
201705;LFMN;LFKF;0,214;0,238;8,6;9,3
201705;LFMN;LFRS;0,100;0,071;5,4;3,8
201705;LFMN;LIRF;0,104;;5,1;
201705;LFMN;LFPO;0,177;0,155;8,4;6,9
201705;LFMN;EKCH;0,280;;14,9;
201705;LFMN;GMMX;0,077;;6,2;
201705;LFMN;LSGG;0,313;;15,2;
201705;LFMN;EGKK;0,368;;21,5;
201705;LFMN;LFKJ;0,118;0,129;11,7;8,0
201705;LFMN;EGGD;0,289;;21,1;
201705;LFMN;EDDB;0,161;;7,3;
201705;LFMN;LSZH;0,226;;9,6;
201705;LFMN;LPPT;0,370;;18,9;
201705;LFMN;LIRN;0,000;;2,4;
201705;LFMN;LIPZ;0,455;;16,0;
201705;LFMN;LKPR;0,095;;3,1;
201705;LFMN;LFKB;0,108;0,145;6,0;7,4
201705;LFMN;LGAV;0,200;;8,1;
201705;LFMN;LFKC;0,143;0,143;6,3;6,5
201705;LFMN;DAAG;0,538;;24,6;
201705;LFMN;EDDM;0,156;;8,3;
201705;LFMN;ESSA;0,205;;8,4;
201705;LFMN;LOWW;0,233;;8,7;
201705;LFMN;LFJL;0,313;0,375;20,3;19,6
201705;LFMN;LFST;0,351;0,193;19,8;15,4
201705;LFMN;DTTA;0,442;;22,8;
201705;LFMN;ELLX;0,054;;6,8;
201705;LFMN;LFRN;0,167;0,208;10,7;6,7
201705;LFMN;UUEE;0,086;;4,8;
201705;LFMN;EGNT;0,500;;26,9;
201705;LFMN;EHAM;0,297;;15,3;
201705;LFMN;EPWA;0,097;;5,0;
201705;LFMN;LTBA;0,294;;9,8;
201705;LFMN;EGNM;0,200;;11,6;
201705;LFMN;EDDF;0,290;;15,5;
201705;LFMN;EGAA;0,100;;4,2;
201705;LFMN;EDDT;0,235;;23,5;
201705;LFMN;EDDH;0,314;;17,7;
201705;LFMN;EDDK;0,290;;12,5;
201705;LFMN;EDDL;0,462;;18,0;
201705;LFMN;EGLC;0,094;;8,8;
201705;LFMN;GMMN;0,100;;4,2;
201705;LFMN;UUWW;0,000;;1,8;
201705;LFMN;EDDS;0,000;;0,4;
201705;LFMN;EFHK;0,209;;7,7;
201705;LFMN;OMDB;0,000;;0,8;
201705;LFMN;ENGM;0,363;;21,6;
201705;LFMN;LROP;0,353;;14,9;
201705;LFMN;EVRA;0,077;;4,8;
201705;LFMN;EGLL;0,124;;8,4;
201705;LFMN;DTMB;0,643;;24,3;
201705;LFMN;DABC;0,333;;19,6;
201705;LFMN;ULLI;0,077;;8,7;
201705;LFMN;KJFK;0,258;;19,4;
201705;LFLL;EBBR;0,240;;11,2;
201705;LFLL;LFPG;0,189;0,138;9,6;7,8
201705;LFLL;LFMN;0,055;0,041;4,0;3,2
201705;LFLL;LPPR;0,186;;10,8;
201705;LFLL;EIDW;0,290;;12,7;
201705;LFLL;LEMD;0,153;;8,7;
201705;LFLL;LHBP;0,077;;8,0;
201705;LFLL;LFBO;0,088;0,083;6,0;5,1
201705;LFLL;EGBB;0,194;;12,5;
201705;LFLL;LEPA;0,429;;16,8;
201705;LFLL;EGCC;0,258;;17,6;
201705;LFLL;EGGW;0,400;;17,3;
201705;LFLL;LFML;0,183;0,115;10,6;6,6
201705;LFLL;LFBL;0,025;0,025;4,3;2,4
201705;LFLL;LPFR;0,091;;5,1;
201705;LFLL;LFQQ;0,219;0,188;12,3;10,5
201705;LFLL;LFBD;0,116;0,090;7,9;5,4
201705;LFLL;LFRB;0,191;0,126;8,3;6,2
201705;LFLL;LEBL;0,193;;11,6;
201705;LFLL;LIPE;0,233;;14,1;
201705;LFLL;LEMG;0,750;;30,0;
201705;LFLL;LFRS;0,142;0,133;8,1;6,2
201705;LFLL;LFBZ;0,155;0,085;8,0;5,9
201705;LFLL;LIRF;0,289;;11,9;
201705;LFLL;LFPO;0,106;0,129;6,6;7,2
201705;LFLL;EKCH;0,615;;44,4;
201705;LFLL;GMMX;0,444;;21,7;
201705;LFLL;EGKK;0,377;;32,4;
201705;LFLL;LFKJ;0,200;0,147;11,9;8,0
201705;LFLL;EDDB;0,182;;4,6;
201705;LFLL;LSZH;0,156;;7,7;
201705;LFLL;EPKK;0,385;;13,2;
201705;LFLL;LPPT;0,277;;18,5;
201705;LFLL;LIMC;0,459;;18,2;
201705;LFLL;LIRN;0,308;;22,5;
201705;LFLL;LIPZ;0,195;;9,2;
201705;LFLL;LKPR;0,108;;9,5;
201705;LFLL;LFKB;0,114;0,111;10,4;7,3
201705;LFLL;LGAV;0,000;;4,8;
201705;LFLL;DAAG;0,309;;20,9;
201705;LFLL;EDDM;0,140;;9,1;
201705;LFLL;LOWW;0,254;;12,4;
201705;LFLL;LMML;0,231;;10,4;
201705;LFLL;LFJL;0,161;0,196;12,2;11,4
201705;LFLL;LFST;0,195;0,161;11,1;10,3
201705;LFLL;DTTJ;0,591;;49,5;
201705;LFLL;DTTA;0,667;;42,0;
201705;LFLL;LGIR;0,222;;17,3;
201705;LFLL;LFRN;0,103;0,044;6,2;3,7
201705;LFLL;LEZL;0,385;;16,5;
201705;LFLL;LFRK;0,141;0,169;9,6;9,6
201705;LFLL;UUEE;0,074;;5,1;
201705;LFLL;EHAM;0,168;;9,3;
201705;LFLL;LFBI;0,444;0,356;15,9;14,6
201705;LFLL;LTBA;0,339;;13,0;
201705;LFLL;EGHI;0,353;;18,9;
201705;LFLL;EDDF;0,168;;11,8;
201705;LFLL;LFBP;0,338;0,221;17,8;12,2
201705;LFLL;EDDL;0,302;;13,4;
201705;LFLL;GMMN;0,278;;11,2;
201705;LFLL;OMDB;0,000;;0,3;
201705;LFLL;EGMC;0,333;;12,8;
201705;LFLL;GMAD;0,167;;5,7;
201705;LFLL;LTFJ;0,581;;24,2;
201705;LFLL;LROP;0,538;;23,3;
201705;LFLL;EGLL;0,154;;7,9;
201705;LFLL;DTMB;0,321;;13,0;
201705;LFLL;DABB;0,200;;8,4;
201705;LFLL;DABC;0,423;;23,1;
201705;LFLL;DAOO;0,447;;28,0;
201705;LFLL;CYUL;0,194;;10,6;
201705;LFLL;DAAS;0,468;;24,1;
201705;LFOB;LIME;0,065;;5,9;
201705;LFOB;LIRA;0,130;;7,8;
201705;LFOB;GMME;0,308;;13,8;
201705;LFOB;LPPR;0,296;;15,9;
201705;LFOB;EIDW;0,185;;8,2;
201705;LFOB;LEMD;0,182;;8,0;
201705;LFOB;LIPH;0,226;;11,5;
201705;LFOB;LHBP;0,385;;14,3;
201705;LFOB;LEPA;0,077;;3,7;
201705;LFOB;EGCC;0,357;;15,8;
201705;LFOB;LFMU;0,167;0,167;9,6;6,8
201705;LFOB;LPFR;0,111;;4,4;
201705;LFOB;EPWR;0,077;;4,7;
201705;LFOB;EYVI;0,346;;12,0;
201705;LFOB;LEBL;0,328;;17,6;
201705;LFOB;LEGE;0,500;;20,5;
201705;LFOB;LIPE;0,435;;14,3;
201705;LFOB;LEAL;0,385;;19,0;
201705;LFOB;LFKF;0,385;0,231;16,5;9,9
201705;LFOB;GMMX;0,273;;11,1;
201705;LFOB;LIRP;0,429;;32,9;
201705;LFOB;EPKK;0,077;;3,5;
201705;LFOB;LPPT;0,032;;3,6;
201705;LFOB;LIEE;0,071;;14,3;
201705;LFOB;LICJ;0,231;;11,9;
201705;LFOB;LGTS;0,231;;11,5;
201705;LFOB;LEZL;0,000;;1,5;
201705;LFOB;LBSF;0,059;;2,2;
201705;LFOB;LYBE;0,231;;9,5;
201705;LFOB;ESKN;0,231;;15,2;
201705;LFOB;LIBD;0,161;;8,1;
201705;LFOB;EPMO;0,161;;6,3;
201705;LFOB;GMFF;0,231;;20,4;
201705;LFOB;LUKK;0,043;;15,3;
201705;LFOB;LRCL;0,185;;16,7;
201705;LFOB;LROP;0,111;;9,1;
201705;LFOB;LRIA;0,071;;2,1;
201705;LIME;LFBD;;0,056;;4,6
201705;EIDW;LFPG;;0,230;;11,8
201705;EIDW;LFMN;;0,063;;3,5
201705;EIDW;LFLL;;0,290;;9,8
201705;EIDW;LFOB;;0,056;;4,1
201705;EIDW;LFBO;;0,227;;13,6
201705;EIDW;LFMP;;0,118;;4,2
201705;EIDW;LFMK;;0,231;;6,8
201705;EIDW;LFBH;;0,250;;200,6
201705;EIDW;LFSB;;0,182;;27,8
201705;EIDW;LFML;;0,000;;1,0
201705;EIDW;LFBD;;0,194;;8,6
201705;EIDW;LFRS;;0,074;;7,6
201705;EIDW;LFBZ;;0,538;;31,5
201705;EIDW;LFPO;;0,025;;1,0
201705;LPPR;LFPG;;0,100;;13,3
201705;LPPR;LFLL;;0,072;;3,8
201705;LPPR;LFOB;;0,211;;8,7
201705;LPPR;LFBO;;0,000;;1,1
201705;LPPR;LFSB;;0,057;;3,6
201705;LPPR;LFML;;0,032;;2,5
201705;LPPR;LFBD;;0,000;;1,0
201705;LPPR;LFRS;;0,065;;10,8
201705;LPPR;LFPO;;0,109;;5,7
201705;LPPR;LFGJ;;0,154;;5,5
201705;LEMD;LFPG;;0,200;;11,0
201705;LEMD;LFMN;;0,118;;7,0
201705;LEMD;LFLL;;0,124;;7,5
201705;LEMD;LFOB;;0,000;;0,1
201705;LEMD;LFBO;;0,182;;9,8
201705;LEMD;LFSB;;0,172;;8,0
201705;LEMD;LFML;;0,103;;5,6
201705;LEMD;LFBD;;0,210;;10,4
201705;LEMD;LFRS;;0,188;;12,8
201705;LEMD;LFBZ;;0,185;;11,9
201705;LEMD;LFPO;;0,146;;8,6
201705;LEMD;LFST;;0,240;;12,7
201705;LFMK;EIDW;0,154;;5,9;
201705;LFMK;EGSS;0,065;;6,1;
201705;LFMK;EBCI;0,129;;16,2;
201705;LFMK;EGCC;0,357;;30,1;
201705;LFMK;EGNX;0,214;;3,8;
201705;LHBP;LFPG;;0,156;;8,3
201705;LHBP;LFMN;;0,154;;2,9
201705;LHBP;LFLL;;0,077;;4,5
201705;LHBP;LFOB;;0,000;;1,2
201705;LHBP;LFSB;;0,148;;6,6
201705;LHBP;LFPO;;0,200;;7,6
201705;LIRA;LFOB;;0,037;;2,0
201705;LIRA;LFBD;;0,111;;5,2
201705;EGSS;LFMN;;0,276;;29,3
201705;EGSS;LFBO;;0,408;;15,4
201705;EGSS;LFMP;;0,118;;5,0
201705;EGSS;LFMK;;0,065;;3,7
201705;EGSS;LFBH;;0,235;;11,5
201705;EGSS;LFSB;;0,097;;4,1
201705;EGSS;LFML;;0,000;;1,7
201705;EGSS;LFBL;;0,077;;3,5
201705;EGSS;LFTW;;0,389;;21,6
201705;EGSS;LFBE;;0,129;;11,8
201705;EGSS;LFBD;;0,158;;7,5
201705;EGSS;LFBZ;;0,097;;3,1
201705;EGSS;LFST;;0,000;;2,6
201705;EGSS;LFBT;;0,071;;4,1
201705;EGSS;LFRD;;0,074;;7,6
201705;EGSS;LFBI;;0,167;;8,0
201705;EGBB;LFPG;;0,155;;8,6
201705;EGBB;LFMN;;0,200;;10,0
201705;EGBB;LFLL;;0,258;;15,6
201705;EGBB;LFBO;;0,323;;24,8
201705;EGBB;LFBE;;0,143;;8,9
201705;EGBB;LFBD;;0,267;;13,6
201705;EGBB;LFRS;;0,105;;4,9
201705;EGBB;LFPO;;0,000;;0,9
201705;LFMP;EIDW;0,235;;12,9;
201705;LFMP;EGSS;0,353;;14,2;
201705;LFMP;EBCI;0,000;;5,5;
201705;LFMP;LFPO;0,112;0,155;4,9;5,6
201705;EBCI;LFBO;;0,065;;3,6
201705;EBCI;LFMP;;0,000;;1,2
201705;EBCI;LFMK;;0,097;;5,1
201705;EBCI;LFML;;0,045;;2,2
201705;EBCI;LFTW;;0,091;;3,1
201705;EBCI;LFBD;;0,091;;3,5
201705;EBCI;LFMT;;0,000;;1,1
201705;EBCI;LFKF;;0,000;;1,3
201705;EBCI;LFBZ;;0,000;;1,3
201705;EBCI;LFKJ;;0,308;;11,1
201705;EGPF;LFPG;;0,208;;10,3
201705;LIPH;LFOB;;0,258;;11,5
201705;GMME;LFPG;;0,138;;11,9
201705;GMME;LFOB;;0,231;;9,7
201705;GMME;LFML;;0,115;;5,2
201705;GMME;LFPO;;0,296;;17,6
201705;EGCC;LFPG;;0,165;;9,2
201705;EGCC;LFMN;;0,125;;5,0
201705;EGCC;LFLL;;0,323;;18,1
201705;EGCC;LFOB;;0,286;;12,1
201705;EGCC;LFBO;;0,250;;19,0
201705;EGCC;LFMK;;0,357;;10,0
201705;EGCC;LFSB;;0,333;;18,0
201705;EGCC;LFBL;;0,615;;27,7
201705;EGCC;LFRS;;0,308;;12,3
201705;LFBH;EIDW;0,167;;104,8;
201705;LFBH;EGSS;0,176;;11,1;
201705;LFBH;LFBI;0,273;0,229;11,2;34,1
201705;LFBH;EGHI;0,111;;10,8;
201705;LEPA;LFPG;;0,500;;30,5
201705;LEPA;LFLL;;0,143;;6,8
201705;LEPA;LFOB;;0,000;;0,6
201705;LEPA;LFBO;;0,261;;19,9
201705;LEPA;LFSB;;0,137;;5,8
201705;LEPA;LFML;;0,000;;1,4
201705;LEPA;LFBD;;0,133;;6,1
201705;LEPA;LFRS;;0,273;;31,2
201705;LEPA;LFPO;;0,145;;5,9
201705;LFSB;EBBR;0,213;;9,2;
201705;LFSB;LFPG;0,310;0,214;14,0;11,0
201705;LFSB;LFMN;0,226;0,194;9,1;6,8
201705;LFSB;LPPR;0,113;;7,1;
201705;LFSB;EIDW;0,273;;35,4;
201705;LFSB;LEMD;0,207;;9,7;
201705;LFSB;LHBP;0,000;;4,6;
201705;LFSB;LFBO;0,167;0,056;7,0;3,9
201705;LFSB;EGSS;0,161;;10,2;
201705;LFSB;LEPA;0,244;;11,8;
201705;LFSB;EGCC;0,370;;22,0;
201705;LFSB;EGGW;0,097;;4,0;
201705;LFSB;LPFR;0,000;;2,4;
201705;LFSB;LICC;0,308;;10,0;
201705;LFSB;LFBD;0,026;0,026;3,5;2,2
201705;LFSB;EGPH;0,000;;1,1;
201705;LFSB;LFMT;0,154;0,154;9,5;7,2
201705;LFSB;LEBL;0,131;;8,5;
201705;LFSB;LEMG;0,160;;35,4;
201705;LFSB;LEAL;0,185;;16,5;
201705;LFSB;LFRS;0,235;0,059;8,9;3,6
201705;LFSB;LIRF;0,065;;10,5;
201705;LFSB;LIEO;0,037;;2,3;
201705;LFSB;LFPO;0,278;0,215;15,1;13,3
201705;LFSB;EKCH;0,038;;3,8;
201705;LFSB;GMMX;0,077;;4,2;
201705;LFSB;BKPR;0,074;;6,0;
201705;LFSB;EGKK;0,382;;21,0;
201705;LFSB;LFKJ;0,048;0,048;3,7;11,8
201705;LFSB;EGGD;0,167;;15,2;
201705;LFSB;EDDB;0,146;;7,8;
201705;LFSB;LIRP;0,071;;2,6;
201705;LFSB;EPKK;0,059;;5,1;
201705;LFSB;LPPT;0,129;;14,5;
201705;LFSB;LIRN;0,323;;13,9;
201705;LFSB;LIPZ;0,304;;19,3;
201705;LFSB;LKPR;0,222;;10,9;
201705;LFSB;LIEE;0,167;;4,1;
201705;LFSB;LGTS;0,000;;3,0;
201705;LFSB;LDSP;0,059;;2,3;
201705;LFSB;GCFV;0,056;;6,9;
201705;LFSB;EDDM;0,071;;4,2;
201705;LFSB;LOWW;0,075;;5,3;
201705;LFSB;LGIR;0,158;;8,3;
201705;LFSB;LLBG;0,111;;6,9;
201705;LFSB;LEIB;0,357;;10,7;
201705;LFSB;GCTS;0,063;;4,0;
201705;LFSB;EHAM;0,258;;16,0;
201705;LFSB;LTBA;0,180;;10,5;
201705;LFSB;LTAI;0,000;;2,1;
201705;LFSB;EDDF;0,099;;6,7;
201705;LFSB;EDDH;0,113;;7,0;
201705;LFSB;LEST;0,077;;2,8;
201705;LFSB;EDDC;0,167;;9,2;
201705;LFSB;EDDL;0,140;;10,3;
201705;LFSB;GMMN;0,077;;2,8;
201705;LFSB;GCLP;0,000;;1,5;
201705;LFSB;LRCL;0,154;;11,9;
201705;LFSB;LTFJ;0,386;;15,8;
201705;LFSB;LROP;0,462;;26,4;
201705;LFSB;EGLL;0,138;;11,5;
201705;LFSB;DABC;0,526;;21,5;
