ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
200901;BIKF;LFPG;10;1249;MC;I
200901;CYQB;LFPG;7;2024;LC;I
200901;CYUL;LFPG;111;29166;LC;I
200901;CYYZ;LFPG;59;10449;LC;I
200901;DAAE;LFLL;11;887;MC;I
200901;DAAE;LFML;10;762;MC;I
200901;DAAE;LFPO;38;3934;MC;I
200901;DAAG;LFBO;16;1443;MC;I
200901;DAAG;LFJL;9;924;MC;I
200901;DAAG;LFLL;52;4893;MC;I
200901;DAAG;LFML;72;6638;MC;I
200901;DAAG;LFMN;9;546;MC;I
200901;DAAG;LFPG;147;16170;MC;I
200901;DAAG;LFPO;138;19874;MC;I
200901;DAAG;LFQQ;17;1977;MC;I
200901;DAAG;LFSB;5;504;MC;I
200901;DAAS;LFLL;27;2959;MC;I
200901;DAAS;LFPO;22;2453;MC;I
200901;DABB;LFLL;5;560;MC;I
200901;DABB;LFML;23;2124;MC;I
200901;DABB;LFPO;18;1432;MC;I
200901;DABC;LFLL;17;1901;MC;I
200901;DABC;LFML;37;3485;MC;I
200901;DABC;LFPO;26;2472;MC;I
200901;DABC;LFSB;13;1437;MC;I
200901;DABT;LFML;9;597;MC;I
200901;DABT;LFPO;9;557;MC;I
200901;DAOI;LFML;10;1239;MC;I
200901;DAON;LFPO;32;3150;MC;I
200901;DAOO;LFBO;18;2210;MC;I
200901;DAOO;LFLL;19;2530;MC;I
200901;DAOO;LFML;34;3414;MC;I
200901;DAOO;LFPO;62;9032;MC;I
200901;DAUB;LFPO;8;864;MC;I
200901;DBBB;LFPG;17;4292;LC;I
200901;DFFD;LFPG;16;3008;LC;I
200901;DFFD;LFPO;8;815;LC;I
200901;DIAP;LFML;13;828;LC;I
200901;DIAP;LFPG;30;6653;LC;I
200901;DNMM;LFPG;35;6157;LC;I
200901;DNPO;LFPG;18;887;LC;I
200901;DRRN;LFPG;18;4233;LC;I
200901;DTMB;LFLL;16;2195;MC;I
200901;DTMB;LFML;10;842;MC;I
200901;DTMB;LFMN;15;1724;MC;I
200901;DTMB;LFPG;13;1942;MC;I
200901;DTMB;LFPO;40;5194;MC;I
200901;DTTA;LFBD;10;964;MC;I
200901;DTTA;LFBO;19;1861;MC;I
200901;DTTA;LFLL;68;7389;MC;I
200901;DTTA;LFML;87;7153;MC;I
200901;DTTA;LFMN;45;4786;MC;I
200901;DTTA;LFPG;137;16570;MC;I
200901;DTTA;LFPO;134;16462;MC;I
200901;DTTA;LFRS;23;1680;MC;I
200901;DTTA;LFST;8;715;MC;I
200901;DTTJ;LFBO;8;1195;MC;I
200901;DTTJ;LFLL;17;2061;MC;I
200901;DTTJ;LFML;19;1991;MC;I
200901;DTTJ;LFPG;28;4758;MC;I
200901;DTTJ;LFPO;68;8902;MC;I
200901;DTTJ;LFRS;13;1802;MC;I
200901;DTTJ;LFSB;7;1195;MC;I
200901;DTTX;LFPO;8;655;MC;I
200901;DTTZ;LFLL;9;689;MC;I
200901;DTTZ;LFMN;9;675;MC;I
200901;DTTZ;LFPG;4;696;MC;I
200901;DTTZ;LFPO;23;2575;MC;I
200901;DXXX;LFPG;14;2976;LC;I
200901;EBBR;LFBD;46;872;MC;I
200901;EBBR;LFBO;67;2586;MC;I
200901;EBBR;LFLL;159;4485;MC;I
200901;EBBR;LFML;52;2098;MC;I
200901;EBBR;LFMN;106;7803;MC;I
200901;EBBR;LFPG;56;3125;MC;I
200901;EBBR;LFSB;43;1016;MC;I
200901;EBBR;LFST;43;906;MC;I
200901;EBBR;LFTH;9;635;MC;I
200901;EBCI;LFBP;14;1512;MC;I
200901;EBCI;LFLS;5;583;MC;I
200901;EBCI;LFMK;22;3065;MC;I
200901;EBCI;LFML;16;2292;MC;I
200901;EBCI;LFMP;9;1090;MC;I
200901;EBCI;LFMT;15;1613;MC;I
200901;EBCI;LFTW;15;1822;MC;I
200901;EDDB;LFMN;12;1524;MC;I
200901;EDDB;LFPO;80;8576;MC;I
200901;EDDB;LFSB;116;12401;MC;I
200901;EDDF;LFBO;86;4020;MC;I
200901;EDDF;LFLL;162;9049;MC;I
200901;EDDF;LFML;58;3162;MC;I
200901;EDDF;LFMN;113;7929;MC;I
200901;EDDF;LFPG;488;29761;MC;I
200901;EDDF;LFSB;82;2585;MC;I
200901;EDDG;LFPG;48;715;MC;I
200901;EDDH;LFBO;23;1796;MC;I
200901;EDDH;LFLL;44;1155;MC;I
200901;EDDH;LFPG;192;13915;MC;I
200901;EDDH;LFSB;44;5162;MC;I
200901;EDDK;LFMN;18;1801;MC;I
200901;EDDK;LFPG;107;1268;MC;I
200901;EDDL;LFLL;132;3813;MC;I
200901;EDDL;LFMN;12;810;MC;I
200901;EDDL;LFPG;255;14536;MC;I
200901;EDDL;LFPO;63;3048;MC;I
200901;EDDL;LFSB;28;544;MC;I
200901;EDDM;LFBO;96;4909;MC;I
200901;EDDM;LFLL;151;6206;MC;I
200901;EDDM;LFML;97;4809;MC;I
200901;EDDM;LFMN;89;4624;MC;I
200901;EDDM;LFPG;368;25886;MC;I
200901;EDDM;LFSB;138;4015;MC;I
200901;EDDN;LFPG;166;4753;MC;I
200901;EDDP;LFPG;91;1206;MC;I
200901;EDDS;LFLL;59;1125;MC;I
200901;EDDS;LFPG;184;8488;MC;I
200901;EDDT;LFPG;203;15407;MC;I
200901;EDDT;LFPO;51;5813;MC;I
200901;EDDV;LFPG;213;6042;MC;I
200901;EDDW;LFBO;30;689;MC;I
200901;EDDW;LFPG;102;2856;MC;I
200901;EDFH;LFMT;13;1235;MC;I
200901;EDHI;LFBO;67;2852;MC;I
200901;EFET;LFPG;5;566;MC;I
200901;EFHF;LFPG;165;14485;MC;I
200901;EFIV;LFPG;4;747;MC;I
200901;EFRO;LFPO;8;1159;MC;I
200901;EGAA;LFLB;7;567;MC;I
200901;EGAA;LFPG;60;5242;MC;I
200901;EGAC;LFLB;5;572;MC;I
200901;EGBB;LFBO;3;602;MC;I
200901;EGBB;LFBZ;9;862;MC;I
200901;EGBB;LFLB;20;1589;MC;I
200901;EGBB;LFLL;39;1014;MC;I
200901;EGBB;LFLS;28;3330;MC;I
200901;EGBB;LFPG;248;10692;MC;I
200901;EGCC;LFBO;9;1689;MC;I
200901;EGCC;LFLB;34;4832;MC;I
200901;EGCC;LFLL;25;763;MC;I
200901;EGCC;LFLS;36;5536;MC;I
200901;EGCC;LFPG;238;14973;MC;I
200901;EGCC;LFSB;14;958;MC;I
200901;EGFF;LFLB;6;736;MC;I
200901;EGFF;LFPG;42;1274;MC;I
200901;EGGD;LFBE;7;745;MC;I
200901;EGGD;LFBO;23;3031;MC;I
200901;EGGD;LFLB;12;1613;MC;I
200901;EGGD;LFLL;6;751;MC;I
200901;EGGD;LFLS;25;2990;MC;I
200901;EGGD;LFMN;9;1055;MC;I
200901;EGGD;LFMU;9;803;MC;I
200901;EGGD;LFPG;99;5769;MC;I
200901;EGGP;LFBL;17;1612;MC;I
200901;EGGP;LFLS;6;595;MC;I
200901;EGGP;LFMK;8;880;MC;I
200901;EGGP;LFMN;13;1590;MC;I
200901;EGGP;LFOB;26;1622;MC;I
200901;EGGP;LFPG;48;4861;MC;I
200901;EGGP;LFRS;13;896;MC;I
200901;EGGW;LFBD;17;1759;MC;I
200901;EGGW;LFBZ;12;709;MC;I
200901;EGGW;LFLS;10;785;MC;I
200901;EGGW;LFMN;39;4097;MC;I
200901;EGGW;LFMU;9;551;MC;I
200901;EGGW;LFPG;112;9704;MC;I
200901;EGGW;LFRB;14;1336;MC;I
200901;EGGW;LFTW;15;1662;MC;I
200901;EGHH;LFLS;5;602;MC;I
200901;EGHH;LFOB;14;685;MC;I
200901;EGHI;LFBE;15;624;MC;I
200901;EGHI;LFLB;21;1417;MC;I
200901;EGHI;LFPG;99;3252;MC;I
200901;EGKK;LFBD;53;3315;MC;I
200901;EGKK;LFBO;158;13888;MC;I
200901;EGKK;LFLB;58;9263;MC;I
200901;EGKK;LFLL;67;6685;MC;I
200901;EGKK;LFLS;117;19656;MC;I
200901;EGKK;LFML;82;5956;MC;I
200901;EGKK;LFMN;60;7014;MC;I
200901;EGKK;LFMT;18;1737;MC;I
200901;EGKK;LFSB;47;4406;MC;I
200901;EGLC;LFMN;32;516;MC;I
200901;EGLC;LFPG;44;1053;MC;I
200901;EGLC;LFPO;106;3149;MC;I
200901;EGLC;LFSB;47;2109;MC;I
200901;EGLC;LFST;44;668;MC;I
200901;EGLL;LFLL;94;7750;MC;I
200901;EGLL;LFMN;162;13701;MC;I
200901;EGLL;LFPG;481;43141;MC;I
200901;EGLL;LFSB;87;4878;MC;I
200901;EGNM;LFLB;15;1933;MC;I
200901;EGNM;LFPG;44;2967;MC;I
200901;EGNT;LFLB;9;924;MC;I
200901;EGNT;LFPG;129;6473;MC;I
200901;EGNV;LFLS;3;651;MC;I
200901;EGNX;LFBL;13;1287;MC;I
200901;EGNX;LFLB;4;733;MC;I
200901;EGNX;LFMK;8;748;MC;I
200901;EGNX;LFOB;30;1678;MC;I
200901;EGNX;LFPG;67;3732;MC;I
200901;EGNX;LFRD;13;1014;MC;I
200901;EGNX;LFRS;13;750;MC;I
200901;EGPD;LFPG;83;3110;MC;I
200901;EGPF;LFLB;5;1105;MC;I
200901;EGPF;LFPG;25;2321;MC;I
200901;EGPH;LFLB;14;1551;MC;I
200901;EGPH;LFPG;143;7975;MC;I
200901;EGPK;LFOB;60;5335;MC;I
200901;EGSS;LFBE;16;1991;MC;I
200901;EGSS;LFBH;18;1839;MC;I
200901;EGSS;LFBI;8;912;MC;I
200901;EGSS;LFBL;24;2528;MC;I
200901;EGSS;LFBP;15;1550;MC;I
200901;EGSS;LFBZ;18;2165;MC;I
200901;EGSS;LFLB;19;2399;MC;I
200901;EGSS;LFLL;41;3818;MC;I
200901;EGSS;LFLS;55;5877;MC;I
200901;EGSS;LFMK;17;2120;MC;I
200901;EGSS;LFML;41;4748;MC;I
200901;EGSS;LFMN;16;1704;MC;I
200901;EGSS;LFMP;14;1470;MC;I
200901;EGSS;LFMT;9;1057;MC;I
200901;EGSS;LFOT;13;1352;MC;I
200901;EGSS;LFRD;18;2048;MC;I
200901;EGSS;LFRS;32;4041;MC;I
200901;EGSS;LFSB;13;1220;MC;I
200901;EGTE;LFLB;14;1094;MC;I
200901;EGTE;LFPG;40;1608;MC;I
200901;EGTG;LFBO;18;1049;MC;I
200901;EHAM;LFBD;70;2986;MC;I
200901;EHAM;LFBO;87;4693;MC;I
200901;EHAM;LFLL;92;5743;MC;I
200901;EHAM;LFML;84;4436;MC;I
200901;EHAM;LFMN;99;5868;MC;I
200901;EHAM;LFPG;438;33300;MC;I
200901;EHAM;LFRS;50;1156;MC;I
200901;EHAM;LFSB;77;5301;MC;I
200901;EHAM;LFST;49;782;MC;I
200901;EHEH;LFML;27;3107;MC;I
200901;EHRD;LFLS;18;1077;MC;I
200901;EHRD;LFMN;23;1419;MC;I
200901;EICK;LFBO;4;508;MC;I
200901;EICK;LFPG;52;3823;MC;I
200901;EIDW;LFBO;7;938;MC;I
200901;EIDW;LFLB;9;593;MC;I
200901;EIDW;LFLL;18;1868;MC;I
200901;EIDW;LFLS;24;3185;MC;I
200901;EIDW;LFMK;16;1973;MC;I
200901;EIDW;LFMN;50;4958;MC;I
200901;EIDW;LFOB;66;7834;MC;I
200901;EIDW;LFPG;317;22071;MC;I
200901;EIDW;LFRS;13;1717;MC;I
200901;EIDW;LFSB;9;799;MC;I
200901;EINN;LFMK;8;670;MC;I
200901;EINN;LFOB;40;4100;MC;I
200901;EINN;LFPG;63;1407;MC;I
200901;EKBI;LFLS;6;1110;MC;I
200901;EKBI;LFPG;36;629;MC;I
200901;EKCH;LFLS;24;3858;MC;I
200901;EKCH;LFMN;47;4130;MC;I
200901;EKCH;LFSB;23;581;MC;I
200901;EKCH;LFST;47;1100;MC;I
200901;EKRK;LFPG;273;22066;MC;I
