ANMOIS;DEP;ARR;PC15_D;PC15_A;RETARD_D;RETARD_A
201511;LFLL;DABC;0,143;;7,1;
201511;LFLL;DAOO;0,162;;33,4;
201511;LFLL;LTBA;0,200;;9,2;
201511;LFLL;DAAS;0,657;;48,3;
201511;EBBR;LFML;;0,140;;5,6
201511;EBBR;LFLL;;0,083;;4,5
201511;EBBR;LFBD;;0,100;;4,6
201511;EBBR;LFSB;;0,156;;5,8
201511;EBBR;LFMN;;0,068;;3,3
201511;EBBR;LFST;;0,074;;3,4
201511;EBBR;LFPG;;0,256;;13,4
201511;EBBR;LFBO;;0,099;;7,2
201511;EBBR;LFRS;;0,196;;14,1
201511;LFKF;LFML;0,070;0,053;3,5;3,2
201511;LFKF;LFMN;0,133;0,161;8,0;8,4
201511;LFKF;LFPO;0,143;0,238;14,1;15,8
201511;LFML;EBBR;0,182;;6,8;
201511;LFML;LFLL;0,033;0,016;1,2;1,5
201511;LFML;LFBD;0,024;0,025;2,2;1,6
201511;LFML;LFKF;0,088;0,123;4,8;7,9
201511;LFML;LFST;0,157;0,146;9,5;11,4
201511;LFML;LFPG;0,057;0,046;3,1;2,9
201511;LFML;LFKJ;0,022;0,043;3,0;2,0
201511;LFML;LFBO;0,136;0,154;5,1;6,1
201511;LFML;LFKC;0,000;0,000;1,0;3,2
201511;LFML;LFKB;0,034;0,053;1,3;3,4
201511;LFML;LFRN;0,191;0,167;10,5;13,4
201511;LFML;GMMX;0,233;;14,5;
201511;LFML;LPPR;0,267;;13,5;
201511;LFML;LPPT;0,152;;13,2;
201511;LFML;DTTA;0,612;;24,0;
201511;LFML;LFPO;0,110;0,130;6,0;7,2
201511;LFML;LFRS;0,057;0,077;3,6;4,0
201511;LFML;EGSS;0,581;;26,5;
201511;LFML;LFRB;0,367;;12,8;
201511;LFML;EDDM;0,070;;5,1;
201511;LFML;LMML;0,100;;12,9;
201511;LFML;LTFJ;1,000;;43,4;
201511;LFML;LFQQ;0,178;;11,8;
201511;LFML;LEMD;0,138;;7,3;
201511;LFML;EHAM;0,247;;13,4;
201511;LFML;EGKK;0,400;;31,6;
201511;LFML;LIRF;0,099;;5,1;
201511;LFML;LLBG;0,643;;42,2;
201511;LFML;LEBL;0,091;;6,4;
201511;LFML;GMMN;0,162;;6,6;
201511;LFML;EBCI;0,371;;19,6;
201511;LFML;GMME;0,240;;20,3;
201511;LFML;EDDF;0,184;;9,0;
201511;LFML;EDDL;0,294;;18,9;
201511;LFML;EHEH;0,000;;2,9;
201511;LFML;EGLL;0,239;;16,1;
201511;LFML;DAAG;0,385;;17,0;
201511;LFML;GMFF;0,579;;42,6;
201511;LFML;DABC;0,282;;15,6;
201511;LFML;DAOO;0,127;;9,3;
201511;LFML;LTBA;0,341;;16,1;
201511;LFML;DAAE;0,071;;3,7;
201511;LFML;DAOI;0,385;;16,5;
201511;LFML;DABB;0,160;;7,8;
201511;LFSB;EBBR;0,159;;7,5;
201511;LFSB;LFBD;0,227;0,182;13,3;10,0
201511;LFSB;LFMN;0,081;0,108;4,3;4,9
201511;LFSB;LFPG;0,165;0,130;7,2;6,3
201511;LFSB;LFBO;0,000;0,000;1,0;0,1
201511;LFSB;GMMX;0,053;;3,9;
201511;LFSB;LEPA;0,125;;10,7;
201511;LFSB;LPPR;0,060;;3,6;
201511;LFSB;LPPT;0,087;;3,7;
201511;LFSB;GCTS;0,083;;7,8;
201511;LFSB;LOWW;0,157;;8,8;
201511;LFSB;LTAI;0,077;;2,7;
201511;LFSB;LFPO;0,256;0,359;11,2;15,0
201511;LFSB;LFRS;0,000;0,000;0,1;1,2
201511;LFSB;EGSS;0,133;;7,2;
201511;LFSB;EDDM;0,091;;4,5;
201511;LFSB;EPKK;0,077;;14,1;
201511;LFSB;LHBP;0,136;;16,4;
201511;LFSB;LTFJ;0,628;;20,4;
201511;LFSB;LEMG;0,059;;5,3;
201511;LFSB;LEMD;0,154;;7,6;
201511;LFSB;EDDH;0,140;;5,3;
201511;LFSB;EHAM;0,206;;14,4;
201511;LFSB;EGGD;0,267;;5,9;
201511;LFSB;EGKK;0,293;;14,7;
201511;LFSB;EGGW;0,278;;20,0;
201511;LFSB;LIRN;0,143;;11,1;
201511;LFSB;LIPZ;0,167;;8,2;
201511;LFSB;EDDB;0,077;;8,6;
201511;LFSB;LIRF;0,192;;12,3;
201511;LFSB;LLBG;0,000;;0,9;
201511;LFSB;LKPR;0,000;;3,3;
201511;LFSB;LEBL;0,083;;4,2;
201511;LFSB;EKCH;0,200;;10,9;
201511;LFSB;GCFV;0,063;;7,8;
201511;LFSB;EGCC;0,364;;18,3;
201511;LFSB;EGPH;0,389;;34,6;
201511;LFSB;BKPR;0,043;;5,9;
201511;LFSB;LEAL;0,111;;4,3;
201511;LFSB;EDDC;0,250;;6,0;
201511;LFSB;GCLP;0,033;;5,6;
201511;LFSB;EDDF;0,113;;6,1;
201511;LFSB;EDDL;0,106;;7,8;
201511;LFSB;EIDW;0,462;;29,2;
201511;LFSB;EGLL;0,257;;15,8;
201511;LFSB;DABC;0,294;;19,8;
201511;LFSB;LTBA;0,339;;13,1;
201511;LFSB;LWSK;0,182;;8,6;
201511;LFBD;EBBR;0,300;;11,6;
201511;LFBD;LFML;0,037;0,037;5,3;1,9
201511;LFBD;LFLL;0,117;0,087;9,2;6,1
201511;LFBD;LFSB;0,364;0,227;18,8;11,8
201511;LFBD;LFMN;0,103;0,044;6,1;1,8
201511;LFBD;LFST;0,209;0,134;10,6;6,6
201511;LFBD;LFPG;0,159;0,085;11,1;5,9
201511;LFBD;GMMX;0,143;;6,1;
201511;LFBD;LPPR;0,500;;31,2;
201511;LFBD;LPPT;0,313;;26,1;
201511;LFBD;LFPO;0,126;0,095;9,5;7,2
201511;LFBD;LFRS;0,125;0,068;13,6;6,2
201511;LFBD;EGSS;0,571;;34,5;
201511;LFBD;LFRB;0,067;;7,3;
201511;LFBD;LFQQ;0,115;;7,3;
201511;LFBD;LEMD;0,235;;15,5;
201511;LFBD;EHAM;0,185;;17,1;
201511;LFBD;LIMC;0,125;;6,4;
201511;LFBD;EGKK;0,214;;22,1;
201511;LFBD;EGGW;0,300;;25,5;
201511;LFBD;LIRA;0,083;;8,4;
201511;LFBD;LIPZ;0,000;;1,8;
201511;LFBD;LIRF;0,304;;16,8;
201511;LFBD;LSGG;0,348;;23,3;
201511;LFBD;LEBL;0,190;;10,3;
201511;LFBD;GMMN;0,600;;22,6;
201511;LFBD;EBCI;0,545;;25,5;
201511;LFBD;LTBA;0,611;;17,9;
201511;LFMN;EBBR;0,148;;6,6;
201511;LFMN;LFLL;0,026;0,013;1,5;1,3
201511;LFMN;LFBD;0,014;0,029;2,1;1,9
201511;LFMN;LFKF;0,032;0,000;3,2;0,8
201511;LFMN;LFSB;0,162;0,135;9,2;7,2
201511;LFMN;LFST;0,091;0,030;6,2;1,5
201511;LFMN;LFPG;0,044;0,026;4,5;2,2
201511;LFMN;LFKJ;0,089;0,087;5,3;6,6
201511;LFMN;LFBO;0,129;0,065;6,1;3,5
201511;LFMN;LFKC;0,065;0,033;4,4;4,7
201511;LFMN;LFKB;0,078;0,065;5,5;5,4
201511;LFMN;LFRN;0,103;0,067;5,7;3,9
201511;LFMN;GMMX;0,100;;12,7;
201511;LFMN;LPPT;0,259;;14,3;
201511;LFMN;DTTA;0,424;;19,0;
201511;LFMN;LOWW;0,188;;10,6;
201511;LFMN;LFPO;0,113;0,106;6,3;5,9
201511;LFMN;LFRS;0,019;0,077;3,0;4,7
201511;LFMN;EGSS;0,545;;44,8;
201511;LFMN;EDDM;0,067;;3,6;
201511;LFMN;UUEE;0,026;;2,9;
201511;LFMN;LTFJ;0,769;;24,5;
201511;LFMN;LFQQ;0,081;;4,0;
201511;LFMN;LEMD;0,087;;9,6;
201511;LFMN;EHAM;0,272;;14,4;
201511;LFMN;EGKK;0,351;;30,8;
201511;LFMN;EGGW;0,600;;31,1;
201511;LFMN;LIRN;0,200;;9,1;
201511;LFMN;EDDB;0,143;;7,2;
201511;LFMN;LIRF;0,175;;9,8;
201511;LFMN;LSGG;0,235;;11,0;
201511;LFMN;LEBL;0,184;;10,9;
201511;LFMN;EKCH;0,179;;8,5;
201511;LFMN;GMMN;0,357;;19,9;
201511;LFMN;KJFK;0,176;;3,5;
201511;LFMN;EGGP;0,154;;6,5;
201511;LFMN;EDDF;0,274;;12,7;
201511;LFMN;LSZH;0,222;;10,5;
201511;LFMN;ELLX;0,097;;5,2;
201511;LFMN;LFJL;0,222;0,000;9,7;0,1
201511;LFMN;ENGM;0,111;;4,6;
201511;LFMN;ESSA;0,000;;4,9;
201511;LFMN;EIDW;0,233;;12,5;
201511;LFMN;EGLL;0,281;;21,2;
201511;LFMN;OMDB;0,200;;10,5;
201511;LFMN;DTMB;0,385;;15,2;
201511;LFMN;DAAG;0,615;;39,2;
201511;LFMN;LTBA;0,367;;18,9;
201511;LFMN;LROP;0,125;;9,6;
201511;LFST;EBBR;0,185;;6,1;
201511;LFST;LFML;0,090;0,079;6,6;5,0
201511;LFST;LFLL;0,079;0,125;6,0;8,4
201511;LFST;LFBD;0,194;0,104;8,4;5,8
201511;LFST;LFMN;0,147;0,030;6,4;0,8
201511;LFST;LFBO;0,130;0,111;6,9;4,4
201511;LFST;LFPO;0,318;0,318;13,8;12,6
201511;LFST;LFRS;0,141;0,169;7,7;7,6
201511;LFST;LFQQ;0,205;;6,8;
201511;LFST;LEMD;0,250;;10,3;
201511;LFST;EHAM;0,197;;12,8;
201511;LFST;EGKK;0,294;;32,2;
201511;LFST;GMMN;0,385;;11,8;
201511;LFBT;LFPO;0,080;0,120;4,3;6,9
201511;LFPG;EBBR;0,449;;22,3;
201511;LFPG;LFML;0,106;0,095;5,7;5,1
201511;LFPG;LFLL;0,141;0,094;6,8;5,7
201511;LFPG;LFBD;0,134;0,064;6,6;5,0
201511;LFPG;LFSB;0,130;0,078;6,6;4,2
201511;LFPG;LFMN;0,066;0,053;5,7;6,6
201511;LFPG;LFBO;0,153;0,123;8,1;6,1
201511;LFPG;LFBP;0,125;0,136;8,2;6,8
201511;LFPG;LFRN;0,099;0,121;5,6;5,7
201511;LFPG;FMEE;0,125;0,049;4,6;5,1
201511;LFPG;LFLC;0,100;0,084;4,5;4,3
201511;LFPG;FMMI;0,480;;19,2;
201511;LFPG;GMMX;0,088;;10,5;
201511;LFPG;LPPR;0,276;;12,2;
201511;LFPG;LPPT;0,178;;9,6;
201511;LFPG;GCTS;0,100;;5,0;
201511;LFPG;DTTA;0,578;;24,3;
201511;LFPG;FIMP;0,233;;8,9;
201511;LFPG;LOWW;0,214;;10,0;
201511;LFPG;LICC;0,000;;2,4;
201511;LFPG;FAOR;0,200;;7,8;
201511;LFPG;LFRS;0,160;0,168;8,3;7,9
201511;LFPG;LFRB;0,078;;4,0;
201511;LFPG;EDDM;0,179;;7,9;
201511;LFPG;UUEE;0,165;;7,6;
201511;LFPG;LGAV;0,175;;8,6;
201511;LFPG;LFMT;0,168;0,112;6,4;5,4
201511;LFPG;LEZL;0,148;;7,3;
201511;LFPG;ULLI;0,200;;11,9;
201511;LFPG;EPKK;0,083;;8,3;
201511;LFPG;LHBP;0,165;;6,9;
201511;LFPG;LMML;0,167;;6,9;
201511;LFPG;DTTJ;0,538;;21,1;
201511;LFPG;LTFJ;0,771;;24,9;
201511;LFPG;EDDS;0,198;;10,9;
201511;LFPG;LEMG;0,116;;7,9;
201511;LFPG;LEMD;0,212;;9,7;
201511;LFPG;EDDH;0,126;;6,1;
201511;LFPG;EKBI;0,133;;5,4;
201511;LFPG;OTHH;0,122;;6,3;
201511;LFPG;EHAM;0,188;;11,0;
201511;LFPG;LIMC;0,157;;11,3;
201511;LFPG;EGGD;0,184;;15,6;
201511;LFPG;EGKK;0,230;;17,3;
201511;LFPG;EGGW;0,395;;21,1;
201511;LFPG;LFBZ;0,125;0,125;7,4;17,3
201511;LFPG;LIRN;0,082;;3,2;
201511;LFPG;LIPZ;0,260;;14,1;
201511;LFPG;LIML;0,099;;4,8;
201511;LFPG;LIRF;0,171;;9,8;
201511;LFPG;LLBG;0,303;;13,9;
201511;LFPG;LKPR;0,226;;9,8;
201511;LFPG;LSGG;0,145;;6,1;
201511;LFPG;LEBL;0,155;;7,8;
201511;LFPG;EKCH;0,102;;5,3;
201511;LFPG;GCFV;0,091;;8,0;
201511;LFPG;GMAD;0,286;;9,9;
201511;LFPG;GMMN;0,295;;15,0;
201511;LFPG;KJFK;0,288;;16,4;
201511;LFPG;DIAP;0,800;;34,0;
201511;LFPG;EGGP;0,263;;16,7;
201511;LFPG;EGCC;0,144;;7,5;
201511;LFPG;EGPF;0,385;;21,9;
201511;LFPG;EGPH;0,242;;12,3;
201511;LFPG;EGHH;0,167;;16,3;
201511;LFPG;EGBB;0,150;;8,7;
201511;LFPG;GMME;0,186;;10,4;
201511;LFPG;LEST;0,167;;11,3;
201511;LFPG;BIKF;0,273;;15,2;
201511;LFPG;OEJN;0,133;;7,5;
201511;LFPG;OERK;0,176;;8,5;
201511;LFPG;EDDF;0,190;;9,4;
201511;LFPG;EGNM;0,056;;8,7;
201511;LFPG;LSZH;0,246;;8,9;
201511;LFPG;LIPE;0,170;;8,0;
201511;LFPG;EGTE;0,069;;6,1;
201511;LFPG;EDDN;0,148;;6,5;
201511;LFPG;LIRQ;0,128;;7,4;
201511;LFPG;EDDL;0,136;;8,1;
201511;LFPG;UACC;0,077;;5,5;
201511;LFPG;ELLX;0,250;;12,5;
201511;LFPG;OLBA;0,176;;13,7;
201511;LFPG;TNCM;0,385;;15,5;
201511;LFPG;KLAX;0,500;;21,0;
201511;LFPG;EDDV;0,105;;6,1;
201511;LFPG;EYVI;0,200;;5,9;
201511;LFPG;ENGM;0,121;;6,4;
201511;LFPG;LIMF;0,189;;9,1;
201511;LFPG;EPWA;0,134;;7,9;
201511;LFPG;DXXX;0,611;;29,9;
201511;LFPG;FCPP;0,269;;17,0;
201511;LFPG;FCBB;0,600;;28,0;
201511;LFPG;FOOL;0,414;;25,0;
201511;LFPG;FTTJ;0,429;;19,4;
201511;LFPG;GOOY;0,667;;30,5;
201511;LFPG;DFFD;0,600;;26,7;
201511;LFPG;ESSA;0,137;;7,3;
201511;LFPG;HECA;0,611;;23,8;
201511;LFPG;GMFO;0,692;;36,2;
201511;LFPG;LEVC;0,100;;5,1;
201511;LFPG;EIDW;0,188;;10,7;
201511;LFPG;LIMJ;0,089;;4,6;
201511;LFPG;EDDT;0,238;;10,3;
201511;LFPG;EGAA;0,300;;25,3;
201511;LFPG;EGFF;0,267;;10,3;
201511;LFPG;ESGG;0,205;;10,7;
201511;LFPG;EGNT;0,128;;9,5;
201511;LFPG;LYBE;0,455;;14,2;
201511;LFPG;DRRN;0,278;;17,9;
201511;LFPG;FSIA;0,077;;4,6;
201511;LFPG;EGLL;0,283;;16,4;
201511;LFPG;EDDW;0,018;;1,5;
201511;LFPG;EICK;0,290;;14,5;
201511;LFPG;LBSF;0,367;;14,9;
201511;LFPG;FZAA;0,471;;15,6;
201511;LFPG;RJTT;0,098;;4,0;
201511;LFPG;VTBS;0,321;;13,2;
201511;LFPG;ZBAA;0,169;;11,3;
201511;LFPG;KMIA;0,567;;27,7;
201511;LFPG;OMDB;0,139;;6,6;
201511;LFPG;KBOS;0,190;;14,4;
201511;LFPG;OOMS;0,136;;12,0;
201511;LFPG;KSFO;0,313;;22,3;
201511;LFPG;RKSI;0,173;;8,8;
201511;LFPG;ZSPD;0,250;;13,2;
201511;LFPG;SBGL;0,239;;11,5;
201511;LFPG;KDFW;0,462;;42,2;
201511;LFPG;DTMB;0,923;;37,3;
201511;LFPG;MMUN;0,269;;14,3;
201511;LFPG;MDPC;0,342;;36,1;
201511;LFPG;DAAG;0,333;;19,6;
201511;LFPG;LDZA;0,117;;6,1;
201511;LFPG;DAOO;0,395;;24,2;
201511;LFPG;UBBB;0,412;;18,4;
201511;LFPG;KSEA;0,214;;8,9;
201511;LFPG;SPJC;0,308;;16,6;
201511;LFPG;OBBI;0,167;;6,0;
201511;LFPG;GABS;0,448;;24,7;
201511;LFPG;LTBA;0,436;;18,8;
201511;LFPG;EGPD;0,157;;8,4;
201511;LFPG;EFHK;0,128;;7,0;
201511;LFPG;LROP;0,239;;11,9;
201511;LFPG;EETN;0,000;;1,7;
201511;LFPG;HAAB;0,048;;4,7;
201511;LFPG;DNMM;0,483;;19,5;
201511;LFPG;CYUL;0,270;;20,4;
201511;LFPG;FKYS;0,909;;55,4;
201511;LFPG;LEBB;0,261;;10,8;
201511;LFPG;EVRA;0,136;;5,6;
201511;LFPG;FNLU;0,077;;5,5;
201511;LFPG;HKJK;0,385;;45,7;
201511;LFPG;LJLJ;0,209;;9,3;
201511;LFPG;FKKD;0,690;;28,3;
201511;LFPG;OJAI;0,245;;13,9;
201511;LFPG;VHHH;0,113;;7,0;
201511;LFPG;KEWR;0,325;;22,9;
201511;LFPG;DNAA;0,440;;21,7;
201511;LFPG;VIDP;0,350;;13,9;
201511;LFPG;CYYZ;0,423;;27,6;
201511;LFPG;UKBB;0,444;;16,8;
201511;LFPG;OMAA;0,133;;9,1;
201511;LFPG;DBBB;0,556;;19,9;
201511;LFPG;KIAD;0,436;;27,1;
201511;LFPG;SBGR;0,224;;10,0;
201511;LFPG;MPTO;0,522;;19,2;
201511;LFPG;CYVR;0,182;;10,0;
201511;LFPG;VOBL;0,231;;13,7;
201511;LFPG;ZGGG;0,128;;5,8;
201511;LFPG;WSSS;0,267;;15,3;
201511;LFPG;KIAH;0,250;;11,1;
201511;LFPG;SAEZ;0,167;;7,3;
201511;LFPG;SBBR;0,500;;18,3;
201511;LFPG;ZHHH;0,231;;12,9;
201511;LFPG;RJBB;0,423;;20,7;
201511;LFPG;KATL;0,297;;13,5;
201511;LFPG;UMMS;0,706;;32,2;
201511;LFPG;VABB;0,200;;12,2;
201511;LFPG;GFLL;0,750;;45,3;
201511;LFPG;SVMI;0,318;;24,5;
201511;LFPG;GQNN;0,588;;23,1;
201511;LFPG;KORD;0,208;;18,0;
201511;LFPG;KDTW;0,426;;16,6;
201511;LFPG;KMSP;0,308;;13,6;
201511;LFPG;SKBO;0,286;;16,4;
201511;LFPG;MUHA;0,435;;24,3;
201511;LFPG;MMMX;0,300;;11,8;
201511;LFPG;RJAA;0,217;;10,3;
201511;LFPG;FACT;0,000;;1,5;
201511;LFPG;WMKK;0,367;;95,9;
201511;LFPG;KPHL;0,074;;5,5;
201511;LFPG;VVNB;0,133;;15,3;
201511;LFPG;SCEL;0,100;;5,9;
201511;LFPG;VVTS;0,400;;13,3;
201511;LFPG;RCTP;0,353;;17,9;
201511;LFPG;ZLXY;0,154;;7,6;
201511;LFPG;KCVG;0,250;;10,2;
201511;LFPG;KSLC;0,069;;5,8;
201511;LFPG;ZPPP;0,154;;6,5;
201511;LFPG;VCBI;0,176;;8,2;
201511;LFBO;EBBR;0,138;;8,2;
201511;LFBO;LFML;0,111;0,159;8,6;7,4
201511;LFBO;LFLL;0,047;0,065;3,7;3,3
201511;LFBO;LFSB;0,000;0,000;3,5;1,1
201511;LFBO;LFMN;0,108;0,106;6,9;6,0
201511;LFBO;LFST;0,222;0,241;9,3;10,2
201511;LFBO;LFPG;0,080;0,071;4,3;4,0
201511;LFBO;LFRN;0,060;0,060;3,6;3,0
201511;LFBO;GMMX;0,111;;13,7;
201511;LFBO;LPPT;0,176;;10,9;
201511;LFBO;DTTA;0,435;;24,5;
201511;LFBO;LFPO;0,089;0,090;6,6;6,4
201511;LFBO;LFRS;0,062;0,108;5,5;7,3
201511;LFBO;EDDM;0,100;;6,1;
201511;LFBO;LEZL;0,077;;7,3;
201511;LFBO;LFQQ;0,041;;2,7;
201511;LFBO;LEMD;0,185;;10,1;
201511;LFBO;EDDH;0,308;;15,8;
201511;LFBO;EHAM;0,176;;13,4;
201511;LFBO;EGGD;0,222;;12,7;
201511;LFBO;EGKK;0,191;;13,0;
201511;LFBO;LIPZ;0,000;;3,8;
201511;LFBO;LIRF;0,160;;10,1;
201511;LFBO;LSGG;0,192;;8,8;
201511;LFBO;GMAD;0,000;;3,6;
201511;LFBO;GMMN;0,387;;20,7;
201511;LFBO;EDDF;0,260;;9,6;
201511;LFBO;LSZH;0,294;;11,2;
201511;LFBO;EGLL;0,161;;13,6;
201511;LFBO;DAAG;0,400;;25,3;
201511;LFBO;DAOO;0,220;;14,9;
201511;LFBO;LTBA;0,267;;13,4;
201511;LFBO;EDHI;0,150;;9,6;
201511;LFKJ;LFML;0,022;0,056;2,7;2,2
201511;LFKJ;LFLL;0,200;0,300;10,8;13,3
201511;LFKJ;LFMN;0,121;0,100;9,2;7,2
201511;LFKJ;LFBO;0,182;0,364;7,8;11,8
201511;LFKJ;LFPO;0,086;0,161;6,1;8,2
201511;LFKC;LFML;0,125;0,150;7,4;8,6
201511;LFKC;LFMN;0,033;0,033;1,3;2,2
201511;LFKC;LFPO;0,150;0,100;7,0;4,1
201511;LFKB;LFML;0,021;0,034;1,6;2,5
201511;LFKB;LFLL;0,000;0,000;2,6;3,4
201511;LFKB;LFMN;0,055;0,067;4,0;4,6
201511;LFKB;LFPO;0,065;0,120;4,8;7,1
201511;LFBP;LFLL;0,058;0,072;4,6;4,7
201511;LFBP;LFPG;0,124;0,101;7,1;6,7
201511;LFBP;LFPO;0,095;0,127;8,4;9,5
201511;LFRK;LFLL;0,014;0,029;2,2;2,9
201511;LFRN;LFML;0,063;0,102;3,9;4,8
201511;LFRN;LFLL;0,030;0,015;2,1;1,5
201511;LFRN;LFMN;0,033;0,000;1,5;1,0
201511;LFRN;LFPG;0,099;0,077;4,2;5,6
201511;LFRN;LFBO;0,045;0,015;1,9;1,5
201511;LFRN;LEBL;0,071;;3,9;
201511;LFRN;EGMC;0,175;;10,7;
201511;EGLL;LFML;;0,090;;7,7
201511;EGLL;LFLL;;0,163;;12,7
201511;EGLL;LFSB;;0,212;;10,7
201511;EGLL;LFMN;;0,210;;15,7
201511;EGLL;LFPG;;0,195;;11,1
201511;EGLL;LFBO;;0,230;;14,2
201511;EGLL;LFPO;;0,322;;19,2
201511;LFPO;LFML;0,102;0,092;6,5;4,9
201511;LFPO;LFLL;0,229;0,169;12,3;10,1
201511;LFPO;LFBD;0,093;0,084;5,2;3,8
201511;LFPO;LFKF;0,364;0,238;14,4;10,0
201511;LFPO;LFSB;0,259;0,237;14,2;10,6
201511;LFPO;LFMN;0,143;0,125;7,3;7,1
201511;LFPO;LFST;0,383;0,374;16,8;14,5
201511;LFPO;LFBT;0,171;0,122;8,6;6,7
201511;LFPO;LFKJ;0,161;0,138;10,5;7,1
201511;LFPO;LFBO;0,107;0,099;7,2;6,3
201511;LFPO;LFKC;0,150;0,150;7,0;6,6
201511;LFPO;LFKB;0,109;0,098;6,8;5,0
201511;LFPO;LFBP;0,109;0,062;7,9;4,6
201511;LFPO;FMEE;0,232;0,129;8,9;10,7
201511;LFPO;LFLC;0,223;0,179;12,2;9,3
201511;LFPO;GMMX;0,277;;14,4;
201511;LFPO;LEPA;0,138;;7,2;
201511;LFPO;LPPR;0,200;;10,8;
201511;LFPO;LPPT;0,187;;10,3;
201511;LFPO;DTTA;0,331;;18,6;
201511;LFPO;FIMP;0,077;;12,3;
201511;LFPO;LICC;0,214;;10,4;
201511;LFPO;LFRS;0,261;0,307;15,1;12,9
201511;LFPO;LFRB;0,201;;9,7;
201511;LFPO;EDDM;0,286;;19,0;
201511;LFPO;LFMT;0,111;0,077;7,1;4,5
201511;LFPO;LEZL;0,083;;4,7;
201511;LFPO;LPFR;0,273;;8,8;
201511;LFPO;LMML;0,353;;18,2;
201511;LFPO;LFSL;0,167;0,159;9,7;8,9
201511;LFPO;DTTJ;0,415;;21,0;
201511;LFPO;LTFJ;0,533;;23,8;
201511;LFPO;LEMG;0,212;;10,8;
201511;LFPO;LFTH;0,257;0,223;12,3;10,4
201511;LFPO;LEMD;0,237;;11,4;
201511;LFPO;EDDH;0,133;;8,6;
201511;LFPO;EHAM;0,121;;8,7;
201511;LFPO;LIMC;0,171;;8,1;
201511;LFPO;LFBZ;0,113;0,104;9,0;6,7
201511;LFPO;LIRN;0,197;;14,0;
201511;LFPO;LIRP;0,171;;9,5;
201511;LFPO;LIPZ;0,190;;11,8;
201511;LFPO;EDDB;0,169;;10,0;
201511;LFPO;LIML;0,113;;7,6;
201511;LFPO;LIRF;0,366;;17,5;
201511;LFPO;LLBG;0,409;;16,1;
201511;LFPO;LKPR;0,357;;17,6;
201511;LFPO;LSGG;0,186;;9,4;
201511;LFPO;LEBL;0,207;;9,1;
201511;LFPO;EKCH;0,100;;6,7;
201511;LFPO;GMAD;0,259;;15,1;
201511;LFPO;GMMN;0,268;;12,6;
201511;LFPO;KJFK;0,318;;19,0;
201511;LFPO;GMME;0,222;;12,0;
201511;LFPO;LEAL;0,387;;13,8;
201511;LFPO;LFMP;0,270;0,157;12,5;9,7
201511;LFPO;LIPE;0,000;;5,2;
201511;LFPO;EGHI;0,469;;23,2;
201511;LFPO;LIRQ;0,276;;23,4;
201511;LFPO;EGLC;0,430;;25,0;
