ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
199601;CYMX;LFPG;80;16294;LC;I
199601;CYMX;LFPO;10;2065;LC;I
199601;CYYZ;LFPG;54;7198;LC;I
199601;DAAE;LFLL;13;1356;MC;I
199601;DAAG;LFBO;8;658;MC;I
199601;DAAG;LFLL;32;6862;MC;I
199601;DAAG;LFML;50;7283;MC;I
199601;DAAG;LFQQ;8;1879;MC;I
199601;DABB;LFML;13;1578;MC;I
199601;DABC;LFLL;22;2396;MC;I
199601;DABC;LFML;36;4201;MC;I
199601;DAON;LFLL;5;688;MC;I
199601;DAOO;LFBO;8;787;MC;I
199601;DAOO;LFLL;16;2593;MC;I
199601;DAOO;LFML;12;1766;MC;I
199601;DBBB;LFPG;8;1242;LC;I
199601;DFFD;LFPG;28;3228;LC;I
199601;DIAP;LFBD;6;757;LC;I
199601;DIAP;LFML;5;503;LC;I
199601;DIAP;LFPG;26;3420;LC;I
199601;DIAP;LFPO;4;2040;LC;I
199601;DNMM;LFPG;13;2680;LC;I
199601;DRRN;LFPG;13;1985;LC;I
199601;DTMB;LFLL;7;820;MC;I
199601;DTMB;LFML;5;582;MC;I
199601;DTMB;LFPO;18;1954;MC;I
199601;DTTA;LFBO;10;1166;MC;I
199601;DTTA;LFLL;30;3079;MC;I
199601;DTTA;LFML;53;5891;MC;I
199601;DTTA;LFMN;33;3892;MC;I
199601;DTTA;LFPG;13;1917;MC;I
199601;DTTA;LFPO;145;15663;MC;I
199601;DTTA;LFST;6;632;MC;I
199601;DTTJ;LFPG;11;1669;MC;I
199601;DTTJ;LFPO;22;2953;MC;I
199601;DTTX;LFPO;8;772;MC;I
199601;DTTZ;LFPO;9;826;MC;I
199601;DXXX;LFPG;4;557;LC;I
199601;EBBR;LFBD;77;1735;MC;I
199601;EBBR;LFBO;48;606;MC;I
199601;EBBR;LFLL;124;4475;MC;I
199601;EBBR;LFML;76;2217;MC;I
199601;EBBR;LFMN;91;4105;MC;I
199601;EBBR;LFPG;267;15839;MC;I
199601;EBBR;LFPO;69;1831;MC;I
199601;EBBR;LFSB;192;2408;MC;I
199601;EBBR;LFST;101;2582;MC;I
199601;EDDF;LFBO;23;568;MC;I
199601;EDDF;LFLL;79;4409;MC;I
199601;EDDF;LFMN;62;4023;MC;I
199601;EDDF;LFPG;313;25985;MC;I
199601;EDDF;LFPO;118;6423;MC;I
199601;EDDF;LFSB;110;1994;MC;I
199601;EDDH;LFPG;167;7981;MC;I
199601;EDDH;LFSB;44;560;MC;I
199601;EDDH;LFST;44;708;MC;I
199601;EDDK;LFPG;223;4947;MC;I
199601;EDDL;LFLL;51;1343;MC;I
199601;EDDL;LFMN;38;934;MC;I
199601;EDDL;LFPG;193;12264;MC;I
199601;EDDL;LFSB;91;1437;MC;I
199601;EDDM;LFBO;31;1027;MC;I
