ANMOIS;DEP;ARR;PC15_D;PC15_A;RETARD_D;RETARD_A
201801;LFQQ;LFBO;0,152;0,153;10,6;7,8
201801;LFQQ;LFML;0,119;0,095;7,9;6,9
201801;LFQQ;LPPT;0,000;;1,7;
201801;LFQQ;LFMN;0,049;0,049;2,8;2,5
201801;LFQQ;LFBD;0,102;0,089;5,2;5,1
201801;LFQQ;LIPZ;0,077;;9,3;
201801;LFQQ;LIRN;0,077;;2,0;
201801;LFQQ;LFRS;0,079;0,059;5,0;4,3
201801;LFQQ;LFST;0,132;0,079;15,2;12,8
201801;LFQQ;DAAG;0,448;;21,6;
201801;LFQQ;DAOO;0,462;;20,2;
201801;LFRB;LFPG;0,163;0,140;8,2;7,1
201801;LFRB;LFLL;0,064;0,054;4,5;2,6
201801;LFRB;LFBO;0,400;0,100;14,3;7,2
201801;LFRB;LFML;0,296;0,111;10,7;3,8
201801;LFRB;LFMT;0,100;0,100;6,1;4,0
201801;LFRB;LFPO;0,083;0,083;4,9;5,1
201801;LIRF;LFPG;;0,154;;6,5
201801;LIRF;LFLL;;0,091;;6,6
201801;LIRF;LFSB;;0,095;;13,7
201801;LIRF;LFBO;;0,043;;3,7
201801;LIRF;LFML;;0,054;;2,8
201801;LIRF;LFMN;;0,041;;1,9
201801;LIRF;LFBD;;0,053;;4,1
201801;LIRF;LFPO;;0,121;;6,8
201801;EGPH;LFPG;;0,141;;5,9
201801;EGPH;LFSB;;0,300;;14,2
201801;EGPH;LFPO;;0,200;;15,2
201801;EPWR;LFOB;;0,154;;3,5
201801;EPMO;LFOB;;0,174;;6,4
201801;EGCC;LFPG;;0,172;;7,4
201801;EGCC;LFLL;;0,276;;15,0
201801;EGCC;LFSB;;0,250;;10,8
201801;EGCC;LFBO;;0,043;;3,1
201801;EGCC;LFLS;;0,929;;22,5
201801;EGCC;LFMK;;0,182;;5,0
201801;LFMU;LFOB;0,083;0,250;6,2;11,2
201801;LICJ;LFOB;;0,429;;15,3
201801;GMMX;LFPG;;0,056;;4,2
201801;GMMX;LFLL;;0,263;;16,6
201801;GMMX;LFSB;;0,067;;36,3
201801;GMMX;LFML;;0,162;;6,8
201801;GMMX;LFMT;;0,000;;1,2
201801;GMMX;LFMN;;0,100;;7,6
201801;GMMX;LFBD;;0,174;;30,4
201801;GMMX;LFMP;;0,000;;3,5
201801;GMMX;LFOB;;0,148;;6,4
201801;GMMX;LFRS;;0,176;;9,0
201801;GMMX;LFPO;;0,268;;14,9
201801;LEAL;LFSB;;0,095;;5,7
201801;LEAL;LFOB;;0,200;;8,9
201801;LEAL;LFPO;;0,098;;4,5
201801;LFST;DTTA;0,900;;49,4;
201801;LFST;LFLL;0,046;0,061;4,4;4,5
201801;LFST;LFRN;0,235;0,294;6,3;10,2
201801;LFST;LFBO;0,203;0,174;17,9;13,3
201801;LFST;LFML;0,111;0,125;8,1;7,3
201801;LFST;EHAM;0,155;;8,0;
201801;LFST;LFMN;0,275;0,282;16,1;15,2
201801;LFST;LFBD;0,129;0,114;11,7;10,2
201801;LFST;LFRS;0,145;0,158;9,6;9,7
201801;LFST;LFQQ;0,079;0,054;14,2;13,0
201801;LFST;GMMN;0,308;;10,4;
201801;LFRQ;LFPO;0,404;0,357;21,6;19,6
201801;LFPO;DTTA;0,676;;33,4;
201801;LFPO;LFLL;0,176;0,089;8,3;4,2
201801;LFPO;LSGG;0,422;;19,9;
201801;LFPO;LFSB;0,321;0,282;17,6;13,7
201801;LFPO;LFBO;0,128;0,101;6,7;4,7
201801;LFPO;LFML;0,057;0,044;4,3;2,5
201801;LFPO;LEBL;0,315;;19,9;
201801;LFPO;LOWW;0,429;;23,0;
201801;LFPO;EHAM;0,347;;17,2;
201801;LFPO;ESSA;0,667;;30,0;
201801;LFPO;EKCH;0,364;;12,9;
201801;LFPO;LPPT;0,360;;15,8;
201801;LFPO;LEVC;0,457;;21,7;
201801;LFPO;LIMC;0,286;;10,6;
201801;LFPO;EFHK;0,857;;51,2;
201801;LFPO;LHBP;0,273;;12,2;
201801;LFPO;LLBG;0,630;;23,2;
201801;LFPO;LFMT;0,108;0,063;6,1;3,5
201801;LFPO;LFTH;0,134;0,079;7,1;4,0
201801;LFPO;LFKF;0,286;0,167;23,3;9,0
201801;LFPO;LFMN;0,136;0,107;7,1;4,6
201801;LFPO;LFBD;0,103;0,082;6,1;4,3
201801;LFPO;LIRP;0,111;;7,8;
201801;LFPO;LFBP;0,085;0,041;4,9;1,9
201801;LFPO;LPFR;0,450;;21,9;
201801;LFPO;EGLC;0,164;;8,7;
201801;LFPO;LIML;0,125;;5,3;
201801;LFPO;LEMD;0,220;;11,4;
201801;LFPO;LIPZ;0,165;;6,5;
201801;LFPO;LFMP;0,198;0,126;9,7;22,9
201801;LFPO;LFBZ;0,077;0,043;5,1;3,2
201801;LFPO;EIDW;0,520;;22,7;
201801;LFPO;GMFO;0,423;;17,3;
201801;LFPO;GMME;0,367;;20,8;
201801;LFPO;LFCR;0,103;0,091;7,3;5,9
201801;LFPO;LIRN;0,301;;12,8;
201801;LFPO;EDDB;0,136;;8,0;
201801;LFPO;GMTT;0,200;;31,9;
201801;LFPO;GMFF;0,405;;21,2;
201801;LFPO;LFRS;0,411;0,376;16,3;15,9
201801;LFPO;LFRB;0,110;0,082;7,9;6,0
201801;LFPO;LIRF;0,225;;10,1;
201801;LFPO;LEZL;0,436;;25,8;
201801;LFPO;LEAL;0,300;;15,2;
201801;LFPO;GMMX;0,436;;19,9;
201801;LFPO;LFRQ;0,345;0,431;19,5;23,1
201801;LFPO;LFSL;0,261;0,221;15,0;11,2
201801;LFPO;LFBA;0,328;;17,0;
201801;LFPO;LFBT;0,369;0,405;18,6;19,7
201801;LFPO;LPPR;0,227;;14,5;
201801;LFPO;LFLC;0,231;0,187;13,8;10,6
201801;LFPO;LEPA;0,125;;11,1;
201801;LFPO;LKPR;0,455;;24,3;
201801;LFPO;ENGM;0,815;;43,3;
201801;LFPO;EDDT;0,462;;23,2;
201801;LFPO;LFCK;0,522;0,371;25,2;19,6
201801;LFPO;LFKJ;0,188;0,141;9,9;6,8
201801;LFPO;LFRH;0,343;0,338;16,8;15,2
201801;LFPO;DAAG;0,502;;24,1;
201801;LFPO;LEMG;0,414;;16,0;
201801;LFPO;GMAD;0,420;;24,4;
201801;LFPO;LMML;0,353;;17,1;
201801;LFPO;LFKB;0,281;0,216;16,8;11,5
201801;LFPO;LFKC;0,000;0,037;3,8;1,8
201801;LFPO;GMMN;0,453;;21,3;
201801;LFPO;LIRQ;0,367;;12,6;
201801;LFPO;TFFF;0,650;0,437;33,7;26,8
201801;LFPO;DTTJ;0,647;;31,5;
201801;LFPO;DTMB;0,786;;33,7;
201801;LFPO;BIKF;0,400;;42,9;
201801;LFPO;OLBA;0,444;;21,9;
201801;LFPO;DAOO;0,513;;22,9;
201801;LFPO;DAAE;0,368;;16,0;
201801;LFPO;LFLW;0,571;0,383;21,5;25,3
201801;LFPO;DIAP;0,938;;45,6;
201801;LFPO;TFFR;0,599;0,460;30,6;27,2
201801;LFPO;MUHA;0,714;;44,9;
201801;LFPO;SOCA;0,469;;33,4;
201801;LFPO;DABC;0,414;;23,8;
201801;LFPO;DAON;0,440;;27,0;
201801;LFPO;FMEE;0,587;0,550;29,3;34,6
201801;LFPO;GOBD;0,774;;32,5;
201801;LFPO;KJFK;0,281;;25,9;
201801;LFPO;MDPC;0,846;;88,1;
201801;LFPO;LTFJ;0,790;;30,0;
201801;LFPO;KEWR;0,381;;24,7;
201801;LFPO;DAAS;0,481;;53,2;
201801;LFPO;GABS;0,733;;39,2;
201801;LFPO;DABB;0,462;;18,8;
201801;LIPZ;LFPG;;0,200;;11,1
201801;LIPZ;LFLL;;0,141;;7,7
201801;LIPZ;LFSB;;0,067;;9,7
201801;LIPZ;LFBO;;0,067;;2,2
201801;LIPZ;LFML;;0,063;;3,3
201801;LIPZ;LFBD;;0,000;;1,9
201801;LIPZ;LFRS;;0,333;;27,7
201801;LIPZ;LFQQ;;0,077;;10,2
201801;LIPZ;LFPO;;0,200;;7,4
201801;LIPE;LFPG;;0,202;;12,4
201801;LIPE;LFLL;;0,000;;2,8
201801;LIPE;LFOB;;0,156;;11,7
201801;LFBA;LFPO;;0,238;;11,0
201801;LFBT;LFPO;0,253;0,342;10,8;15,9
201801;ESKN;LFOB;;0,143;;6,7
201801;EDDN;LFPG;;0,179;;8,9
201801;LFJL;LFLL;0,000;0,000;0,6;0,4
201801;LFJL;DAAG;0,714;;33,9;
201801;LFLC;LFPG;0,171;0,144;9,1;8,2
201801;LFLC;EHAM;0,267;;12,0;
201801;LFLC;LFPO;0,156;0,146;9,9;10,1
201801;LFSL;LFPO;0,147;0,162;7,8;8,4
201801;EGGW;LFPG;;0,103;;7,4
201801;EGGW;LFLL;;0,148;;13,0
201801;EGGW;LFSB;;0,222;;17,2
201801;EGGW;LFBO;;0,385;;13,2
201801;EGGW;LFMN;;0,067;;7,1
201801;EGGW;LFBD;;0,267;;12,1
201801;EGGW;LFTW;;1,000;;68,2
201801;EGGW;LFRS;;0,111;;5,2
201801;LEPA;LFSB;;0,000;;0,8
201801;LEPA;LFPO;;0,188;;20,5
201801;LIRQ;LFPG;;0,103;;4,3
201801;LIRQ;LFPO;;0,067;;5,1
201801;GCTS;LFPG;;0,308;;70,1
201801;GCTS;LFSB;;0,071;;4,5
201801;GCTS;LFRS;;0,500;;24,3
201801;GCFV;LFPG;;0,294;;12,9
201801;GCLP;LFSB;;0,150;;6,0
201801;LKPR;LFPG;;0,191;;8,8
201801;LKPR;LFLL;;0,074;;2,8
201801;LKPR;LFRS;;0,182;;16,9
201801;LKPR;LFPO;;0,238;;11,0
201801;GCRR;LFPG;;0,154;;4,8
201801;EPKK;LFPG;;0,321;;11,0
201801;EPKK;LFLL;;0,100;;7,1
201801;EPKK;LFSB;;0,100;;14,3
201801;EPKK;LFOB;;0,333;;31,1
201801;LEVC;LFPG;;0,065;;4,2
201801;LEVC;LFOB;;0,000;;0,7
201801;LEVC;LFPO;;0,229;;14,3
201801;LIRA;LFML;;0,100;;6,7
201801;LIRA;LFOB;;0,302;;9,7
201801;LFRK;LFLL;0,106;0,031;10,2;1,6
201801;LFRK;LFBO;0,269;0,115;37,8;10,6
201801;EDDV;LFPG;;0,030;;1,2
201801;EGGD;LFPG;;0,262;;15,0
201801;EGGD;LFBO;;0,111;;3,7
201801;EGGD;LFBD;;0,300;;19,6
201801;EDDS;LFPG;;0,214;;9,7
201801;EGGP;LFPG;;0,133;;4,9
201801;EGGP;LFMN;;0,091;;3,1
201801;OTHH;LFPG;;0,140;;6,2
201801;OTHH;LFMN;;0,000;;1,3
201801;EGLC;LFPO;;0,162;;9,2
201801;LIMJ;LFPG;;0,065;;2,2
201801;LIMF;LFPG;;0,127;;7,2
201801;LEMG;LFPG;;0,058;;2,9
201801;LEMG;LFSB;;0,000;;0,9
201801;LEMG;LFML;;0,000;;0,5
201801;LEMG;LFPO;;0,103;;17,9
201801;EDDH;LFPG;;0,148;;6,9
201801;EDDH;LFSB;;0,128;;7,4
201801;EDDH;LFRS;;0,286;;22,3
201801;ESGG;LFPG;;0,052;;3,0
201801;FIMP;LFPG;;0,197;;14,3
201801;OMDB;LFPG;;0,378;;15,3
201801;OMDB;LFLL;;0,500;;17,6
201801;OMDB;LFMN;;0,129;;6,4
201801;LFBE;EGSS;0,286;;14,1;
201801;LFBE;EGHI;0,286;;8,2;
201801;LFKB;LFLL;0,000;0,077;2,3;5,1
201801;LFKB;LFML;0,132;0,143;10,0;11,1
201801;LFKB;LFMN;0,092;0,133;4,3;5,7
201801;LFKB;LFPO;0,235;0,337;16,1;20,0
201801;LFCK;LFPO;0,594;0,531;27,6;26,5
201801;EGFF;LFPG;;0,115;;10,1
201801;LFKJ;LFPG;0,000;0,100;0,3;6,3
201801;LFKJ;LFLL;0,385;0,385;19,1;20,5
201801;LFKJ;LFBO;0,364;0,545;18,3;16,5
201801;LFKJ;LFML;0,074;0,104;4,7;4,6
201801;LFKJ;LFMN;0,211;0,240;10,3;14,2
201801;LFKJ;LFPO;0,204;0,316;8,3;13,3
201801;LFRH;LFPO;0,328;0,323;16,0;15,3
201801;LROP;LFPG;;0,172;;8,5
201801;LROP;LFSB;;0,500;;25,1
201801;LROP;LFMN;;0,267;;10,2
201801;LROP;LFOB;;0,176;;7,8
201801;LEBB;LFPG;;0,057;;2,9
201801;LYNI;LFSB;;0,400;;15,9
201801;LIBD;LFOB;;0,091;;6,2
201801;LIRP;LFOB;;0,111;;5,8
201801;LIRP;LFPO;;0,222;;10,9
201801;DAAG;LFPG;;0,392;;19,3
201801;DAAG;LFLL;;0,615;;23,6
201801;DAAG;LFBO;;0,296;;10,9
201801;DAAG;LFML;;0,290;;15,8
201801;DAAG;LFMT;;0,250;;25,6
201801;DAAG;LFMN;;0,583;;45,5
201801;DAAG;LFBD;;0,538;;42,3
201801;DAAG;LFRS;;0,500;;34,4
201801;DAAG;LFQQ;;0,379;;15,6
201801;DAAG;LFPO;;0,444;;19,5
201801;DAAG;LFJL;;0,786;;37,4
201801;LFRD;EGSS;0,067;;5,3;
201801;ULLI;LFPG;;0,481;;15,6
201801;EICK;LFPG;;0,087;;5,9
201801;GMAD;LFLL;;0,308;;24,8
201801;GMAD;LFPO;;0,186;;10,5
201801;LICC;LFPG;;0,267;;31,5
201801;LFKC;LFML;0,031;0,063;1,4;5,8
201801;LFKC;LFMN;0,034;0,034;5,2;6,0
201801;LFKC;LFPO;0,000;0,037;0,3;0,7
201801;OLBA;LFPG;;0,312;;14,8
201801;OLBA;LFPO;;0,333;;23,5
201801;GMMN;LFPG;;0,284;;18,7
201801;GMMN;LFLL;;0,250;;10,9
201801;GMMN;LFSB;;0,286;;13,1
201801;GMMN;LFBO;;0,083;;7,0
201801;GMMN;LFML;;0,163;;8,9
201801;GMMN;LFMT;;0,087;;4,5
201801;GMMN;LFMN;;0,263;;7,4
201801;GMMN;LFBD;;0,286;;12,4
201801;GMMN;LFRS;;0,423;;17,2
201801;GMMN;LFST;;0,154;;7,3
201801;GMMN;LFPO;;0,347;;14,1
201801;EGNM;LFPG;;0,176;;5,6
201801;EGNT;LFPG;;0,092;;5,1
201801;EGPF;LFPG;;0,292;;14,8
201801;TFFF;LFPG;0,235;0,176;14,4;9,9
201801;TFFF;LFPO;0,366;0,282;24,2;14,3
201801;EGHI;LFPG;;0,038;;1,6
201801;EGHI;LFRS;;0,143;;7,3
201801;EGHI;LFBE;;0,143;;5,0
201801;OKBK;LFPG;;0,667;;35,7
201801;UUEE;LFPG;;0,354;;16,2
201801;UUEE;LFLL;;0,581;;26,3
201801;UUEE;LFMN;;0,333;;14,1
201801;EETN;LFPG;;0,100;;28,1
201801;EVRA;LFPG;;0,267;;9,8
201801;EDDC;LFSB;;0,286;;10,4
201801;LTFJ;LFPG;;0,227;;10,4
201801;LTFJ;LFLL;;0,452;;19,7
201801;LTFJ;LFSB;;0,381;;15,9
201801;LTFJ;LFML;;0,722;;32,4
201801;LTFJ;LFPO;;0,597;;22,1
201801;EYVI;LFPG;;0,231;;9,3
201801;EYVI;LFOB;;0,045;;2,6
201801;EDDT;LFPG;;0,127;;6,6
201801;EDDT;LFPO;;0,154;;6,3
201801;DTTJ;LFPG;;0,263;;15,6
201801;DTTJ;LFLL;;0,231;;18,2
201801;DTTJ;LFPO;;0,368;;22,8
201801;DTMB;LFPG;;0,286;;12,9
201801;DTMB;LFLL;;0,200;;16,1
201801;DTMB;LFMN;;0,353;;16,1
201801;DTMB;LFPO;;0,262;;16,7
201801;EFKT;LFPG;;0,500;;21,8
201801;LYBE;LFPG;;0,241;;9,2
201801;LYBE;LFOB;;0,077;;7,9
201801;EGLL;LFPG;;0,106;;5,0
201801;EGLL;LFLL;;0,108;;6,0
201801;EGLL;LFSB;;0,102;;4,7
201801;EGLL;LFBO;;0,154;;8,7
201801;EGLL;LFML;;0,042;;2,6
201801;EGLL;LFMN;;0,150;;6,6
201801;EGKK;LFPG;;0,125;;6,2
201801;EGKK;LFLL;;0,231;;10,3
201801;EGKK;LFSB;;0,097;;4,5
201801;EGKK;LFBO;;0,065;;6,1
201801;EGKK;LFML;;0,040;;2,4
201801;EGKK;LFMT;;0,037;;1,9
201801;EGKK;LFMN;;0,073;;3,7
201801;EGKK;LFBD;;0,033;;1,6
201801;EGKK;LFLS;;0,513;;22,7
201801;EGKK;LFRS;;0,105;;4,1
201801;BKPR;LFSB;;0,150;;21,8
201801;LEST;LFPG;;0,200;;6,4
201801;BIKF;LFPG;;0,433;;32,1
201801;BIKF;LFPO;;0,400;;36,6
201801;EGAA;LFPG;;0,105;;8,3
201801;EGMC;LFPG;;0,154;;6,3
201801;EGMC;LFRN;;0,025;;1,4
201801;DAOO;LFPG;;0,341;;14,8
201801;DAOO;LFLL;;0,179;;9,1
201801;DAOO;LFBO;;0,357;;21,2
201801;DAOO;LFML;;0,113;;6,0
201801;DAOO;LFQQ;;0,385;;15,5
201801;DAOO;LFPO;;0,372;;17,6
201801;EGTE;LFPG;;0,174;;21,3
201801;EGPD;LFPG;;0,061;;3,0
201801;LYPG;LFPG;;0,091;;6,0
201801;RKSI;LFPG;;0,393;;22,0
201801;LFLW;LFPO;0,553;0,383;17,5;14,6
201801;EDHI;LFBO;;0,143;;6,0
201801;EDDW;LFPG;;0,082;;5,0
201801;LDZA;LFPG;;0,203;;7,0
201801;LWSK;LFSB;;0,138;;7,2
201801;LWOH;LFSB;;0,154;;13,1
201801;FCPP;LFPG;;0,043;;3,1
201801;KIAH;LFPG;;0,423;;25,3
201801;DNMM;LFPG;;0,161;;5,7
201801;VABB;LFPG;;0,097;;5,3
201801;OIIE;LFPG;;0,480;;28,3
201801;DRRN;LFPG;;0,048;;2,0
201801;ZHHH;LFPG;;0,231;;46,8
201801;FZAA;LFPG;;0,143;;25,7
201801;FKKD;LFPG;;0,194;;11,1
201801;DBBB;LFPG;;0,000;;1,4
201801;SVMI;LFPG;;0,042;;4,4
201801;DFFD;LFPG;;0,182;;4,9
201801;FNLU;LFPG;;0,077;;12,9
201801;FTTJ;LFPG;;0,154;;14,0
201801;GQNO;LFPG;;0,176;;6,6
201801;FCBB;LFPG;;0,118;;5,6
201801;OERK;LFPG;;0,381;;18,4
201801;DGAA;LFPG;;0,077;;4,8
201801;GUCY;LFPG;;0,071;;3,6
201801;DNAA;LFPG;;0,056;;1,7
201801;KORD;LFPG;;0,224;;13,7
201801;VOBL;LFPG;;0,065;;8,6
201801;GOBD;LFPG;;0,313;;18,8
201801;GOBD;LFPO;;0,290;;16,8
201801;DIAP;LFPG;;0,188;;8,3
201801;DIAP;LFPO;;0,625;;34,9
201801;FMMI;LFPG;;0,391;;33,6
201801;TFFR;LFPG;0,510;0,558;35,2;36,6
201801;TFFR;LFPO;0,337;0,389;17,0;18,4
201801;HECA;LFPG;;0,310;;13,7
201801;SKBO;LFPG;;0,033;;4,4
201801;MUHA;LFPG;;0,321;;16,4
201801;MUHA;LFPO;;0,714;;54,3
201801;KDTW;LFPG;;0,118;;11,4
201801;FACT;LFPG;;0,091;;5,0
201801;VIDP;LFPG;;0,371;;24,5
201801;KMIA;LFPG;;0,158;;6,7
201801;OJAI;LFPG;;0,278;;14,6
201801;LTBA;LFPG;;0,306;;12,5
201801;LTBA;LFLL;;0,340;;14,8
201801;LTBA;LFSB;;0,279;;17,0
201801;LTBA;LFBO;;0,318;;12,1
201801;LTBA;LFML;;0,387;;14,9
201801;LTBA;LFMN;;0,226;;8,5
201801;FOOL;LFPG;;0,097;;7,8
201801;EGCN;LFPG;;0,130;;6,1
201801;GABS;LFPG;;0,129;;30,4
201801;GABS;LFPO;;0,083;;9,3
201801;KJFK;LFPG;;0,179;;29,1
201801;KJFK;LFPO;;0,188;;8,2
201801;DABC;LFPG;;0,389;;28,3
201801;DABC;LFLL;;0,462;;24,6
201801;DABC;LFSB;;0,409;;15,5
201801;DABC;LFML;;0,368;;19,2
201801;DABC;LFPO;;0,379;;20,6
201801;CYYZ;LFPG;;0,415;;21,8
201801;OEJN;LFPG;;0,742;;27,1
201801;FKYS;LFPG;;0,167;;4,6
201801;DAAS;LFLL;;0,235;;13,9
201801;DAAS;LFPO;;0,296;;39,6
201801;DAON;LFPO;;0,360;;18,2
201801;KBOS;LFPG;;0,205;;10,2
201801;FAOR;LFPG;;0,000;;0,8
201801;HKJK;LFPG;;0,341;;15,2
201801;FMEE;LFPG;0,583;0,500;21,8;21,3
201801;FMEE;LFML;0,214;0,214;12,4;11,8
201801;FMEE;LFPO;0,336;0,266;17,0;22,8
201801;MMMX;LFPG;;0,017;;1,4
201801;ENGM;LFPG;;0,372;;15,5
201801;ENGM;LFPO;;0,667;;28,2
201801;KEWR;LFPG;;0,102;;6,7
201801;KEWR;LFPO;;0,304;;22,3
201801;OOMS;LFPG;;0,516;;28,5
201801;OMAA;LFPG;;0,161;;7,0
201801;MDPC;LFPG;;0,452;;23,2
201801;MDPC;LFPO;;0,769;;74,0
201801;KSFO;LFPG;;0,208;;17,8
201801;UMMS;LFPG;;0,433;;18,2
201801;LEAS;LFPG;;0,000;;0,4
201801;CYUL;LFPG;;0,294;;18,2
201801;CYUL;LFLL;;0,385;;17,3
201801;UKBB;LFPG;;0,232;;13,5
201801;EKBI;LFPG;;0,071;;3,9
201801;KLAX;LFPG;;0,311;;26,6
201801;DAAE;LFML;;0,000;;0,2
201801;DAAE;LFPO;;0,237;;9,8
201801;UACC;LFPG;;0,231;;14,2
201801;SBGL;LFPG;;0,161;;6,1
201801;CYVR;LFPG;;0,385;;19,5
201801;SBGR;LFPG;;0,283;;13,5
201801;MMUN;LFPG;;0,032;;1,8
201801;LUKK;LFOB;;0,412;;19,2
201801;RJAA;LFPG;;0,258;;10,5
201801;RJTT;LFPG;;0,095;;4,2
201801;KIAD;LFPG;;0,164;;12,2
201801;ZBAA;LFPG;;0,133;;7,7
201801;WSSS;LFPG;;0,176;;6,7
201801;FSIA;LFPG;;0,231;;56,8
201801;VOMM;LFPG;;0,667;;41,6
201801;ZSPD;LFPG;;0,221;;12,4
201801;SAEZ;LFPG;;0,161;;9,8
201801;VHHH;LFPG;;0,143;;6,8
201801;KATL;LFPG;;0,105;;10,8
201801;VVTS;LFPG;;0,320;;12,8
201801;RJBB;LFPG;;0,222;;15,1
201801;MPTO;LFPG;;0,100;;4,6
201801;ZGGG;LFPG;;0,130;;4,4
201801;KSEA;LFPG;;0,083;;5,1
201801;SPJC;LFPG;;0,583;;27,5
201801;SOCA;LFPO;;0,356;;17,4
201801;MDSD;LFPG;;0,000;;2,7
201801;MDSD;LFPO;;1,000;;104,5
201801;VTBS;LFPG;;0,242;;15,0
201801;SCEL;LFPG;;0,161;;8,6
201801;DABB;LFPG;;0,385;;12,4
201801;DABB;LFLL;;0,294;;13,2
201801;DABB;LFML;;0,231;;12,0
201801;DABB;LFPO;;0,231;;12,2
201801;LQTZ;LFSB;;0,286;;26,4
201801;HAAB;LFPG;;0,516;;18,9
201801;LRCL;LFSB;;0,600;;27,1
201801;LRCL;LFOB;;0,500;;17,8
201801;KMSP;LFPG;;0,038;;0,7
201801;DAOI;LFML;;0,000;;0,1
201801;VVNB;LFPG;;0,258;;8,6
201801;KSLC;LFPG;;0,217;;38,8
201801;KCVG;LFPG;;0,250;;9,8
201801;RCTP;LFPG;;0,484;;21,3
201801;OBBI;LFPG;;0,500;;57,5
201801;KDFW;LFPG;;0,111;;13,6
201801;KRDU;LFPG;;0,160;;9,4
201801;KPHL;LFPG;;0,161;;6,4
201801;ZUUU;LFPG;;0,167;;22,2
201801;ZPPP;LFPG;;0,900;;30,7
201801;ZLXY;LFPG;;0,636;;47,0
201803;LFLL;LFPG;0,264;0,240;14,0;11,7
201803;LFLL;DTTA;0,671;;47,2;
201803;LFLL;LFRN;0,227;0,133;15,5;9,5
201803;LFLL;LFBO;0,162;0,168;9,8;8,8
201803;LFLL;LFML;0,194;0,104;9,5;6,6
201803;LFLL;LEBL;0,122;;9,7;
201803;LFLL;LOWW;0,183;;8,7;
201803;LFLL;EHAM;0,277;;12,3;
201803;LFLL;EKCH;0,308;;8,5;
201803;LFLL;LPPT;0,326;;20,4;
201803;LFLL;EGBB;0,348;;32,6;
201803;LFLL;LIMC;0,143;;9,0;
201803;LFLL;EGCC;0,515;;24,9;
201803;LFLL;LHBP;0,154;;19,5;
201803;LFLL;LLBG;0,667;;34,3;
201803;LFLL;EDDF;0,364;;16,9;
201803;LFLL;LFOP;0,238;;9,9;
201803;LFLL;LFMN;0,187;0,120;9,8;7,9
201803;LFLL;LFBD;0,172;0,151;8,9;7,7
201803;LFLL;LFBP;0,192;0,137;15,1;10,3
201803;LFLL;EBBR;0,229;;11,3;
201803;LFLL;LPFR;0,300;;36,5;
201803;LFLL;LIPE;0,200;;11,5;
201803;LFLL;EDDL;0,562;;36,0;
201803;LFLL;LEMD;0,296;;15,5;
201803;LFLL;EGGW;0,475;;27,9;
201803;LFLL;LIPZ;0,153;;8,6;
201803;LFLL;LFBZ;0,167;0,152;13,3;11,2
201803;LFLL;EIDW;0,517;;26,5;
201803;LFLL;LIRN;0,214;;8,1;
201803;LFLL;EDDB;0,059;;7,5;
201803;LFLL;LFBL;0,130;0,152;7,1;6,5
201803;LFLL;LFRS;0,167;0,125;11,8;10,7
201803;LFLL;LFQQ;0,082;0,081;6,7;5,9
201803;LFLL;LFRB;0,222;0,144;11,2;8,6
201803;LFLL;LIRF;0,276;;11,7;
201803;LFLL;LFBI;0,244;0,178;13,0;10,8
201803;LFLL;GMMX;0,250;;13,8;
201803;LFLL;LFST;0,200;0,107;10,3;7,6
201803;LFLL;LFPO;0,253;0,169;12,5;9,9
201803;LFLL;LPPR;0,176;;29,8;
201803;LFLL;EDDN;0,077;;8,8;
201803;LFLL;LFJL;0,156;0,125;8,3;8,7
201803;LFLL;LKPR;0,226;;14,1;
201803;LFLL;LFRK;0,211;0,280;10,4;11,8
201803;LFLL;EDDM;0,400;;17,7;
201803;LFLL;LFKJ;0,313;0,333;8,8;10,6
201803;LFLL;LROP;0,700;;43,9;
201803;LFLL;DAAG;0,373;;15,9;
201803;LFLL;GMAD;0,400;;14,4;
201803;LFLL;EPKK;0,154;;14,5;
201803;LFLL;LFKB;0,063;0,059;6,1;5,2
201803;LFLL;EPWA;0,600;;22,4;
201803;LFLL;GMMN;0,304;;11,9;
201803;LFLL;OMDB;0,500;;25,0;
201803;LFLL;LTBA;0,636;;25,9;
201803;LFLL;EGMC;0,533;;45,3;
201803;LFLL;UUEE;0,323;;13,1;
201803;LFLL;DTTJ;0,882;;80,5;
201803;LFLL;DTMB;0,407;;33,6;
201803;LFLL;EGKK;0,348;;16,2;
201803;LFLL;EGLL;0,191;;8,9;
201803;LFLL;DAOO;0,378;;36,5;
201803;LFLL;DABC;0,565;;38,2;
201803;LFLL;CYUL;0,556;;21,9;
201803;LFLL;LTFJ;0,387;;14,3;
201803;LFLL;DAAS;0,483;;28,8;
201803;LFLL;DABB;0,176;;18,4;
201803;LPPT;LFPG;;0,395;;21,3
201803;LPPT;LFLL;;0,316;;21,7
201803;LPPT;LFSB;;0,387;;24,1
201803;LPPT;LFBO;;0,295;;15,7
201803;LPPT;LFML;;0,135;;8,2
201803;LPPT;LFMN;;0,318;;18,1
201803;LPPT;LFBD;;0,397;;25,4
201803;LPPT;LFOB;;0,133;;8,5
201803;LPPT;LFRS;;0,397;;23,3
201803;LPPT;LFQQ;;0,286;;9,0
201803;LPPT;LFPO;;0,344;;18,4
201803;DTTA;LFPG;;0,425;;20,4
201803;DTTA;LFLL;;0,575;;41,8
201803;DTTA;LFBO;;0,692;;54,8
201803;DTTA;LFML;;0,643;;54,2
201803;DTTA;LFMN;;0,577;;32,9
