ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
201801;LFBD;MC;I;A;121;7002;7002;0,067;0,218;0,013;0,011
201801;LFBD;MC;I;B;1387;160393;162591;1,178;4,749;0,294;0,187
201801;LFBD;MC;I;C;1;172;172;0,001;0,004;0,001;0,000
201801;LFBD;LC;O;C;6;1813;1813;0,018;0,125;0,004;0,003
201801;LFBD;CC;M;B;892;105392;110344;0,918;4,425;0,220;0,146
201801;LFBD;CC;M;C;5;724;724;0,013;0,072;0,001;0,002
201801;LFBD;CC;M;A;574;14912;14915;0,165;0,523;0,049;0,026
201801;LFBD;CC;M;B;911;102936;102936;0,762;3,030;0,259;0,121
201801;LFBD;CC;M;C;44;0;4605;0,083;0,482;0,038;0,013
201801;LFBO;LC;I;A;4;6;6;0,003;0,010;0,000;0,000
201801;LFBO;LC;I;C;3;0;259;0,010;0,027;0,002;0,002
201801;LFBO;MC;I;A;291;11732;11739;0,122;0,385;0,075;0,019
201801;LFBO;MC;I;B;2776;280277;282633;2,514;10,013;0,682;0,399
201801;LFBO;MC;I;C;230;3396;35798;0,508;2,677;0,307;0,081
201801;LFBO;LC;O;C;14;4027;4027;0,044;0,264;0,008;0,007
201801;LFBO;CC;M;A;39;49;1161;0,009;0,023;0,027;0,001
201801;LFBO;CC;M;B;2032;267326;274584;2,138;9,971;0,520;0,339
201801;LFBO;CC;M;C;12;1631;1631;0,033;0,180;0,004;0,005
201801;LFBO;CC;M;A;691;23598;23598;0,243;0,786;0,126;0,038
201801;LFBO;CC;M;B;863;93343;93354;0,666;2,618;0,262;0,106
201801;LFBO;CC;M;C;132;0;20649;0,254;1,340;0,178;0,040
201801;LFLL;LC;I;B;2;230;230;0,002;0,007;0,001;0,000
201801;LFLL;LC;I;C;73;21092;27831;0,294;2,026;0,097;0,047
201801;LFLL;MC;I;A;952;36963;36967;0,345;1,083;0,153;0,055
201801;LFLL;MC;I;B;3497;401378;407376;3,388;13,321;0,850;0,538
201801;LFLL;MC;I;C;117;1693;25862;0,247;1,257;0,092;0,039
201801;LFLL;LC;O;C;18;5037;5037;0,063;0,345;0,016;0,010
201801;LFLL;CC;M;A;46;614;1213;0,016;0,049;0,023;0,003
201801;LFLL;CC;M;B;530;59444;63324;0,460;2,083;0,106;0,073
201801;LFLL;CC;M;C;20;2315;2315;0,062;0,393;0,015;0,010
201801;LFLL;CC;M;A;1339;55555;55582;0,563;1,836;0,331;0,089
201801;LFLL;CC;M;B;1444;150112;150117;1,141;4,398;0,403;0,181
201801;LFLL;CC;M;C;62;0;3963;0,134;0,796;0,071;0,021
201801;LFML;LC;I;A;4;19;19;0,002;0,007;0,001;0,000
201801;LFML;LC;I;B;27;2602;2604;0,025;0,098;0,015;0,004
201801;LFML;LC;I;C;11;2455;2472;0,032;0,218;0,012;0,005
201801;LFML;MC;I;A;505;14954;17067;0,205;0,650;0,124;0,032
201801;LFML;MC;I;B;2874;315892;318944;2,806;11,399;0,670;0,445
201801;LFML;MC;I;C;142;620;19440;0,263;1,348;0,077;0,042
201801;LFML;LC;O;C;30;10601;10876;0,111;0,812;0,031;0,018
201801;LFML;CC;M;A;1;0;28;0,000;0,001;0,001;0,000
201801;LFML;CC;M;B;1101;127952;135034;1,173;5,103;0,359;0,186
201801;LFML;CC;M;C;68;3702;10830;0,155;0,949;0,024;0,025
201801;LFML;CC;M;A;955;30500;31624;0,286;0,881;0,318;0,045
201801;LFML;CC;M;B;1086;99112;107503;0,983;3,774;0,244;0,156
201801;LFML;CC;M;C;44;0;0;0,090;0,500;0,049;0,014
201801;LFMN;LC;I;A;33;112;112;0,019;0,063;0,004;0,003
201801;LFMN;LC;I;B;42;3280;3339;0,000;0,000;0,000;0,000
201801;LFMN;LC;I;C;62;25866;31314;0,365;2,124;0,037;0,058
201801;LFMN;MC;I;A;2184;17426;17427;0,459;1,227;1,062;0,073
201801;LFMN;MC;I;B;3158;338564;339641;2,716;10,806;0,664;0,431
201801;LFMN;CC;M;A;38;2;868;0,009;0,026;0,015;0,001
201801;LFMN;CC;M;B;1579;230551;230650;1,633;7,089;0,407;0,259
201801;LFMN;CC;M;A;777;21499;21537;0,195;0,623;0,411;0,031
201801;LFMN;CC;M;B;834;95178;97492;0,758;2,991;0,185;0,120
201801;LFOB;MC;I;B;1668;260880;261126;1,806;7,617;0,279;0,287
201801;LFOB;CC;M;A;4;114;114;0,001;0,005;0,001;0,000
201801;LFOB;CC;M;B;26;3728;3734;0,031;0,137;0,005;0,005
