ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
201003;LFPG;LC;O;C;82;25972;38287;0,381;2,586;0,179;0,061
201003;LFPG;CC;M;A;1149;39928;44781;0,593;1,639;0,476;0,094
201003;LFPG;CC;M;B;3750;356724;494172;4,316;16,092;2,048;0,685
201003;LFPG;CC;M;C;210;5383;18009;0,501;2,820;0,180;0,079
201003;LFPO;LC;I;B;46;3513;3608;0,060;0,285;0,021;0,010
201003;LFPO;LC;I;C;275;58954;63779;0,838;4,449;0,226;0,133
201003;LFPO;MC;I;A;939;30257;30263;0,320;0,759;0,359;0,051
201003;LFPO;MC;I;B;6389;799700;818942;7,050;32,232;1,892;1,119
201003;LFPO;MC;I;C;204;35620;40921;0,569;2,953;0,561;0,090
201003;LFPO;LC;O;C;667;234834;282222;2,708;17,512;0,900;0,430
201003;LFPO;CC;M;A;2312;71816;71827;0,820;2,369;0,649;0,130
201003;LFPO;CC;M;B;7986;847880;851199;8,160;34,311;2,667;1,295
201003;LFPO;CC;M;C;32;6683;6896;0,106;0,577;0,034;0,017
201004;LFPG;LC;I;B;356;27909;28957;0,505;2,018;0,270;0,080
201004;LFPG;LC;I;C;6411;1384980;2478952;26,920;153,224;14,923;4,273
201004;LFPG;MC;I;A;5061;221854;245339;3,095;8,060;2,039;0,491
201004;LFPG;MC;I;B;17401;1870800;1952620;21,030;81,990;8,383;3,338
201004;LFPG;MC;I;C;1544;165767;380449;4,707;26,145;2,029;0,747
201004;LFPG;LC;O;C;74;24693;33898;0,343;2,397;0,144;0,054
201004;LFPG;CC;M;A;909;32367;38075;0,464;1,280;0,388;0,074
201004;LFPG;CC;M;B;3210;324044;434617;3,750;14,166;1,694;0,595
201004;LFPG;CC;M;C;169;4772;15778;0,408;2,278;0,147;0,065
201004;LFPO;LC;I;B;33;2567;2685;0,045;0,221;0,016;0,007
201004;LFPO;LC;I;C;232;46134;49583;0,682;3,605;0,125;0,108
201004;LFPO;MC;I;A;710;23618;23640;0,242;0,575;0,271;0,038
201004;LFPO;MC;I;B;6155;768949;783722;6,819;31,228;1,815;1,082
201004;LFPO;MC;I;C;305;64484;73136;0,917;4,651;0,815;0,146
201004;LFPO;LC;O;C;554;189064;228033;2,244;14,507;0,747;0,356
201004;LFPO;CC;M;A;1814;55630;55643;0,638;1,854;0,503;0,101
201004;LFPO;CC;M;B;6554;701554;703986;6,707;28,358;2,158;1,065
201004;LFPO;CC;M;C;24;5192;6130;0,084;0,453;0,013;0,013
201005;LFPG;LC;I;A;4;9;9;0,005;0,015;0,001;0,001
201005;LFPG;LC;I;B;374;26804;28161;0,526;2,122;0,295;0,084
201005;LFPG;LC;I;C;7700;1668577;3094047;32,567;184,631;18,264;5,169
201005;LFPG;MC;I;A;6329;296980;322900;3,947;10,255;2,483;0,627
201005;LFPG;MC;I;B;21792;2505960;2602169;26,342;102,430;10,493;4,181
201005;LFPG;MC;I;C;1860;196989;534141;5,605;30,982;2,377;0,890
201005;LFPG;LC;O;C;75;25830;35830;0,350;2,518;0,135;0,055
201005;LFPG;CC;M;A;1121;44126;49869;0,588;1,635;0,446;0,093
201005;LFPG;CC;M;B;3811;423885;475089;4,475;17,138;2,015;0,710
201005;LFPG;CC;M;C;185;4852;21012;0,459;2,639;0,152;0,073
201005;LFPO;LC;I;A;1;7;7;0,001;0,001;0,000;0,000
201005;LFPO;LC;I;B;41;2517;2865;0,047;0,175;0,019;0,008
201005;LFPO;LC;I;C;255;42950;46085;0,703;3,759;0,132;0,112
201005;LFPO;MC;I;A;841;29126;29155;0,311;0,753;0,317;0,049
201005;LFPO;MC;I;B;7434;953448;970697;8,193;37,380;2,225;1,301
201005;LFPO;MC;I;C;293;53619;64218;0,823;4,243;0,762;0,131
201005;LFPO;LC;O;C;565;197904;232512;2,232;14,146;0,726;0,354
201005;LFPO;CC;M;A;1988;63809;63825;0,705;2,034;0,548;0,112
201005;LFPO;CC;M;B;8085;910078;912674;8,243;34,614;2,688;1,308
201005;LFPO;CC;M;C;25;6045;7364;0,120;0,677;0,012;0,019
201006;LFPG;LC;I;B;377;28826;30156;0,531;2,143;0,299;0,084
201006;LFPG;LC;I;C;7746;1762380;3094340;32,767;186,733;18,169;5,201
201006;LFPG;MC;I;A;6623;317787;336683;4,131;10,816;2,610;0,656
201006;LFPG;MC;I;B;21371;2447328;2542725;25,835;100,254;10,353;4,101
201006;LFPG;MC;I;C;1832;195638;498626;5,561;30,773;2,456;0,883
201006;LFPG;LC;O;C;76;24670;36529;0,356;2,578;0,139;0,057
201006;LFPG;CC;M;A;1118;42464;46798;0,567;1,558;0,488;0,090
201006;LFPG;CC;M;B;3842;417619;423387;4,504;17,043;2,017;0,715
201006;LFPG;CC;M;C;202;5453;18605;0,505;2,905;0,189;0,080
201006;LFPO;LC;I;B;43;3096;3579;0,050;0,198;0,022;0,008
201006;LFPO;LC;I;C;295;48184;51862;0,805;4,242;0,195;0,128
201006;LFPO;MC;I;A;887;32704;32749;0,323;0,775;0,343;0,051
201006;LFPO;MC;I;B;7188;906466;921965;7,943;36,268;2,164;1,261
201006;LFPO;MC;I;C;280;50201;59772;0,775;4,092;0,669;0,123
201006;LFPO;LC;O;C;600;201670;234878;2,435;15,741;0,776;0,386
201006;LFPO;CC;M;A;2260;73652;73673;0,778;2,239;0,637;0,124
201006;LFPO;CC;M;B;8145;969719;972992;8,323;35,005;2,632;1,321
201006;LFPO;CC;M;C;25;6046;7181;0,117;0,624;0,011;0,019
201007;LFPG;LC;I;B;432;37170;38345;0,608;2,443;0,331;0,097
201007;LFPG;LC;I;C;8642;2003067;3421718;36,462;206,804;20,002;5,788
201007;LFPG;MC;I;A;6532;320178;346418;4,120;10,807;2,542;0,654
201007;LFPG;MC;I;B;22295;2720903;2812060;27,128;105,936;10,505;4,306
201007;LFPG;MC;I;C;2155;274741;594085;6,489;36,598;2,841;1,030
201007;LFPG;LC;O;C;79;29302;41492;0,370;2,663;0,146;0,059
201007;LFPG;CC;M;A;1159;49325;53987;0,614;1,697;0,435;0,097
201007;LFPG;CC;M;B;3890;450858;452699;4,584;17,465;2,011;0,728
201007;LFPG;CC;M;C;189;3562;18113;0,462;2,657;0,176;0,073
201007;LFPO;LC;I;B;44;3842;4341;0,051;0,208;0,019;0,008
201007;LFPO;LC;I;C;355;76997;81301;1,073;5,627;0,175;0,170
201007;LFPO;MC;I;A;890;34622;34683;0,313;0,741;0,323;0,050
201007;LFPO;MC;I;B;7788;1064689;1076602;8,687;39,740;2,315;1,379
201007;LFPO;MC;I;C;521;106136;118595;1,506;7,833;1,376;0,239
201007;LFPO;LC;O;C;757;302649;337112;3,206;20,935;0,977;0,509
201007;LFPO;CC;M;A;2061;73615;73631;0,784;2,292;0,549;0,125
201007;LFPO;CC;M;B;7499;923139;926983;7,671;32,363;2,486;1,218
201007;LFPO;CC;M;C;45;11685;11935;0,192;1,141;0,037;0,031
201008;LFPG;LC;I;B;404;33323;35062;0,559;2,206;0,308;0,089
201008;LFPG;LC;I;C;8583;1947333;3245077;36,241;205,769;19,835;5,752
201008;LFPG;MC;I;A;6105;292288;309795;3,906;10,219;2,378;0,620
201008;LFPG;MC;I;B;22553;2731444;2820109;27,433;107,520;10,728;4,355
201008;LFPG;MC;I;C;2220;286871;543959;6,577;36,863;2,621;1,044
201008;LFPG;LC;O;C;81;28876;40059;0,375;2,689;0,147;0,060
201008;LFPG;CC;M;A;1186;48787;56201;0,626;1,729;0,447;0,099
201008;LFPG;CC;M;B;3936;450239;517076;4,663;17,886;2,093;0,740
201008;LFPG;CC;M;C;190;4261;14918;0,464;2,696;0,176;0,074
201008;LFPO;LC;I;B;44;3795;4285;0,054;0,235;0,022;0,008
201008;LFPO;LC;I;C;350;80822;83993;1,068;5,533;0,181;0,169
201008;LFPO;MC;I;A;577;20066;20079;0,179;0,391;0,204;0,028
201008;LFPO;MC;I;B;7995;1085905;1097292;8,901;40,505;2,276;1,413
201008;LFPO;MC;I;C;387;69905;78515;1,028;5,238;0,890;0,163
201008;LFPO;LC;O;C;768;306124;338952;3,248;21,234;0,991;0,516
201008;LFPO;CC;M;A;1350;55605;55640;0,629;1,866;0,275;0,100
201008;LFPO;CC;M;B;6523;779144;782806;6,652;28,064;2,195;1,056
201008;LFPO;CC;M;C;52;14970;15123;0,232;1,408;0,050;0,037
201009;LFPG;LC;I;B;362;27108;28242;0,499;1,952;0,277;0,079
201009;LFPG;LC;I;C;7876;1768661;2997959;33,282;189,646;18,373;5,283
201009;LFPG;MC;I;A;6407;320728;346907;4,030;10,615;2,424;0,640
201009;LFPG;MC;I;B;21301;2517029;2609812;25,740;100,431;10,293;4,086
201009;LFPG;MC;I;C;1824;187078;440007;5,472;30,493;2,438;0,869
201009;LFPG;LC;O;C;77;25369;37509;0,360;2,591;0,143;0,057
201009;LFPG;CC;M;A;1129;47685;61519;0,592;1,632;0,438;0,094
201009;LFPG;CC;M;B;3716;402238;547855;4,376;16,620;1,955;0,695
201009;LFPG;CC;M;C;197;3050;11064;0,447;2,537;0,151;0,071
201009;LFPO;LC;I;A;1;4;4;0,000;0,001;0,000;0,000
201009;LFPO;LC;I;B;39;3075;3466;0,046;0,173;0,017;0,007
201009;LFPO;LC;I;C;285;48745;52416;0,776;4,060;0,113;0,123
201009;LFPO;MC;I;A;869;29470;29477;0,302;0,717;0,327;0,048
201009;LFPO;MC;I;B;7016;907551;921957;7,709;35,082;2,133;1,224
201009;LFPO;MC;I;C;254;43738;51701;0,667;3,369;0,622;0,106
201009;LFPO;LC;O;C;585;181233;215287;2,377;15,225;0,742;0,377
201009;LFPO;CC;M;A;2142;67697;67712;0,747;2,161;0,604;0,119
201009;LFPO;CC;M;B;7922;878155;881378;8,076;33,641;2,663;1,282
201009;LFPO;CC;M;C;29;8040;8558;0,136;0,760;0,017;0,022
201010;LFPG;LC;I;A;2;2;2;0,001;0,003;0,002;0,000
201010;LFPG;LC;I;B;395;28395;29900;0,545;2,124;0,296;0,087
201010;LFPG;LC;I;C;7938;1761925;3153543;33,476;190,681;18,802;5,314
201010;LFPG;MC;I;A;6213;303898;330804;3,922;10,283;2,371;0,623
201010;LFPG;MC;I;B;21455;2474440;2571722;25,905;100,721;10,412;4,112
201010;LFPG;MC;I;C;1908;199668;547367;5,754;32,051;2,745;0,913
201010;LFPG;LC;O;C;75;26429;37779;0,350;2,520;0,136;0,056
201010;LFPG;CC;M;A;1079;47779;56939;0,566;1,564;0,411;0,090
201010;LFPG;CC;M;B;3809;417744;499019;4,463;16,843;1,980;0,708
201010;LFPG;CC;M;C;193;3707;17053;0,444;2,520;0,166;0,071
201010;LFPO;LC;I;B;34;2760;2954;0,042;0,192;0,019;0,007
201010;LFPO;LC;I;C;275;45782;50135;0,744;3,926;0,116;0,118
201010;LFPO;MC;I;A;801;26822;26833;0,279;0,664;0,303;0,044
201010;LFPO;MC;I;B;6829;897819;913267;7,499;34,069;2,079;1,190
201010;LFPO;MC;I;C;278;50954;59162;0,753;3,857;0,687;0,119
201010;LFPO;LC;O;C;575;196298;220967;2,329;14,945;0,740;0,370
201010;LFPO;CC;M;A;2046;68239;68258;0,710;2,051;0,586;0,113
201010;LFPO;CC;M;B;7359;860575;863506;7,491;31,201;2,474;1,189
201010;LFPO;CC;M;C;21;6936;7541;0,101;0,553;0,010;0,016
201011;LFPG;LC;I;A;2;5;5;0,001;0,001;0,001;0,000
201011;LFPG;LC;I;B;395;31849;32876;0,543;2,104;0,292;0,086
201011;LFPG;LC;I;C;7405;1524151;2968704;31,321;180,091;16,877;4,972
201011;LFPG;MC;I;A;5486;234971;256646;3,468;9,010;2,147;0,550
201011;LFPG;MC;I;B;20109;2031786;2137123;24,006;92,373;9,826;3,810
201011;LFPG;MC;I;C;1672;149931;513741;5,040;26,811;2,446;0,800
201011;LFPG;LC;O;C;60;24091;36843;0,291;2,086;0,134;0,046
201011;LFPG;CC;M;A;972;37457;49206;0,463;1,250;0,505;0,073
201011;LFPG;CC;M;B;3715;382516;505956;4,295;15,980;1,938;0,682
201011;LFPG;CC;M;C;207;3666;18641;0,472;2,623;0,172;0,075
201011;LFPO;LC;I;B;52;5621;5811;0,071;0,337;0,022;0,011
201011;LFPO;LC;I;C;241;33880;38733;0,601;3,129;0,110;0,095
201011;LFPO;MC;I;A;864;28011;28012;0,239;0,506;0,320;0,038
201011;LFPO;MC;I;B;6298;746638;762391;6,915;31,598;1,960;1,098
201011;LFPO;MC;I;C;192;32282;38676;0,496;2,556;0,517;0,079
201011;LFPO;LC;O;C;565;206076;231526;2,307;14,752;0,723;0,366
201011;LFPO;CC;M;A;2454;83889;83906;0,898;2,599;0,686;0,143
201011;LFPO;CC;M;B;7150;798521;801364;7,299;30,698;2,342;1,159
201011;LFPO;CC;M;C;23;6340;7407;0,105;0,539;0,010;0,017
201012;LFPG;LC;I;B;370;30871;32146;0,511;1,976;0,265;0,081
201012;LFPG;LC;I;C;7650;1632979;3094758;32,398;186,176;17,588;5,143
201012;LFPG;MC;I;A;4627;199949;227699;2,886;7,517;1,869;0,458
201012;LFPG;MC;I;B;18070;1911681;2018105;21,648;83,741;8,776;3,436
201012;LFPG;MC;I;C;1741;143314;565717;5,221;27,991;2,365;0,829
201012;LFPG;LC;O;C;69;28239;46817;0,332;2,314;0,163;0,053
201012;LFPG;CC;M;A;879;30853;43631;0,423;1,129;0,462;0,067
201012;LFPG;CC;M;B;3429;341284;480647;3,994;14,935;1,770;0,634
201012;LFPG;CC;M;C;235;8089;36186;0,547;2,971;0,205;0,087
201012;LFPO;LC;I;A;2;13;13;0,001;0,002;0,001;0,000
201012;LFPO;LC;I;B;54;7280;7310;0,074;0,348;0,022;0,012
201012;LFPO;LC;I;C;273;46505;52006;0,760;3,971;0,114;0,121
201012;LFPO;MC;I;A;673;23986;23992;0,193;0,410;0,237;0,031
201012;LFPO;MC;I;B;6093;725010;744974;6,750;31,112;1,874;1,071
201012;LFPO;MC;I;C;246;46404;55242;0,683;3,351;0,718;0,108
201012;LFPO;LC;O;C;662;250156;285630;2,673;17,384;0,862;0,424
201012;LFPO;CC;M;A;2078;73649;73687;0,788;2,271;0,585;0,125
201012;LFPO;CC;M;B;6512;769911;772498;6,667;28,158;2,128;1,058
201012;LFPO;CC;M;C;36;10828;11844;0,152;0,789;0,024;0,024
