ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
200601;LFBD;LC;I;A;1;1;1;0,000;0,002;0,000;0,000
200601;LFBD;LC;I;B;9;1223;1223;0,010;0,040;0,006;0,002
200601;LFBD;LC;I;C;1;0;0;0,002;0,007;0,000;0,000
200601;LFBD;MC;I;A;925;20793;20841;0,265;0,766;0,175;0,042
200601;LFBD;MC;I;B;379;25500;25908;0,385;1,625;0,060;0,061
200601;LFBD;MC;I;C;43;2;1342;0,091;0,579;0,027;0,014
200601;LFBD;LC;O;C;8;1805;1805;0,022;0,133;0,002;0,004
200601;LFBD;CC;M;A;1;0;0;0,000;0,001;0,001;0,000
200601;LFBD;CC;M;B;1126;119450;124438;1,132;5,628;0,284;0,180
200601;LFBD;CC;M;C;4;0;0;0,015;0,114;0,001;0,002
200601;LFBD;CC;M;A;1084;24215;25329;0,341;1,080;0,240;0,054
200601;LFBD;CC;M;B;448;30612;30756;0,218;0,875;0,085;0,035
200601;LFBD;CC;M;C;8;0;162;0,013;0,080;0,004;0,002
200601;LFBO;LC;I;A;2;7;7;0,000;0,000;0,000;0,000
200601;LFBO;LC;I;B;16;2330;2330;0,018;0,069;0,010;0,003
200601;LFBO;LC;I;C;9;2069;2069;0,022;0,131;0,023;0,003
200601;LFBO;MC;I;A;1408;45442;45846;0,434;1,288;0,181;0,069
200601;LFBO;MC;I;B;960;81379;82949;0,681;2,958;0,181;0,108
200601;LFBO;MC;I;C;221;19355;43102;0,442;2,497;0,182;0,070
200601;LFBO;LC;O;C;5;1915;1915;0,025;0,169;0,002;0,004
200601;LFBO;CC;M;A;72;142;2297;0,010;0,021;0,016;0,002
200601;LFBO;CC;M;B;2270;255627;269228;2,144;9,323;0,566;0,340
200601;LFBO;CC;M;A;1332;39375;39385;0,411;1,297;0,285;0,065
200601;LFBO;CC;M;B;247;19440;19533;0,163;0,721;0,051;0,026
200601;LFBO;CC;M;C;142;3121;14728;0,249;1,374;0,114;0,040
200601;LFLL;LC;I;B;21;2598;2602;0,026;0,125;0,007;0,004
200601;LFLL;LC;I;C;10;2189;2511;0,026;0,145;0,016;0,004
200601;LFLL;MC;I;A;3409;94493;95721;1,178;3,250;0,615;0,187
200601;LFLL;MC;I;B;1833;152123;154808;1,533;6,028;0,418;0,243
200601;LFLL;MC;I;C;225;27425;42290;0,431;2,427;0,156;0,068
200601;LFLL;LC;O;C;9;3363;3479;0,035;0,214;0,003;0,006
200601;LFLL;CC;M;A;122;2825;4232;0,042;0,108;0,032;0,007
200601;LFLL;CC;M;B;795;57105;63250;0,323;1,272;0,118;0,051
200601;LFLL;CC;M;C;10;0;1818;0,019;0,115;0,004;0,003
200601;LFLL;CC;M;A;2469;66374;67101;0,778;2,239;0,686;0,123
200601;LFLL;CC;M;B;1274;91848;91961;0,684;2,694;0,239;0,109
200601;LFLL;CC;M;C;68;4834;6823;0,154;0,961;0,056;0,024
200601;LFML;LC;I;A;2;22;22;0,001;0,002;0,001;0,000
200601;LFML;LC;I;B;80;7771;8598;0,087;0,371;0,038;0,014
200601;LFML;LC;I;C;13;2110;2110;0,039;0,238;0,019;0,006
200601;LFML;MC;I;A;1082;36981;37058;0,252;0,688;0,266;0,040
200601;LFML;MC;I;B;1227;97216;100605;1,201;4,816;0,296;0,191
200601;LFML;MC;I;C;118;11424;15140;0,247;1,228;0,180;0,039
200601;LFML;LC;O;C;24;7432;7566;0,084;0,633;0,007;0,013
200601;LFML;CC;M;A;37;50;1049;0,003;0,004;0,005;0,000
