ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
201801;BIKF;LFPG;68;13336;MC;I
201801;BIKF;LFPO;20;2362;MC;I
201801;BKPR;LFSB;84;13740;MC;I
201801;CYQB;LFPG;3;662;LC;I
201801;CYUL;LFLL;13;2785;LC;I
201801;CYUL;LFPG;113;36539;LC;I
201801;CYVR;LFPG;13;3637;LC;I
201801;CYYZ;LFPG;56;13380;LC;I
201801;DAAE;LFLL;8;883;MC;I
201801;DAAE;LFML;12;1263;MC;I
201801;DAAE;LFPO;38;5195;MC;I
201801;DAAG;LFBD;13;1450;MC;I
201801;DAAG;LFBO;27;2832;MC;I
201801;DAAG;LFJL;14;1667;MC;I
201801;DAAG;LFLL;67;8785;MC;I
201801;DAAG;LFML;163;14606;MC;I
201801;DAAG;LFMN;17;1366;MC;I
201801;DAAG;LFMT;16;1601;MC;I
201801;DAAG;LFPG;294;36547;MC;I
201801;DAAG;LFPO;243;32369;MC;I
201801;DAAG;LFQQ;29;3702;MC;I
201801;DAAG;LFRS;10;1173;MC;I
201801;DAAG;LFSB;5;552;MC;I
201801;DAAG;LFST;9;877;MC;I
201801;DAAS;LFLL;34;4164;MC;I
201801;DAAS;LFPO;27;3294;MC;I
201801;DABB;LFLL;17;1547;MC;I
201801;DABB;LFML;26;3029;MC;I
201801;DABB;LFPG;13;1380;MC;I
201801;DABB;LFPO;13;1500;MC;I
201801;DABC;LFLL;26;2982;MC;I
201801;DABC;LFML;38;4677;MC;I
201801;DABC;LFMN;7;934;MC;I
201801;DABC;LFPG;18;2120;MC;I
201801;DABC;LFPO;29;3416;MC;I
201801;DABC;LFSB;22;2116;MC;I
201801;DABT;LFML;4;525;MC;I
201801;DABT;LFPO;5;531;MC;I
201801;DAOI;LFML;12;1460;MC;I
201801;DAOI;LFPG;9;726;MC;I
201801;DAON;LFLL;5;505;MC;I
201801;DAON;LFML;8;943;MC;I
201801;DAON;LFPO;25;3627;MC;I
201801;DAOO;LFBO;42;4395;MC;I
201801;DAOO;LFLL;39;4570;MC;I
201801;DAOO;LFML;54;6689;MC;I
201801;DAOO;LFPG;44;5105;MC;I
201801;DAOO;LFPO;78;11300;MC;I
201801;DAOO;LFQQ;13;1418;MC;I
201801;DAOO;LFSB;4;604;MC;I
201801;DAUB;LFLL;4;525;MC;I
201801;DAUB;LFPO;9;1180;MC;I
201801;DBBB;LFPG;18;3631;LC;I
201801;DFFD;LFPG;22;4024;LC;I
201801;DGAA;LFPG;13;2492;LC;I
201801;DIAP;LFPG;32;10732;LC;I
201801;DIAP;LFPO;16;3550;LC;I
201801;DNAA;LFPG;18;3168;LC;I
201801;DNMM;LFPG;31;8046;LC;I
201801;DRRN;LFPG;26;4031;LC;I
201801;DTMB;LFLL;25;3667;MC;I
201801;DTMB;LFML;6;689;MC;I
201801;DTMB;LFMN;17;2087;MC;I
201801;DTMB;LFPG;15;2319;MC;I
201801;DTMB;LFPO;42;6633;MC;I
201801;DTTA;LFBD;9;1078;MC;I
201801;DTTA;LFBO;21;2758;MC;I
201801;DTTA;LFLL;85;9947;MC;I
201801;DTTA;LFML;86;9319;MC;I
201801;DTTA;LFMN;52;7202;MC;I
201801;DTTA;LFPG;111;12826;MC;I
201801;DTTA;LFPO;180;28602;MC;I
201801;DTTA;LFRS;13;1628;MC;I
201801;DTTA;LFST;10;1246;MC;I
201801;DTTJ;LFLL;13;1720;MC;I
201801;DTTJ;LFML;6;503;MC;I
201801;DTTJ;LFPG;21;3251;MC;I
201801;DTTJ;LFPO;68;9947;MC;I
201801;DTTJ;LFRS;6;859;MC;I
201801;DXXX;LFPG;8;1501;LC;I
201801;EBBR;LFBD;44;1992;MC;I
201801;EBBR;LFBO;71;5846;MC;I
201801;EBBR;LFLL;142;9186;MC;I
201801;EBBR;LFML;78;5666;MC;I
201801;EBBR;LFMN;89;8917;MC;I
201801;EBBR;LFPG;75;5152;MC;I
201801;EBBR;LFRS;54;3854;MC;I
201801;EBBR;LFSB;64;3204;MC;I
201801;EBCI;LFBD;22;3271;MC;I
201801;EBCI;LFBO;31;4713;MC;I
201801;EBCI;LFBZ;9;1171;MC;I
201801;EBCI;LFMK;22;3053;MC;I
201801;EBCI;LFML;31;4681;MC;I
201801;EBCI;LFMP;9;1429;MC;I
201801;EBCI;LFMT;13;2046;MC;I
201801;EBCI;LFTH;8;685;MC;I
201801;EBCI;LFTW;18;2792;MC;I
201801;EDDB;LFBD;18;1840;MC;I
201801;EDDB;LFBO;40;4737;MC;I
201801;EDDB;LFLL;18;2412;MC;I
201801;EDDB;LFML;13;1398;MC;I
201801;EDDB;LFMN;25;2900;MC;I
201801;EDDB;LFPO;66;11226;MC;I
201801;EDDB;LFRS;8;938;MC;I
201801;EDDB;LFSB;99;14583;MC;I
201801;EDDC;LFSB;14;1958;MC;I
201801;EDDF;LFBO;108;9001;MC;I
201801;EDDF;LFLL;92;9837;MC;I
201801;EDDF;LFML;61;5301;MC;I
201801;EDDF;LFMN;90;7320;MC;I
201801;EDDF;LFPG;367;30559;MC;I
201801;EDDF;LFSB;113;5444;MC;I
201801;EDDH;LFBO;14;828;MC;I
201801;EDDH;LFPG;180;17450;MC;I
201801;EDDH;LFRS;14;595;MC;I
201801;EDDH;LFSB;47;6902;MC;I
201801;EDDL;LFBD;14;598;MC;I
201801;EDDL;LFLL;72;2903;MC;I
201801;EDDL;LFML;19;1053;MC;I
201801;EDDL;LFMN;12;841;MC;I
201801;EDDL;LFPG;240;16400;MC;I
201801;EDDL;LFRS;38;1306;MC;I
201801;EDDL;LFSB;46;2271;MC;I
201801;EDDM;LFBO;102;6480;MC;I
201801;EDDM;LFLL;108;7435;MC;I
201801;EDDM;LFML;110;5672;MC;I
201801;EDDM;LFMN;98;6325;MC;I
201801;EDDM;LFPG;344;33391;MC;I
201801;EDDM;LFRS;29;1627;MC;I
201801;EDDM;LFSB;144;6469;MC;I
201801;EDDN;LFPG;107;6358;MC;I
201801;EDDS;LFPG;121;6801;MC;I
201801;EDDT;LFPG;205;26767;MC;I
201801;EDDT;LFPO;15;2252;MC;I
201801;EDDV;LFPG;118;6832;MC;I
201801;EDDW;LFPG;50;2532;MC;I
201801;EDHI;LFBO;77;3443;MC;I
201801;EDMA;LFML;30;778;MC;I
201801;EETN;LFPG;12;827;MC;I
201801;EFHK;LFMN;9;1117;MC;I
201801;EFHK;LFPG;159;16518;MC;I
201801;EFHK;LFPO;14;2318;MC;I
201801;EFIV;LFPO;4;698;MC;I
201801;EFKT;LFPG;12;1572;MC;I
201801;EFKT;LFPO;9;1658;MC;I
201801;EFRO;LFPO;8;1286;MC;I
201801;EGAA;LFPG;19;2741;MC;I
201801;EGBB;LFBO;20;1583;MC;I
201801;EGBB;LFLB;13;1999;MC;I
201801;EGBB;LFLL;21;1291;MC;I
201801;EGBB;LFLS;12;1699;MC;I
201801;EGBB;LFPG;188;16681;MC;I
201801;EGCC;LFBL;9;1465;MC;I
201801;EGCC;LFBO;27;2050;MC;I
201801;EGCC;LFLB;25;3408;MC;I
201801;EGCC;LFLL;29;2449;MC;I
201801;EGCC;LFLS;19;3180;MC;I
201801;EGCC;LFMK;12;1697;MC;I
201801;EGCC;LFPG;233;23112;MC;I
201801;EGCC;LFSB;16;2263;MC;I
201801;EGCN;LFLB;4;540;MC;I
201801;EGCN;LFPG;24;1288;MC;I
201801;EGFF;LFPG;26;1835;MC;I
