ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
200501;LFBD;LC;I;B;8;1291;1291;0,008;0,042;0,003;0,001
200501;LFBD;LC;I;C;2;0;29;0,006;0,021;0,006;0,001
200501;LFBD;MC;I;A;832;18121;18121;0,262;0,822;0,149;0,042
200501;LFBD;MC;I;B;322;21529;23301;0,328;1,332;0,048;0,052
200501;LFBD;MC;I;C;31;408;798;0,064;0,343;0,023;0,010
200501;LFBD;LC;O;C;6;1485;1485;0,026;0,210;0,065;0,004
200501;LFBD;CC;M;A;10;45;117;0,002;0,004;0,003;0,000
200501;LFBD;CC;M;B;1115;113691;118564;1,102;5,452;0,294;0,175
200501;LFBD;CC;M;C;6;159;159;0,020;0,124;0,050;0,003
200501;LFBD;CC;M;A;776;19014;19023;0,188;0,597;0,150;0,030
200501;LFBD;CC;M;B;452;29743;29743;0,242;1,014;0,054;0,038
200501;LFBD;CC;M;C;37;0;1691;0,059;0,360;0,010;0,009
200501;LFBO;LC;I;A;3;12;12;0,001;0,004;0,000;0,000
200501;LFBO;LC;I;B;22;3130;3130;0,024;0,107;0,004;0,004
200501;LFBO;LC;I;C;12;2277;3182;0,027;0,139;0,005;0,004
200501;LFBO;MC;I;A;1491;51108;52358;0,423;1,195;0,232;0,067
200501;LFBO;MC;I;B;887;83697;84213;0,803;3,407;0,184;0,127
200501;LFBO;MC;I;C;206;27909;44691;0,398;2,329;0,144;0,063
200501;LFBO;LC;O;C;4;2020;2020;0,011;0,026;0,002;0,002
200501;LFBO;CC;M;A;96;225;3071;0,017;0,039;0,030;0,003
200501;LFBO;CC;M;B;2239;245163;256160;2,106;9,095;0,551;0,334
200501;LFBO;CC;M;C;17;0;1986;0,035;0,203;0,007;0,006
200501;LFBO;CC;M;A;1231;37198;37208;0,354;1,083;0,234;0,056
200501;LFBO;CC;M;B;262;19943;19946;0,166;0,728;0,049;0,026
200501;LFBO;CC;M;C;137;3238;14764;0,266;1,590;0,091;0,042
200501;LFLL;LC;I;B;14;1577;1583;0,017;0,075;0,005;0,003
200501;LFLL;LC;I;C;14;3037;3038;0,033;0,180;0,040;0,005
200501;LFLL;MC;I;A;3562;99542;99682;1,287;3,512;0,667;0,204
200501;LFLL;MC;I;B;1773;157027;160382;1,529;5,959;0,323;0,243
200501;LFLL;MC;I;C;249;35186;48214;0,467;2,735;0,074;0,074
200501;LFLL;LC;O;C;17;6146;6220;0,056;0,337;0,009;0,009
200501;LFLL;CC;M;A;132;2214;4068;0,044;0,107;0,042;0,007
200501;LFLL;CC;M;B;779;61003;64197;0,437;1,749;0,090;0,069
200501;LFLL;CC;M;C;26;1553;3722;0,062;0,383;0,013;0,010
200501;LFLL;CC;M;A;2270;65464;66360;0,745;2,162;0,634;0,118
200501;LFLL;CC;M;B;1246;88670;88761;0,715;2,910;0,196;0,114
200501;LFLL;CC;M;C;54;1137;2546;0,112;0,688;0,023;0,018
200501;LFML;LC;I;A;1;6;6;0,000;0,002;0,000;0,000
200501;LFML;LC;I;B;74;9041;9592;0,078;0,306;0,036;0,012
200501;LFML;LC;I;C;24;4609;4850;0,086;0,576;0,088;0,014
200501;LFML;MC;I;A;1196;40578;40735;0,326;0,879;0,282;0,052
200501;LFML;MC;I;B;1087;99107;100542;1,191;4,919;0,278;0,189
200501;LFML;MC;I;C;87;6600;9849;0,169;0,851;0,083;0,027
200501;LFML;LC;O;C;5;2675;2751;0,028;0,200;0,004;0,004
200501;LFML;CC;M;A;72;70;3379;0,000;0,001;0,000;0,000
200501;LFML;CC;M;B;1752;170549;181843;1,755;7,179;0,557;0,279
200501;LFML;CC;M;C;55;2119;8786;0,122;0,664;0,024;0,019
200501;LFML;CC;M;A;1740;45695;49103;0,501;1,496;0,442;0,080
200501;LFML;CC;M;B;654;44492;50081;0,421;1,393;0,169;0,067
200501;LFML;CC;M;C;105;4293;7208;0,178;0,998;0,038;0,028
200501;LFMN;LC;I;A;6;26;26;0,004;0,012;0,001;0,001
200501;LFMN;LC;I;C;75;8070;10414;0,202;1,302;0,053;0,032
200501;LFMN;MC;I;A;3164;49030;49305;0,558;1,309;1,422;0,089
200501;LFMN;MC;I;B;2548;207094;208581;2,289;9,174;0,450;0,363
200501;LFMN;MC;I;C;67;8251;8307;0,121;0,754;0,016;0,019
200501;LFMN;CC;M;A;39;3;339;0,003;0,007;0,006;0,001
200501;LFMN;CC;M;B;1958;230503;235783;1,905;8,438;0,550;0,302
200501;LFMN;CC;M;C;1;98;98;0,004;0,049;0,001;0,001
200501;LFMN;CC;M;A;1232;28749;30588;0,287;0,736;0,570;0,046
200501;LFMN;CC;M;B;732;36393;36421;0,008;0,040;0,003;0,001
