ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
199001;CYMX;LFPG;57;6571;LC;I
199001;CYMX;LFPO;13;2481;LC;I
199001;CYYZ;LFPG;31;2748;LC;I
199001;DAAG;LFBD;9;782;MC;I
199001;DAAG;LFBO;7;590;MC;I
199001;DAAG;LFLL;54;5256;MC;I
199001;DAAG;LFLS;6;651;MC;I
199001;DAAG;LFML;87;11767;MC;I
199001;DAAG;LFPG;5;683;MC;I
199001;DAAG;LFPO;235;36796;MC;I
199001;DAAG;LFQQ;19;1785;MC;I
199001;DAAG;LFST;8;692;MC;I
199001;DABB;LFLL;8;745;MC;I
199001;DABB;LFML;32;3788;MC;I
199001;DABB;LFPO;21;1731;MC;I
199001;DABC;LFLL;42;4349;MC;I
199001;DABC;LFML;63;8645;MC;I
199001;DABC;LFPO;53;5242;MC;I
199001;DAON;LFPO;21;2232;MC;I
199001;DAOO;LFBO;16;1703;MC;I
199001;DAOO;LFLL;15;1623;MC;I
199001;DAOO;LFML;36;4626;MC;I
199001;DAOO;LFPO;65;8240;MC;I
199001;DFFD;LFPG;31;3832;LC;I
199001;DIAP;LFBD;5;780;LC;I
199001;DIAP;LFML;5;1114;LC;I
199001;DIAP;LFMN;8;1771;LC;I
199001;DIAP;LFPG;13;1284;LC;I
199001;DNMM;LFPG;6;1031;LC;I
199001;DRRN;LFLL;5;1127;LC;I
199001;DRRN;LFML;5;723;LC;I
199001;DRRN;LFPG;16;3437;LC;I
199001;DRZA;LFML;4;506;LC;I
199001;DTMB;LFLL;7;973;MC;I
199001;DTMB;LFPO;11;1502;MC;I
199001;DTTA;LFBO;8;841;MC;I
199001;DTTA;LFLL;24;2419;MC;I
199001;DTTA;LFML;59;6514;MC;I
199001;DTTA;LFMN;38;3735;MC;I
199001;DTTA;LFPO;79;13147;MC;I
199001;DTTA;LFQQ;6;565;MC;I
199001;DTTA;LFSB;4;591;MC;I
199001;DTTA;LFST;5;647;MC;I
199001;DTTJ;LFPO;28;3487;MC;I
199001;DTTX;LFPO;8;609;MC;I
199001;DXXX;LFML;5;1157;LC;I
199001;DXXX;LFPG;10;844;LC;I
199001;EBBR;LFBD;42;864;MC;I
199001;EBBR;LFLL;90;2612;MC;I
199001;EBBR;LFML;48;1109;MC;I
199001;EBBR;LFMN;58;3224;MC;I
199001;EBBR;LFPG;168;10526;MC;I
199001;EBBR;LFSB;174;1431;MC;I
199001;EBBR;LFST;69;1287;MC;I
199001;EDDF;LFBO;48;712;MC;I
199001;EDDF;LFLL;69;2346;MC;I
199001;EDDF;LFML;48;782;MC;I
199001;EDDF;LFMN;46;3059;MC;I
199001;EDDF;LFPG;335;26338;MC;I
199001;EDDF;LFPO;50;980;MC;I
199001;EDDF;LFSB;75;1284;MC;I
199001;EDDH;LFPG;86;4824;MC;I
199001;EDDH;LFSB;59;575;MC;I
199001;EDDK;LFPG;152;3915;MC;I
199001;EDDL;LFLL;40;1127;MC;I
199001;EDDL;LFMN;20;946;MC;I
199001;EDDL;LFPG;243;16054;MC;I
199001;EDDL;LFSB;102;1483;MC;I
199001;EDDM;LFLL;41;681;MC;I
199001;EDDM;LFMN;24;1197;MC;I
199001;EDDM;LFPG;178;9485;MC;I
199001;EDDM;LFPO;17;997;MC;I
199001;EDDM;LFSB;104;2160;MC;I
199001;EDDN;LFPG;64;1251;MC;I
199001;EDDS;LFPG;106;4788;MC;I
199001;EDDT;LFSB;92;1074;MC;I
199001;EDDV;LFPG;63;1709;MC;I
199001;EDDW;LFPG;39;719;MC;I
199001;EFHF;LFBD;3;774;MC;I
199001;EFHF;LFLL;8;951;MC;I
199001;EFHK;LFPG;71;4794;MC;I
199001;EGAA;LFLL;4;572;MC;I
199001;EGAA;LFLS;5;783;MC;I
199001;EGBB;LFPG;143;5869;MC;I
199001;EGCC;LFBO;8;1043;MC;I
199001;EGCC;LFLL;17;2107;MC;I
199001;EGCC;LFLS;15;1687;MC;I
199001;EGCC;LFOB;8;878;MC;I
199001;EGCC;LFPG;107;6157;MC;I
199001;EGFF;LFPG;2;580;MC;I
