ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
200001;LFPG;LC;I;A;22;3146;4573;0,002;0,002;0,004;0,000
200001;LFPG;LC;I;B;76;11279;11279;0,108;0,418;0,066;0,017
200001;LFPG;LC;I;C;5800;1013129;1776428;23,915;114,254;30,842;3,796
200001;LFPG;MC;I;A;6297;164509;173331;3,295;7,929;4,516;0,523
200001;LFPG;MC;I;B;19780;1412253;1512316;25,743;93,097;7,438;4,086
200001;LFPG;MC;I;C;1749;202844;341336;4,945;24,042;4,723;0,785
200001;LFPG;LC;O;C;226;67814;77638;1,017;5,323;2,161;0,161
200001;LFPG;CC;M;C;5;490;490;0,034;0,060;0,133;0,005
200001;LFPG;CC;M;A;1221;43907;52817;0,770;1,821;0,798;0,122
200001;LFPG;CC;M;B;4113;307248;392895;5,218;17,961;1,713;0,828
200001;LFPG;CC;M;C;188;6014;24300;0,499;2,410;0,422;0,079
200001;LFPO;LC;I;A;2;9;9;0,002;0,007;0,018;0,000
200001;LFPO;LC;I;B;7;604;604;0,010;0,041;0,003;0,002
200001;LFPO;LC;I;C;330;97778;114030;1,346;7,248;1,946;0,214
200001;LFPO;MC;I;A;316;6572;6676;0,085;0,223;0,189;0,014
200001;LFPO;MC;I;B;2581;207352;227220;2,881;11,904;0,792;0,457
200001;LFPO;MC;I;C;907;111798;150008;2,006;10,631;1,783;0,318
200001;LFPO;LC;O;C;628;217905;242891;2,673;14,451;4,366;0,424
200001;LFPO;CC;M;A;2994;86335;86498;1,066;2,865;3,218;0,169
200001;LFPO;CC;M;B;12125;1196280;1206924;13,023;53,578;4,067;2,067
200001;LFPO;CC;M;C;64;12344;14214;0,241;1,329;0,285;0,038
200002;LFPG;LC;I;A;17;2199;4127;0,002;0,004;0,007;0,000
200002;LFPG;LC;I;B;68;9772;9832;0,102;0,408;0,062;0,016
200002;LFPG;LC;I;C;5501;990173;1822859;22,909;110,042;29,607;3,636
200002;LFPG;MC;I;A;6703;189648;200773;3,482;8,386;4,640;0,553
200002;LFPG;MC;I;B;18968;1478723;1588380;24,674;89,642;7,267;3,917
200002;LFPG;MC;I;C;1652;202309;356731;4,647;22,703;3,832;0,738
200002;LFPG;LC;O;C;203;64694;73285;0,928;4,845;2,010;0,147
200002;LFPG;CC;M;C;10;809;809;0,083;0,139;0,330;0,013
200002;LFPG;CC;M;A;1226;47213;53264;0,783;1,881;0,744;0,124
200002;LFPG;CC;M;B;3802;305986;316854;4,845;16,772;1,543;0,769
200002;LFPG;CC;M;C;231;7209;10442;0,614;2,907;0,791;0,097
200002;LFPO;LC;I;B;3;412;412;0,004;0,016;0,001;0,001
200002;LFPO;LC;I;C;291;90508;107757;1,175;6,356;1,422;0,187
200002;LFPO;MC;I;A;288;5514;5525;0,071;0,187;0,154;0,011
200002;LFPO;MC;I;B;2422;212237;233755;2,707;11,122;0,736;0,430
200002;LFPO;MC;I;C;921;128341;174964;2,063;10,852;1,918;0,328
200002;LFPO;LC;O;C;612;217418;249505;2,608;13,960;4,192;0,414
200002;LFPO;CC;M;A;3109;93934;94097;1,125;3,040;3,587;0,179
200002;LFPO;CC;M;B;11642;1187424;1197955;12,501;51,714;4,046;1,984
200002;LFPO;CC;M;C;55;8525;11045;0,199;1,111;0,145;0,032
200003;LFPG;LC;I;A;25;3531;5838;0,004;0,009;0,010;0,001
200003;LFPG;LC;I;B;50;6642;6679;0,075;0,303;0,046;0,012
200003;LFPG;LC;I;C;6052;1181168;2155378;25,285;121,231;32,572;4,014
200003;LFPG;MC;I;A;7404;228867;240374;3,889;9,351;5,139;0,617
200003;LFPG;MC;I;B;20778;1775190;1892152;27,071;98,262;8,242;4,297
200003;LFPG;MC;I;C;1757;232510;404079;4,936;23,750;4,497;0,783
200003;LFPG;LC;O;C;207;63027;75234;0,946;4,931;2,004;0,150
200003;LFPG;CC;M;A;2;0;0;0,000;0,000;0,000;0,000
200003;LFPG;CC;M;C;4;404;404;0,033;0,056;0,132;0,005
200003;LFPG;CC;M;A;1367;52357;62897;0,853;2,043;0,858;0,135
200003;LFPG;CC;M;B;4177;348906;405625;5,352;18,671;1,624;0,849
200003;LFPG;CC;M;C;218;6230;23513;0,577;2,806;0,566;0,092
200003;LFPO;LC;I;B;2;308;308;0,002;0,004;0,001;0,000
200003;LFPO;LC;I;C;308;98295;117935;1,242;6,712;1,407;0,197
200003;LFPO;MC;I;A;308;5234;5238;0,072;0,188;0,161;0,012
200003;LFPO;MC;I;B;2624;252967;274372;2,943;12,121;0,790;0,467
200003;LFPO;MC;I;C;1016;152486;208835;2,264;11,826;2,089;0,359
200003;LFPO;LC;O;C;602;216130;260287;2,577;13,882;3,658;0,409
