ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
201401;LFPG;LC;I;B;143;12944;13758;0,193;0,710;0,064;0,031
201401;LFPG;LC;I;C;7667;1827892;2856113;32,703;195,729;15,353;5,191
201401;LFPG;MC;I;A;4285;206696;222933;2,968;7,887;1,542;0,471
201401;LFPG;MC;I;B;17690;1932148;2009693;20,377;78,116;8,518;3,234
201401;LFPG;MC;I;C;1628;117739;495841;4,902;25,732;2,005;0,778
201401;LFPG;LC;O;C;158;53425;64003;0,665;4,430;0,335;0,106
201401;LFPG;CC;M;A;665;27717;32120;0,315;0,893;0,333;0,050
201401;LFPG;CC;M;B;3604;372241;453324;4,063;15,560;1,800;0,645
201401;LFPG;CC;M;C;211;6578;33377;0,517;2,847;0,119;0,082
201401;LFPO;LC;I;B;51;7115;7124;0,062;0,239;0,012;0,010
201401;LFPO;LC;I;C;316;66460;76738;0,928;4,951;0,150;0,147
201401;LFPO;MC;I;A;499;15275;15275;0,124;0,255;0,199;0,020
201401;LFPO;MC;I;B;6669;830093;846802;7,256;30,680;1,869;1,152
201401;LFPO;MC;I;C;168;33847;41502;0,514;2,967;0,415;0,082
201401;LFPO;LC;O;C;827;297628;348783;3,182;20,202;0,879;0,505
201401;LFPO;CC;M;A;2195;73614;73639;0,693;2,053;0,702;0,110
201401;LFPO;CC;M;B;5982;704247;707787;5,745;23,865;1,634;0,912
201401;LFPO;CC;M;C;2;628;837;0,005;0,012;0,001;0,001
201402;LFPG;LC;I;B;119;9760;10663;0,161;0,598;0,056;0,026
201402;LFPG;LC;I;C;6897;1591102;2630665;29,394;177,311;13,912;4,666
201402;LFPG;MC;I;A;4026;197926;212603;2,784;7,456;1,400;0,442
201402;LFPG;MC;I;B;16792;1883737;1960916;19,209;73,508;8,061;3,049
201402;LFPG;MC;I;C;1515;110924;450979;4,547;23,891;1,956;0,722
201402;LFPG;LC;O;C;125;40718;51041;0,516;3,439;0,254;0,082
201402;LFPG;CC;M;A;583;25744;29346;0,284;0,804;0,281;0,045
201402;LFPG;CC;M;B;3308;348989;422947;3,767;14,392;1,581;0,598
201402;LFPG;CC;M;C;203;8060;35056;0,490;2,718;0,129;0,078
201402;LFPO;LC;I;B;47;6664;6672;0,056;0,208;0,010;0,009
201402;LFPO;LC;I;C;264;58539;71439;0,758;4,068;0,117;0,120
201402;LFPO;MC;I;A;489;15910;15910;0,124;0,255;0,215;0,020
201402;LFPO;MC;I;B;6366;821537;837781;6,917;29,086;1,749;1,098
201402;LFPO;MC;I;C;126;21761;31504;0,342;2,080;0,295;0,054
