ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
200601;BIRK;LFPG;10;1122;MC;I
200601;CYQB;LFPG;4;915;LC;I
200601;CYUL;LFPG;123;30277;LC;I
200601;CYYZ;LFPG;58;11257;LC;I
200601;DAAE;LFLL;16;1072;MC;I
200601;DAAE;LFPO;39;4084;MC;I
200601;DAAG;LFBO;8;790;MC;I
200601;DAAG;LFJL;9;751;MC;I
200601;DAAG;LFLL;53;4567;MC;I
200601;DAAG;LFML;48;6238;MC;I
200601;DAAG;LFPG;63;6582;MC;I
200601;DAAG;LFPO;199;24770;MC;I
200601;DAAG;LFQQ;17;1958;MC;I
200601;DAAJ;LFPG;4;519;MC;I
200601;DABB;LFML;14;1870;MC;I
200601;DABB;LFPO;13;1332;MC;I
200601;DABC;LFLL;23;2126;MC;I
200601;DABC;LFML;36;3438;MC;I
200601;DABC;LFPO;22;2679;MC;I
200601;DABC;LFSB;18;1465;MC;I
200601;DABT;LFML;9;691;MC;I
200601;DABT;LFPO;9;687;MC;I
200601;DAON;LFML;14;777;MC;I
200601;DAON;LFPO;26;2570;MC;I
200601;DAOO;LFBO;17;1908;MC;I
200601;DAOO;LFLL;16;1871;MC;I
200601;DAOO;LFML;25;2693;MC;I
200601;DAOO;LFPO;49;7331;MC;I
200601;DAUB;LFPO;5;512;MC;I
200601;DAUG;LFPG;3;511;MC;I
200601;DBBB;LFPG;22;4002;LC;I
200601;DFFD;LFPG;19;3840;LC;I
200601;DFFD;LFPO;9;764;LC;I
200601;DIAP;LFML;8;544;LC;I
200601;DNMM;LFPG;31;6102;LC;I
200601;DNPO;LFPG;17;3120;LC;I
200601;DRRN;LFML;3;508;LC;I
200601;DRRN;LFPG;8;1909;LC;I
200601;DTMB;LFLL;19;2187;MC;I
200601;DTMB;LFML;5;576;MC;I
200601;DTMB;LFMN;4;622;MC;I
200601;DTMB;LFPG;11;1642;MC;I
200601;DTMB;LFPO;18;2253;MC;I
200601;DTTA;LFBD;10;795;MC;I
200601;DTTA;LFBO;18;1793;MC;I
200601;DTTA;LFLL;56;5234;MC;I
200601;DTTA;LFML;68;7810;MC;I
200601;DTTA;LFMN;41;5216;MC;I
200601;DTTA;LFPG;144;18740;MC;I
200601;DTTA;LFPO;110;13230;MC;I
200601;DTTA;LFST;8;743;MC;I
200601;DTTJ;LFBO;6;959;MC;I
200601;DTTJ;LFJL;4;509;MC;I
200601;DTTJ;LFLL;15;2311;MC;I
200601;DTTJ;LFML;11;1544;MC;I
200601;DTTJ;LFMN;10;682;MC;I
200601;DTTJ;LFPG;29;4618;MC;I
200601;DTTJ;LFPO;64;8831;MC;I
200601;DTTJ;LFRS;12;1595;MC;I
200601;DTTX;LFPO;8;725;MC;I
200601;DTTZ;LFLL;8;1057;MC;I
200601;DTTZ;LFML;10;1035;MC;I
200601;DTTZ;LFPG;7;1076;MC;I
200601;DTTZ;LFPO;19;1929;MC;I
200601;DXXX;LFPG;41;7526;LC;I
200601;EBBR;LFBO;58;2570;MC;I
200601;EBBR;LFLC;42;694;MC;I
200601;EBBR;LFLL;180;4652;MC;I
200601;EBBR;LFML;83;2194;MC;I
200601;EBBR;LFMN;65;6206;MC;I
200601;EBBR;LFPG;37;1555;MC;I
200601;EBBR;LFSB;88;1253;MC;I
200601;EBBR;LFST;64;2295;MC;I
200601;EBBR;LFTH;18;1053;MC;I
200601;EBCI;LFMK;28;3903;MC;I
200601;EDDB;LFMN;22;2456;MC;I
200601;EDDB;LFSB;88;10378;MC;I
200601;EDDF;LFBO;92;4066;MC;I
200601;EDDF;LFLL;211;8791;MC;I
200601;EDDF;LFML;86;3961;MC;I
200601;EDDF;LFMN;122;7316;MC;I
200601;EDDF;LFPG;556;34215;MC;I
200601;EDDF;LFSB;113;5288;MC;I
200601;EDDH;LFBO;18;1369;MC;I
200601;EDDH;LFMN;32;865;MC;I
200601;EDDH;LFPG;203;12591;MC;I
200601;EDDH;LFSB;32;3794;MC;I
200601;EDDK;LFML;18;1188;MC;I
200601;EDDK;LFMN;18;1635;MC;I
200601;EDDK;LFPG;140;6328;MC;I
200601;EDDL;LFLL;134;3159;MC;I
200601;EDDL;LFMN;50;1525;MC;I
200601;EDDL;LFPG;319;15325;MC;I
200601;EDDL;LFSB;37;817;MC;I
200601;EDDM;LFBD;55;1448;MC;I
200601;EDDM;LFBO;92;3756;MC;I
200601;EDDM;LFLL;160;5114;MC;I
200601;EDDM;LFML;101;3448;MC;I
200601;EDDM;LFMN;123;4913;MC;I
200601;EDDM;LFPG;413;23988;MC;I
200601;EDDM;LFSB;114;3385;MC;I
200601;EDDM;LFST;41;632;MC;I
200601;EDDN;LFPG;187;6807;MC;I
200601;EDDS;LFLL;47;1249;MC;I
200601;EDDS;LFMN;24;968;MC;I
200601;EDDS;LFPG;258;12963;MC;I
200601;EDDT;LFPG;222;14040;MC;I
200601;EDDT;LFPO;61;7974;MC;I
200601;EDDV;LFPG;212;6812;MC;I
200601;EDDW;LFBO;35;824;MC;I
200601;EDDW;LFPG;102;2783;MC;I
200601;EDFH;LFMT;13;1454;MC;I
200601;EDHI;LFBO;73;3458;MC;I
200601;EDLW;LFPG;31;3350;MC;I
200601;EFHF;LFPG;114;11626;MC;I
200601;EFIV;LFPG;10;1219;MC;I
200601;EFKT;LFPG;6;648;MC;I
200601;EFRO;LFPG;15;2276;MC;I
200601;EGAA;LFMN;14;1167;MC;I
200601;EGAA;LFPG;31;3610;MC;I
200601;EGBB;LFBD;13;612;MC;I
200601;EGBB;LFBO;33;2400;MC;I
200601;EGBB;LFLB;28;2280;MC;I
200601;EGBB;LFLL;63;2975;MC;I
200601;EGBB;LFLS;4;864;MC;I
200601;EGBB;LFMN;18;950;MC;I
200601;EGBB;LFPG;316;13464;MC;I
200601;EGBE;LFLL;21;771;MC;I
200601;EGBE;LFPO;31;1471;MC;I
200601;EGCC;LFBD;19;1063;MC;I
200601;EGCC;LFBO;50;4494;MC;I
200601;EGCC;LFLB;29;3374;MC;I
200601;EGCC;LFLL;50;3078;MC;I
200601;EGCC;LFLS;27;5016;MC;I
200601;EGCC;LFPG;306;14207;MC;I
200601;EGCI;LFLL;20;1105;MC;I
200601;EGCI;LFPO;27;1302;MC;I
200601;EGFF;LFPG;48;1071;MC;I
200601;EGGD;LFBD;20;645;MC;I
200601;EGGD;LFBO;33;2424;MC;I
200601;EGGD;LFLB;7;1070;MC;I
200601;EGGD;LFLL;11;1465;MC;I
200601;EGGD;LFLS;17;1756;MC;I
200601;EGGD;LFMN;17;1659;MC;I
200601;EGGD;LFPG;126;3275;MC;I
200601;EGGP;LFBL;11;1331;MC;I
200601;EGGP;LFMN;32;3414;MC;I
200601;EGGP;LFPG;63;6673;MC;I
200601;EGGP;LFSB;31;3037;MC;I
200601;EGGP;LFTW;16;1430;MC;I
200601;EGGW;LFLS;31;2253;MC;I
200601;EGGW;LFMN;101;8155;MC;I
200601;EGGW;LFSB;63;6490;MC;I
200601;EGGW;LFTW;25;2568;MC;I
200601;EGHH;LFLL;26;1403;MC;I
200601;EGHH;LFPO;26;1163;MC;I
200601;EGHI;LFBL;14;533;MC;I
200601;EGHI;LFLB;19;897;MC;I
200601;EGHI;LFPG;78;2387;MC;I
200601;EGKK;LFBD;57;2626;MC;I
200601;EGKK;LFBO;167;15467;MC;I
200601;EGKK;LFLB;39;5925;MC;I
200601;EGKK;LFLL;50;9587;MC;I
200601;EGKK;LFLS;94;10440;MC;I
200601;EGKK;LFML;118;7237;MC;I
200601;EGKK;LFMN;63;5724;MC;I
200601;EGKK;LFRS;88;2856;MC;I
200601;EGKK;LFST;63;1414;MC;I
200601;EGLC;LFSB;77;2011;MC;I
200601;EGLL;LFLL;146;9362;MC;I
200601;EGLL;LFMN;154;12141;MC;I
200601;EGLL;LFPG;977;72815;MC;I
200601;EGLL;LFPO;110;4484;MC;I
200601;EGLL;LFSB;90;4173;MC;I
200601;EGNM;LFLB;17;1575;MC;I
200601;EGNM;LFPG;105;3904;MC;I
200601;EGNT;LFLL;7;1260;MC;I
200601;EGNT;LFMN;14;1046;MC;I
200601;EGNT;LFPG;114;6065;MC;I
200601;EGNV;LFPG;17;1005;MC;I
200601;EGNX;LFBO;7;544;MC;I
200601;EGNX;LFLB;4;510;MC;I
200601;EGNX;LFPG;106;1086;MC;I
200601;EGPD;LFPG;87;2551;MC;I
200601;EGPF;LFBO;4;628;MC;I
200601;EGPF;LFLL;9;1817;MC;I
200601;EGPH;LFPG;139;4908;MC;I
200601;EGPK;LFOB;52;5587;MC;I
200601;EGSS;LFBE;29;3330;MC;I
200601;EGSS;LFBH;27;2384;MC;I
200601;EGSS;LFBI;31;3074;MC;I
200601;EGSS;LFBL;29;3089;MC;I
200601;EGSS;LFBO;5;1023;MC;I
200601;EGSS;LFBP;31;3480;MC;I
200601;EGSS;LFBZ;29;2986;MC;I
200601;EGSS;LFCR;10;771;MC;I
200601;EGSS;LFLB;6;552;MC;I
200601;EGSS;LFLL;80;7376;MC;I
200601;EGSS;LFLS;42;5236;MC;I
200601;EGSS;LFMH;30;2357;MC;I
200601;EGSS;LFMK;29;3443;MC;I
200601;EGSS;LFMN;23;2105;MC;I
200601;EGSS;LFMP;29;2822;MC;I
200601;EGSS;LFMT;33;4272;MC;I
200601;EGSS;LFOT;20;1622;MC;I
200601;EGSS;LFRD;31;3976;MC;I
200601;EGSS;LFRS;20;1850;MC;I
200601;EGSS;LFSB;33;3380;MC;I
200601;EGSS;LFTH;24;1699;MC;I
200601;EGTE;LFLB;4;533;MC;I
200601;EGTE;LFPG;52;1686;MC;I
200601;EGTG;LFBO;21;1561;MC;I
200601;EHAM;LFBD;63;1900;MC;I
200601;EHAM;LFBO;88;4338;MC;I
200601;EHAM;LFLL;121;5959;MC;I
200601;EHAM;LFML;63;3013;MC;I
200601;EHAM;LFMN;95;6782;MC;I
200601;EHAM;LFPG;423;34743;MC;I
200601;EHAM;LFSB;36;899;MC;I
200601;EHAM;LFST;43;565;MC;I
200601;EHEH;LFPG;82;1423;MC;I
200601;EHRD;LFMN;32;1680;MC;I
200601;EICK;LFMN;9;564;MC;I
200601;EICK;LFPG;32;3409;MC;I
200601;EIDW;LFBD;19;1238;MC;I
200601;EIDW;LFBO;10;1428;MC;I
200601;EIDW;LFBZ;13;1169;MC;I
200601;EIDW;LFLL;18;2627;MC;I
200601;EIDW;LFMK;16;1936;MC;I
200601;EIDW;LFMN;20;2178;MC;I
200601;EIDW;LFOB;69;6970;MC;I
200601;EIDW;LFPG;291;19660;MC;I
200601;EINN;LFOB;27;2946;MC;I
200601;EINN;LFRS;16;994;MC;I
200601;EKBI;LFLS;8;1093;MC;I
200601;EKBI;LFPG;70;4746;MC;I
200601;EKCH;LFLS;24;3564;MC;I
200601;EKCH;LFMN;54;5496;MC;I
200601;EKCH;LFOB;45;2436;MC;I
200601;EKCH;LFSB;59;1313;MC;I
200601;EKCH;LFST;45;922;MC;I
200601;EKRK;LFLL;28;1189;MC;I
200601;EKRK;LFPG;235;21295;MC;I
200601;ELLX;LFMN;30;678;MC;I
200601;ELLX;LFPG;130;5495;MC;I
200601;ELLX;LFST;42;664;MC;I
200601;ENBR;LFOB;9;518;MC;I
200601;ENFB;LFPG;138;9770;MC;I
200601;ENGM;LFLS;4;542;MC;I
200601;ENGM;LFMN;14;1533;MC;I
200601;ENGM;LFOB;18;1762;MC;I
200601;EPKK;LFPG;30;1871;MC;I
200601;EPKK;LFPO;23;1945;MC;I
200601;EPKT;LFOB;19;2620;MC;I
200601;EPWA;LFLL;22;504;MC;I
200601;EPWA;LFLS;4;555;MC;I
200601;EPWA;LFMN;29;545;MC;I
200601;EPWA;LFOB;19;2515;MC;I
200601;EPWA;LFPG;214;12573;MC;I
200601;EPWA;LFPO;24;2336;MC;I
200601;ESGG;LFLL;41;1100;MC;I
200601;ESGG;LFLS;4;506;MC;I
200601;ESGG;LFPG;86;4980;MC;I
200601;ESKN;LFOB;51;6420;MC;I
200601;ESSA;LFLS;9;1080;MC;I
200601;ESSA;LFMN;15;1663;MC;I
200601;ESSA;LFPG;168;14607;MC;I
200601;EVRA;LFPG;10;742;MC;I
200601;EYVI;LFPG;13;503;MC;I
200601;FAOR;LFPG;75;18223;LC;I
200601;FCBB;LFPG;13;1884;LC;I
200601;FCPP;LFPG;13;984;LC;I
200601;FEFF;LFPG;3;579;LC;I
200601;FGSL;LFPG;16;663;LC;I
200601;FIMP;LFPG;79;25265;LC;I
200601;FKKD;LFPG;46;8466;LC;I
200601;FMEE;LFLL;5;2263;LC;O
200601;FMEE;LFML;17;5572;LC;O
200601;FMEE;LFPG;33;9732;LC;O
200601;FMEE;LFPO;62;28000;LC;O
200601;FMMI;LFPG;33;7293;LC;I
200601;FMMI;LFPO;5;2706;LC;I
200601;FNLU;LFPG;8;1592;LC;I
200601;FOOL;LFPG;21;3805;LC;I
200601;FSIA;LFPG;22;4581;LC;I
200601;FTTJ;LFPG;19;1767;LC;I
200601;FZAA;LFPG;12;1888;LC;I
200601;GABS;LFPG;38;6900;LC;I
200601;GAGO;LFML;4;560;LC;I
200601;GCFV;LFPG;5;873;MC;I
200601;GCFV;LFSB;5;885;MC;I
200601;GCLP;LFPG;8;753;MC;I
200601;GCLP;LFSB;10;1537;MC;I
200601;GCTS;LFRS;4;551;MC;I
200601;GCTS;LFSB;14;2009;MC;I
200601;GCXO;LFPG;10;1327;MC;I
200601;GCXO;LFPO;4;660;MC;I
200601;GMAD;LFBO;8;973;MC;I
200601;GMAD;LFJL;4;603;MC;I
200601;GMAD;LFLL;7;990;MC;I
200601;GMAD;LFML;5;787;MC;I
200601;GMAD;LFPG;30;4340;MC;I
200601;GMAD;LFPO;45;5196;MC;I
200601;GMAD;LFRS;8;1171;MC;I
200601;GMFF;LFPG;3;727;MC;I
200601;GMFF;LFPO;32;4058;MC;I
200601;GMFO;LFPG;9;1626;MC;I
200601;GMFO;LFPO;18;2630;MC;I
200601;GMMC;LFPG;145;15825;MC;I
200601;GMMC;LFPO;117;15222;MC;I
200601;GMME;LFPG;30;2932;MC;I
200601;GMME;LFPO;31;3514;MC;I
200601;GMMN;LFBD;26;2532;MC;I
200601;GMMN;LFBO;30;3245;MC;I
200601;GMMN;LFLL;44;3989;MC;I
200601;GMMN;LFML;55;5585;MC;I
200601;GMMN;LFMN;25;2464;MC;I
200601;GMMN;LFQQ;13;913;MC;I
200601;GMMN;LFRS;15;1271;MC;I
200601;GMMN;LFST;14;1272;MC;I
200601;GMMX;LFBD;14;1753;MC;I
200601;GMMX;LFBO;18;2639;MC;I
200601;GMMX;LFJL;5;789;MC;I
200601;GMMX;LFLL;31;4183;MC;I
200601;GMMX;LFML;36;4216;MC;I
200601;GMMX;LFMN;8;780;MC;I
200601;GMMX;LFPG;63;9951;MC;I
200601;GMMX;LFPO;148;18225;MC;I
200601;GMMX;LFRS;26;3663;MC;I
200601;GMMZ;LFPG;5;618;MC;I
200601;GMMZ;LFPO;7;641;MC;I
200601;GMTT;LFPO;9;911;MC;I
200601;GOOY;LFBD;4;544;LC;I
200601;GOOY;LFBO;8;1189;LC;I
200601;GOOY;LFLL;8;883;LC;I
200601;GOOY;LFML;17;1800;LC;I
200601;GOOY;LFPG;80;13236;LC;I
200601;GOOY;LFPO;67;7652;LC;I
200601;GOOY;LFRS;8;1396;LC;I
200601;GQNN;LFPG;29;1873;LC;I
200601;GQNN;LFPO;9;818;LC;I
200601;GQPA;LFPG;4;664;LC;I
200601;GQPA;LFPO;5;657;LC;I
200601;GUCY;LFPG;17;2757;LC;I
200601;GVAC;LFPG;7;1112;LC;I
200601;HDAM;LFPG;13;2097;LC;I
200601;HECA;LFML;6;1000;MC;I
200601;HECA;LFPG;53;10618;MC;I
200601;HECA;LFPO;34;5892;MC;I
200601;HEGN;LFML;5;920;MC;I
200601;HEGN;LFPG;14;2159;MC;I
200601;HEGN;LFPO;12;1959;MC;I
200601;HEGN;LFRS;5;704;MC;I
200601;HEGN;LFSB;9;1085;MC;I
200601;HELX;LFBO;5;560;MC;I
200601;HELX;LFLL;4;610;MC;I
200601;HELX;LFPG;11;1830;MC;I
200601;HELX;LFPO;10;1581;MC;I
200601;HELX;LFSB;4;530;MC;I
200601;HESH;LFPG;5;822;MC;I
200601;HKMO;LFSB;4;745;LC;I
200601;HKNA;LFPO;4;1864;LC;I
200601;HLLT;LFPG;31;1555;MC;I
200601;KATL;LFPG;124;24652;LC;I
200601;KBOS;LFPG;50;10072;LC;I
200601;KCVG;LFPG;31;6704;LC;I
200601;KDFW;LFPG;31;4467;LC;I
200601;KDTW;LFPG;48;7967;LC;I
200601;KIAD;LFPG;93;18621;LC;I
200601;KIAH;LFPG;74;12490;LC;I
200601;KJFK;LFMN;15;1721;LC;I
200601;KJFK;LFPG;375;67702;LC;I
200601;KLAX;LFPG;87;19965;LC;I
200601;KMIA;LFPG;66;19033;LC;I
200601;KORD;LFPG;101;13340;LC;I
200601;KPHL;LFPG;74;7932;LC;I
200601;KSFO;LFPG;31;7217;LC;I
200601;LBSF;LFPG;49;3803;MC;I
200601;LCLK;LFPG;22;2488;MC;I
200601;LDZA;LFPG;61;2761;MC;I
200601;LEAL;LFPO;20;1876;MC;I
200601;LEAL;LFSB;24;2569;MC;I
200601;LEBB;LFPG;147;5447;MC;I
200601;LEBL;LFBD;49;723;MC;I
200601;LEBL;LFLL;72;1978;MC;I
200601;LEBL;LFML;30;1124;MC;I
200601;LEBL;LFMN;83;1706;MC;I
200601;LEBL;LFPG;398;31027;MC;I
200601;LEBL;LFPO;240;16427;MC;I
200601;LEBL;LFSB;62;4105;MC;I
200601;LEBL;LFST;6;772;MC;I
200601;LEGE;LFOB;45;5898;MC;I
200601;LEMD;LFBD;140;2771;MC;I
200601;LEMD;LFBO;184;4128;MC;I
200601;LEMD;LFLL;161;4943;MC;I
200601;LEMD;LFML;93;2884;MC;I
200601;LEMD;LFMN;117;3495;MC;I
200601;LEMD;LFPG;414;32095;MC;I
200601;LEMD;LFPO;366;34774;MC;I
200601;LEMD;LFSB;32;3303;MC;I
200601;LEMD;LFST;43;655;MC;I
200601;LEMG;LFPG;93;8566;MC;I
200601;LEMG;LFSB;23;2399;MC;I
200601;LEPA;LFPO;24;1813;MC;I
200601;LEPA;LFSB;22;1907;MC;I
200601;LEVC;LFPG;93;7847;MC;I
200601;LEVC;LFPO;60;3081;MC;I
200601;LEVD;LFPO;71;1347;MC;I
200601;LEVX;LFPG;98;3450;MC;I
200601;LEZL;LFPG;6;769;MC;I
200601;LEZL;LFPO;91;7303;MC;I
200601;LFBA;LFPO;62;697;CC;M
200601;LFBD;DTTA;9;715;MC;I
200601;LFBD;DTTJ;7;730;MC;I
