ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
200301;BIRK;LFPG;9;927;MC;I
200301;CYMX;LFPG;5;1476;LC;I
200301;CYQB;LFPG;5;1247;LC;I
200301;CYUL;LFPG;90;19683;LC;I
200301;CYYZ;LFPG;58;9724;LC;I
200301;DAAE;LFLL;9;693;MC;I
200301;DAAE;LFML;5;610;MC;I
200301;DAAE;LFPO;22;2382;MC;I
200301;DAAG;LFBO;18;1189;MC;I
200301;DAAG;LFLL;53;4421;MC;I
200301;DAAG;LFML;65;7548;MC;I
200301;DAAG;LFMN;48;1108;MC;I
200301;DAAG;LFPG;44;6615;MC;I
200301;DAAG;LFPO;121;16197;MC;I
200301;DAAG;LFQQ;18;1572;MC;I
200301;DAAJ;LFPG;5;572;MC;I
200301;DABB;LFLL;5;564;MC;I
200301;DABB;LFML;13;1499;MC;I
200301;DABB;LFPO;9;963;MC;I
200301;DABC;LFLL;22;2052;MC;I
200301;DABC;LFML;39;3773;MC;I
200301;DABC;LFPO;13;1525;MC;I
200301;DABC;LFSB;13;1013;MC;I
200301;DABT;LFML;9;630;MC;I
200301;DAON;LFPO;19;1845;MC;I
200301;DAOO;LFBO;19;1820;MC;I
200301;DAOO;LFLL;19;1914;MC;I
200301;DAOO;LFML;27;3216;MC;I
200301;DAOO;LFPO;52;5246;MC;I
200301;DAUH;LFPG;19;511;MC;I
200301;DBBB;LFPG;22;4720;LC;I
200301;DFFD;LFML;4;724;LC;I
200301;DFFD;LFPG;25;3055;LC;I
200301;DIAP;LFPG;27;5478;LC;I
200301;DNMM;LFPG;30;7098;LC;I
200301;DNPO;LFPG;9;1515;LC;I
200301;DRRN;LFPG;8;1628;LC;I
200301;DTMB;LFBO;5;665;MC;I
200301;DTMB;LFLL;15;1803;MC;I
200301;DTMB;LFML;12;1480;MC;I
200301;DTMB;LFMN;5;549;MC;I
200301;DTMB;LFPG;10;1273;MC;I
200301;DTMB;LFPO;10;1332;MC;I
200301;DTMB;LFRS;9;1184;MC;I
200301;DTTA;LFBD;9;702;MC;I
200301;DTTA;LFBO;9;1065;MC;I
200301;DTTA;LFLL;45;4337;MC;I
200301;DTTA;LFML;58;5838;MC;I
200301;DTTA;LFMN;38;4081;MC;I
200301;DTTA;LFPG;144;14294;MC;I
200301;DTTA;LFPO;99;11068;MC;I
200301;DTTA;LFST;8;537;MC;I
200301;DTTJ;LFLL;9;1421;MC;I
200301;DTTJ;LFPG;45;6547;MC;I
200301;DTTJ;LFPO;13;1407;MC;I
200301;DTTJ;LFRS;5;673;MC;I
200301;DTTX;LFPO;9;719;MC;I
200301;DTTZ;LFLL;8;843;MC;I
200301;DTTZ;LFPG;7;666;MC;I
200301;DTTZ;LFPO;10;1143;MC;I
200301;DXXX;LFPG;7;753;LC;I
200301;DXXX;LFPO;2;605;LC;I
200301;EBBR;LFBO;54;1101;MC;I
200301;EBBR;LFLC;46;937;MC;I
200301;EBBR;LFLL;213;4731;MC;I
200301;EBBR;LFML;76;2217;MC;I
200301;EBBR;LFMN;95;7555;MC;I
200301;EBBR;LFPG;37;1466;MC;I
200301;EBBR;LFPO;4;525;MC;I
200301;EBBR;LFRS;70;708;MC;I
200301;EBBR;LFSB;115;1671;MC;I
200301;EBBR;LFST;76;1851;MC;I
200301;EBCI;LFMK;26;3260;MC;I
200301;EBCI;LFMP;5;721;MC;I
200301;EDDF;LFBO;83;3174;MC;I
200301;EDDF;LFLL;193;9820;MC;I
200301;EDDF;LFML;58;2509;MC;I
200301;EDDF;LFMN;147;7586;MC;I
200301;EDDF;LFPG;594;36505;MC;I
200301;EDDF;LFSB;126;5790;MC;I
200301;EDDH;LFBO;60;2932;MC;I
200301;EDDH;LFPG;224;10698;MC;I
200301;EDDH;LFSB;100;1513;MC;I
200301;EDDK;LFMN;31;2814;MC;I
200301;EDDK;LFPG;147;7831;MC;I
200301;EDDL;LFLL;119;2742;MC;I
200301;EDDL;LFPG;330;14926;MC;I
200301;EDDL;LFSB;75;1767;MC;I
200301;EDDM;LFBD;61;1536;MC;I
200301;EDDM;LFBO;116;3239;MC;I
200301;EDDM;LFLL;177;4312;MC;I
200301;EDDM;LFML;119;3543;MC;I
200301;EDDM;LFMN;145;3998;MC;I
200301;EDDM;LFPG;417;20806;MC;I
200301;EDDM;LFSB;227;3116;MC;I
200301;EDDN;LFPG;157;3677;MC;I
200301;EDDS;LFLL;52;1324;MC;I
200301;EDDS;LFPG;281;9891;MC;I
200301;EDDT;LFLL;52;930;MC;I
200301;EDDT;LFPG;244;13988;MC;I
200301;EDDT;LFSB;111;1820;MC;I
200301;EDDV;LFPG;197;5684;MC;I
200301;EDDW;LFBO;27;572;MC;I
200301;EDDW;LFPG;50;1100;MC;I
200301;EDFH;LFMP;30;2202;MC;I
200301;EDFH;LFMT;30;2638;MC;I
200301;EFHF;LFPG;121;10815;MC;I
200301;EFHF;LFSB;28;575;MC;I
200301;EFRO;LFPG;4;653;MC;I
200301;EFRO;LFPO;5;620;MC;I
200301;EGAA;LFBO;4;705;MC;I
200301;EGAA;LFLL;9;2080;MC;I
200301;EGBB;LFBO;46;3230;MC;I
200301;EGBB;LFLB;4;727;MC;I
200301;EGBB;LFLL;64;2780;MC;I
200301;EGBB;LFOB;49;2489;MC;I
200301;EGBB;LFPG;333;14474;MC;I
200301;EGBB;LFSB;47;709;MC;I
200301;EGCC;LFBO;42;3082;MC;I
200301;EGCC;LFLB;12;1555;MC;I
200301;EGCC;LFLL;67;5612;MC;I
200301;EGCC;LFLS;7;1377;MC;I
200301;EGCC;LFMN;24;518;MC;I
200301;EGCC;LFPG;320;16744;MC;I
200301;EGCC;LFSB;76;1291;MC;I
200301;EGFF;LFPG;64;1343;MC;I
200301;EGGD;LFBO;8;1394;MC;I
200301;EGGD;LFLB;9;1141;MC;I
200301;EGGD;LFMN;31;2529;MC;I
200301;EGGD;LFPG;151;3568;MC;I
200301;EGGP;LFMN;31;3599;MC;I
200301;EGGP;LFPG;88;9931;MC;I
200301;EGGW;LFMN;93;8943;MC;I
200301;EGHI;LFPG;68;1974;MC;I
200301;EGHI;LFRS;4;655;MC;I
200301;EGKK;LFBD;58;2198;MC;I
200301;EGKK;LFBO;123;11032;MC;I
200301;EGKK;LFLB;29;3942;MC;I
200301;EGKK;LFLC;37;517;MC;I
200301;EGKK;LFLL;58;11912;MC;I
200301;EGKK;LFLS;17;2945;MC;I
200301;EGKK;LFML;88;4607;MC;I
200301;EGKK;LFMN;58;4692;MC;I
200301;EGKK;LFMT;20;1033;MC;I
200301;EGKK;LFRS;104;2891;MC;I
200301;EGKK;LFST;69;1078;MC;I
200301;EGLC;LFSB;65;1193;MC;I
200301;EGLL;LFBO;79;2559;MC;I
200301;EGLL;LFLL;169;10032;MC;I
200301;EGLL;LFMN;181;11556;MC;I
200301;EGLL;LFPG;1285;94365;MC;I
200301;EGLL;LFPO;102;4238;MC;I
200301;EGLL;LFSB;87;5309;MC;I
200301;EGNM;LFPG;78;1992;MC;I
200301;EGNT;LFPG;72;3284;MC;I
200301;EGNX;LFBO;12;709;MC;I
200301;EGNX;LFMN;22;917;MC;I
200301;EGNX;LFPG;110;4658;MC;I
200301;EGPD;LFPG;69;1422;MC;I
200301;EGPF;LFBO;4;644;MC;I
200301;EGPH;LFLB;8;635;MC;I
200301;EGPH;LFPG;137;4588;MC;I
200301;EGPK;LFLL;5;938;MC;I
200301;EGPK;LFOB;61;4820;MC;I
200301;EGSS;LFBD;33;1731;MC;I
200301;EGSS;LFBE;21;1110;MC;I
200301;EGSS;LFBH;16;774;MC;I
200301;EGSS;LFBI;19;1186;MC;I
200301;EGSS;LFBL;18;884;MC;I
200301;EGSS;LFBO;31;1839;MC;I
200301;EGSS;LFBZ;29;3634;MC;I
200301;EGSS;LFLB;17;1325;MC;I
200301;EGSS;LFLL;77;6192;MC;I
200301;EGSS;LFLS;29;1404;MC;I
200301;EGSS;LFMH;30;3616;MC;I
200301;EGSS;LFMK;28;3872;MC;I
200301;EGSS;LFML;25;1212;MC;I
200301;EGSS;LFMN;30;2165;MC;I
200301;EGSS;LFMP;31;3902;MC;I
200301;EGSS;LFMT;30;3602;MC;I
200301;EGSS;LFOT;17;757;MC;I
200301;EGSS;LFRB;17;696;MC;I
200301;EGSS;LFRD;30;2549;MC;I
200301;EGSS;LFST;54;5637;MC;I
200301;EGSS;LFTH;16;502;MC;I
200301;EGSS;LFTW;29;3118;MC;I
