ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
200901;LFRS;CC;M;B;296;22535;22587;0,141;0,586;0,069;0,022
200901;LFRS;CC;M;C;4;19;19;0,014;0,128;0,003;0,002
200901;LFRS;CC;M;A;963;28231;28637;0,351;1,128;0,160;0,056
200901;LFRS;CC;M;B;417;29116;29212;0,194;0,789;0,060;0,031
200901;LFRS;CC;M;C;12;100;191;0,028;0,173;0,003;0,004
200901;LFSB;LC;I;A;4;26;26;0,003;0,010;0,000;0,000
200901;LFSB;LC;I;B;10;1069;1069;0,000;0,000;0,000;0,000
200901;LFSB;LC;I;C;7;0;1913;0,046;0,327;0,035;0,007
200901;LFSB;MC;I;A;1319;39363;42716;0,260;0,655;0,207;0,041
200901;LFSB;MC;I;B;1357;135511;138097;1,100;4,672;0,436;0,175
200901;LFSB;MC;I;C;81;731;10122;0,141;0,743;0,030;0,022
200901;LFSB;CC;M;A;70;2894;3033;0,035;0,110;0,005;0,006
200901;LFSB;CC;M;B;473;27564;27602;0,322;1,316;0,142;0,051
200901;LFSB;CC;M;C;61;0;6110;0,109;0,767;0,012;0,017
200901;LFSB;CC;M;A;331;4105;4105;0,058;0,191;0,044;0,009
200901;LFSB;CC;M;B;67;6971;6971;0,065;0,303;0,028;0,010
200902;LFBD;LC;I;B;16;1969;1969;0,020;0,100;0,007;0,003
200902;LFBD;MC;I;A;646;17919;18072;0,179;0,526;0,100;0,028
200902;LFBD;MC;I;B;295;28525;28789;0,243;1,050;0,052;0,039
200902;LFBD;MC;I;C;44;0;2328;0,083;0,452;0,046;0,013
200902;LFBD;CC;M;A;2;85;85;0,001;0,003;0,000;0,000
200902;LFBD;CC;M;B;1014;103283;107568;0,995;4,736;0,239;0,158
200902;LFBD;CC;M;A;828;18651;19593;0,264;0,891;0,131;0,042
200902;LFBD;CC;M;B;603;45212;45274;0,345;1,392;0,145;0,055
200902;LFBD;CC;M;C;12;0;364;0,018;0,104;0,006;0,003
200902;LFBO;LC;I;A;1;3;3;0,001;0,004;0,000;0,000
200902;LFBO;LC;I;B;8;1340;1342;0,008;0,034;0,001;0,001
200902;LFBO;LC;I;C;7;2339;2339;0,016;0,120;0,004;0,003
200902;LFBO;MC;I;A;1227;49888;50305;0,513;1,641;0,103;0,081
200902;LFBO;MC;I;B;1107;109654;110610;0,727;3,187;0,178;0,115
200902;LFBO;MC;I;C;148;6458;28600;0,305;1,681;0,159;0,048
200902;LFBO;LC;O;C;10;2536;2613;0,033;0,248;0,003;0,005
200902;LFBO;CC;M;A;30;0;543;0,007;0,017;0,012;0,001
200902;LFBO;CC;M;B;2083;232826;241748;2,035;9,302;0,575;0,323
200902;LFBO;CC;M;C;23;343;1814;0,058;0,368;0,030;0,009
200902;LFBO;CC;M;A;1185;37253;37253;0,398;1,314;0,277;0,063
200902;LFBO;CC;M;B;457;37247;38094;0,382;1,691;0,148;0,061
200902;LFBO;CC;M;C;120;3364;14280;0,217;1,306;0,083;0,034
200902;LFLL;LC;I;B;6;942;942;0,006;0,022;0,003;0,001
200902;LFLL;LC;I;C;37;7792;7843;0,081;0,447;0,011;0,013
200902;LFLL;MC;I;A;2656;80745;81804;1,045;3,051;0,449;0,166
200902;LFLL;MC;I;B;2233;213021;215420;1,624;6,629;0,541;0,258
200902;LFLL;MC;I;C;111;4922;17611;0,218;1,164;0,099;0,035
200902;LFLL;LC;O;C;17;5552;6041;0,061;0,344;0,007;0,010
200902;LFLL;CC;M;A;30;0;630;0,007;0,012;0,014;0,001
200902;LFLL;CC;M;B;429;38029;41308;0,382;1,609;0,161;0,061
200902;LFLL;CC;M;C;32;3196;3253;0,066;0,369;0,021;0,010
200902;LFLL;CC;M;A;1984;57986;57998;0,731;2,250;0,593;0,116
200902;LFLL;CC;M;B;1661;126562;126601;0,974;3,936;0,445;0,155
200902;LFLL;CC;M;C;45;4157;6135;0,121;0,826;0,040;0,019
200902;LFML;LC;I;A;1;7;7;0,000;0,002;0,000;0,000
200902;LFML;LC;I;B;58;5638;5704;0,069;0,331;0,021;0,011
200902;LFML;LC;I;C;24;4794;4920;0,063;0,405;0,032;0,010
200902;LFML;MC;I;A;1235;43230;46682;0,305;0,872;0,249;0,048
200902;LFML;MC;I;B;1490;150439;153528;1,492;6,486;0,346;0,237
200902;LFML;MC;I;C;109;2918;13245;0,222;1,155;0,125;0,035
200902;LFML;LC;O;C;18;5354;5640;0,059;0,490;0,004;0,009
200902;LFML;CC;M;B;1347;120379;133460;1,379;5,795;0,429;0,219
200902;LFML;CC;M;C;15;1609;1609;0,034;0,187;0,026;0,005
200902;LFML;CC;M;A;1200;30759;33659;0,341;1,009;0,368;0,054
200902;LFML;CC;M;B;1205;81786;91156;0,706;2,622;0,230;0,112
200902;LFML;CC;M;C;99;2749;2844;0,205;1,187;0,073;0,032
200902;LFMN;LC;I;A;6;25;25;0,003;0,013;0,001;0,001
200902;LFMN;LC;I;C;68;9532;13528;0,178;1,007;0,038;0,028
200902;LFMN;MC;I;A;2842;51772;51920;0,522;1,323;1,288;0,083
200902;LFMN;MC;I;B;1934;176172;176996;1,771;7,203;0,574;0,281
200902;LFMN;MC;I;C;308;29884;29930;0,549;3,579;0,022;0,087
200902;LFMN;CC;M;A;29;0;360;0,007;0,020;0,012;0,001
200902;LFMN;CC;M;B;1680;203925;207263;1,651;7,317;0,510;0,262
200902;LFMN;CC;M;A;1401;43281;44110;0,395;1,221;0,559;0,063
200902;LFMN;CC;M;B;375;27781;27782;0,071;0,292;0,031;0,011
200902;LFOB;MC;I;B;1360;175942;175942;1,558;7,051;0,261;0,247
200902;LFOB;CC;M;B;57;6925;6925;0,068;0,325;0,012;0,011
200902;LFPG;LC;I;B;320;22640;23065;0,449;1,818;0,279;0,071
200902;LFPG;LC;I;C;6747;1352019;2349425;28,325;159,157;17,644;4,496
200902;LFPG;MC;I;A;7018;253299;282297;2,576;6,884;1,901;0,409
200902;LFPG;MC;I;B;18599;1720976;1766762;20,806;79,546;9,323;3,303
200902;LFPG;MC;I;C;1362;104392;403203;4,176;22,070;2,075;0,663
200902;LFPG;LC;O;C;68;19768;26514;0,288;2,046;0,040;0,046
200902;LFPG;CC;M;A;690;20377;25342;0,301;0,792;0,343;0,048
200902;LFPG;CC;M;B;3675;318221;437590;3,763;13,893;1,609;0,597
200902;LFPG;CC;M;C;122;2658;16251;0,295;1,570;0,150;0,047
200902;LFPO;LC;I;B;164;13977;14753;0,202;0,863;0,076;0,032
200902;LFPO;LC;I;C;275;62933;67872;0,745;3,842;0,180;0,118
200902;LFPO;MC;I;A;695;21127;21150;0,181;0,469;0,133;0,029
200902;LFPO;MC;I;B;5470;634329;657826;5,820;26,320;1,778;0,924
200902;LFPO;MC;I;C;196;29404;39346;0,527;2,745;0,520;0,084
200902;LFPO;LC;O;C;600;197321;227761;2,360;15,594;0,827;0,375
200902;LFPO;CC;M;A;1735;49080;49082;0,584;1,718;0,435;0,093
200902;LFPO;CC;M;B;7321;733760;736402;7,061;29,842;2,456;1,121
200902;LFPO;CC;M;C;21;4776;5004;0,091;0,514;0,010;0,014
200902;LFRS;LC;I;A;1;0;3;0,000;0,000;0,000;0,000
200902;LFRS;LC;I;B;24;3426;3426;0,029;0,111;0,013;0,005
200902;LFRS;LC;I;C;18;4363;5464;0,051;0,344;0,008;0,008
200902;LFRS;MC;I;A;342;9855;9861;0,137;0,396;0,058;0,022
200902;LFRS;MC;I;B;439;62235;62264;0,467;2,170;0,101;0,074
200902;LFRS;MC;I;C;55;768;6036;0,109;0,583;0,030;0,017
200902;LFRS;LC;O;C;16;7322;7322;0,067;0,394;0,006;0,011
200902;LFRS;CC;M;B;284;22191;22237;0,135;0,566;0,064;0,021
200902;LFRS;CC;M;C;10;1525;1525;0,034;0,229;0,003;0,005
200902;LFRS;CC;M;A;1019;30680;31214;0,371;1,202;0,164;0,059
200902;LFRS;CC;M;B;389;27529;27530;0,175;0,727;0,060;0,028
200902;LFRS;CC;M;C;9;0;144;0,014;0,085;0,003;0,002
200902;LFSB;LC;I;A;4;9;77;0,001;0,002;0,001;0,000
200902;LFSB;LC;I;B;8;787;787;0,000;0,000;0,000;0,000
200902;LFSB;LC;I;C;8;0;3182;0,051;0,363;0,031;0,008
200902;LFSB;MC;I;A;1383;42272;45991;0,317;0,827;0,250;0,050
200902;LFSB;MC;I;B;1282;142989;145953;1,052;4,522;0,409;0,167
200902;LFSB;MC;I;C;69;279;8234;0,123;0,628;0,026;0,020
200902;LFSB;CC;M;A;47;1997;2038;0,026;0,081;0,001;0,004
200902;LFSB;CC;M;B;474;27477;27506;0,323;1,318;0,139;0,051
200902;LFSB;CC;M;C;57;0;5915;0,103;0,680;0,012;0,016
200902;LFSB;CC;M;A;345;4337;4340;0,059;0,187;0,050;0,009
200902;LFSB;CC;M;B;78;8431;8431;0,062;0,280;0,028;0,010
200903;LFBD;LC;I;B;17;1917;1917;0,020;0,095;0,008;0,003
200903;LFBD;MC;I;A;712;20205;20318;0,195;0,573;0,113;0,031
200903;LFBD;MC;I;B;370;34624;34975;0,307;1,315;0,068;0,049
200903;LFBD;MC;I;C;45;0;2259;0,084;0,457;0,045;0,013
200903;LFBD;CC;M;A;1;0;0;0,000;0,000;0,000;0,000
200903;LFBD;CC;M;B;1176;124442;128984;1,150;5,467;0,283;0,183
200903;LFBD;CC;M;A;930;22125;23022;0,294;0,988;0,152;0,047
200903;LFBD;CC;M;B;676;51168;51168;0,400;1,610;0,158;0,064
200903;LFBD;CC;M;C;12;0;421;0,018;0,104;0,003;0,003
200903;LFBO;LC;I;B;7;1161;1161;0,007;0,028;0,002;0,001
200903;LFBO;MC;I;A;1369;54142;54533;0,562;1,789;0,134;0,089
200903;LFBO;MC;I;B;1193;112918;114123;0,767;3,300;0,200;0,122
200903;LFBO;MC;I;C;154;4813;29802;0,319;1,730;0,178;0,051
200903;LFBO;LC;O;C;12;3123;3205;0,043;0,343;0,005;0,007
200903;LFBO;CC;M;A;35;0;705;0,008;0,020;0,015;0,001
200903;LFBO;CC;M;B;2384;263675;274365;2,312;10,484;0,655;0,367
200903;LFBO;CC;M;C;9;0;616;0,024;0,149;0,014;0,004
200903;LFBO;CC;M;A;1289;41176;41181;0,442;1,461;0,297;0,070
200903;LFBO;CC;M;B;542;41629;42556;0,449;1,953;0,173;0,071
200903;LFBO;CC;M;C;138;3073;16542;0,253;1,475;0,114;0,040
200903;LFLL;LC;I;B;5;749;749;0,005;0,019;0,003;0,001
200903;LFLL;LC;I;C;51;11636;11694;0,115;0,678;0,018;0,018
200903;LFLL;MC;I;A;2995;90492;91229;1,186;3,481;0,501;0,188
200903;LFLL;MC;I;B;2511;237986;241158;1,892;7,700;0,631;0,300
200903;LFLL;MC;I;C;107;2992;17200;0,208;1,053;0,100;0,033
200903;LFLL;LC;O;C;19;4806;5324;0,059;0,334;0,006;0,009
200903;LFLL;CC;M;A;50;645;1301;0,014;0,032;0,023;0,002
200903;LFLL;CC;M;B;483;41257;45071;0,431;1,793;0,187;0,068
200903;LFLL;CC;M;C;24;3444;3474;0,047;0,248;0,015;0,008
200903;LFLL;CC;M;A;2176;64438;64452;0,806;2,463;0,660;0,128
200903;LFLL;CC;M;B;1935;144519;144557;1,135;4,495;0,510;0,180
200903;LFLL;CC;M;C;55;3988;6330;0,137;0,893;0,056;0,022
200903;LFML;LC;I;A;3;21;21;0,002;0,007;0,001;0,000
200903;LFML;LC;I;B;46;4509;4566;0,059;0,295;0,022;0,009
200903;LFML;LC;I;C;31;6300;6342;0,078;0,487;0,031;0,012
200903;LFML;MC;I;A;1272;46707;50183;0,346;0,979;0,288;0,055
200903;LFML;MC;I;B;1900;193316;197045;1,813;7,685;0,412;0,288
200903;LFML;MC;I;C;112;3226;14689;0,221;1,104;0,109;0,035
200903;LFML;LC;O;C;20;6058;6133;0,059;0,429;0,010;0,009
200903;LFML;CC;M;A;2;35;35;0,001;0,003;0,000;0,000
200903;LFML;CC;M;B;1529;145255;159789;1,549;6,444;0,504;0,246
200903;LFML;CC;M;C;27;2812;3325;0,060;0,366;0,024;0,010
200903;LFML;CC;M;A;1260;31588;34571;0,358;1,050;0,408;0,057
200903;LFML;CC;M;B;1420;98885;108812;0,915;3,392;0,308;0,145
200903;LFML;CC;M;C;103;2850;3025;0,214;1,252;0,081;0,034
200903;LFMN;LC;I;A;7;20;20;0,004;0,016;0,001;0,001
200903;LFMN;LC;I;B;1;4;4;0,001;0,002;0,000;0,000
200903;LFMN;LC;I;C;80;12136;16093;0,208;1,190;0,037;0,033
200903;LFMN;MC;I;A;3789;58493;58669;0,709;1,766;1,802;0,112
200903;LFMN;MC;I;B;2702;259370;260585;2,422;9,963;0,753;0,384
200903;LFMN;MC;I;C;345;33232;33257;0,615;4,068;0,023;0,098
200903;LFMN;CC;M;A;35;0;530;0,008;0,021;0,016;0,001
200903;LFMN;CC;M;B;1929;241142;245054;1,907;8,504;0,591;0,303
200903;LFMN;CC;M;A;1526;46190;47249;0,442;1,360;0,660;0,070
200903;LFMN;CC;M;B;480;36270;36270;0,072;0,301;0,035;0,011
200903;LFOB;MC;I;B;1543;197893;197893;1,753;7,885;0,286;0,278
200903;LFOB;CC;M;B;60;7104;7104;0,071;0,319;0,012;0,011
200903;LFPG;LC;I;A;2;10;10;0,000;0,001;0,001;0,000
200903;LFPG;LC;I;B;349;22677;23218;0,488;1,964;0,306;0,077
200903;LFPG;LC;I;C;7603;1588658;2645115;31,679;178,530;19,766;5,028
200903;LFPG;MC;I;A;8149;302563;336598;2,969;7,940;2,230;0,471
200903;LFPG;MC;I;B;21838;2061023;2112324;24,366;92,982;10,721;3,868
200903;LFPG;MC;I;C;1557;125973;367334;4,799;25,754;2,256;0,762
200903;LFPG;LC;O;C;73;22881;29454;0,299;2,105;0,052;0,048
200903;LFPG;CC;M;A;923;30857;36364;0,346;0,912;0,390;0,055
200903;LFPG;CC;M;B;4062;363765;503503;4,249;15,752;1,860;0,674
200903;LFPG;CC;M;C;130;3211;10495;0,303;1,658;0,119;0,048
200903;LFPO;LC;I;B;170;13879;14805;0,206;0,875;0,081;0,033
200903;LFPO;LC;I;C;284;68336;74358;0,803;4,175;0,220;0,127
200903;LFPO;MC;I;A;805;25306;25331;0,207;0,539;0,155;0,033
200903;LFPO;MC;I;B;6149;738851;761793;6,564;30,007;2,037;1,042
200903;LFPO;MC;I;C;233;36956;51359;0,618;3,204;0,592;0,098
200903;LFPO;LC;O;C;643;201906;246799;2,547;16,814;0,906;0,404
200903;LFPO;CC;M;A;2058;57428;57436;0,695;2,045;0,522;0,110
200903;LFPO;CC;M;B;8439;857143;860329;8,116;34,253;2,793;1,288
200903;LFPO;CC;M;C;29;6559;7589;0,128;0,738;0,013;0,020
200903;LFRS;LC;I;B;26;3659;3659;0,031;0,121;0,015;0,005
200903;LFRS;LC;I;C;19;4346;5450;0,056;0,376;0,011;0,009
200903;LFRS;MC;I;A;382;10196;10198;0,146;0,418;0,081;0,023
200903;LFRS;MC;I;B;556;78463;78503;0,584;2,696;0,125;0,093
200903;LFRS;MC;I;C;59;1277;7715;0,117;0,637;0,028;0,018
200903;LFRS;LC;O;C;17;7979;7979;0,070;0,402;0,006;0,011
200903;LFRS;CC;M;A;8;516;516;0,000;0,000;0,000;0,000
200903;LFRS;CC;M;B;298;23543;23623;0,134;0,556;0,070;0,021
200903;LFRS;CC;M;C;14;2405;2405;0,058;0,411;0,006;0,009
200903;LFRS;CC;M;A;1099;31018;31485;0,418;1,352;0,180;0,066
200903;LFRS;CC;M;B;522;35219;35231;0,212;0,883;0,073;0,034
200903;LFRS;CC;M;C;14;0;454;0,021;0,111;0,005;0,003
200903;LFSB;LC;I;A;3;13;13;0,001;0,002;0,001;0,000
200903;LFSB;LC;I;B;8;871;871;0,000;0,000;0,000;0,000
200903;LFSB;LC;I;C;9;0;2950;0,057;0,405;0,032;0,009
200903;LFSB;MC;I;A;1619;50518;54379;0,369;0,970;0,282;0,059
200903;LFSB;MC;I;B;1625;178688;182755;1,371;5,878;0,509;0,218
200903;LFSB;MC;I;C;65;0;8378;0,115;0,576;0,028;0,018
200903;LFSB;CC;M;A;79;3604;3606;0,041;0,131;0,003;0,007
200903;LFSB;CC;M;B;521;32071;32111;0,354;1,436;0,144;0,056
200903;LFSB;CC;M;C;71;0;6745;0,131;0,953;0,016;0,021
200903;LFSB;CC;M;A;387;4825;4826;0,069;0,219;0,076;0,011
200903;LFSB;CC;M;B;80;9403;9403;0,066;0,287;0,031;0,010
200904;LFBD;LC;I;B;15;1416;1416;0,018;0,098;0,007;0,003
200904;LFBD;MC;I;A;699;21351;22187;0,202;0,594;0,138;0,032
200904;LFBD;MC;I;B;594;64091;64313;0,493;2,138;0,108;0,078
200904;LFBD;MC;I;C;54;34;2305;0,103;0,594;0,053;0,016
200904;LFBD;CC;M;B;1126;126475;130879;1,107;5,322;0,279;0,176
200904;LFBD;CC;M;A;864;23977;24077;0,276;0,934;0,129;0,044
200904;LFBD;CC;M;B;668;54040;54043;0,399;1,648;0,139;0,063
200904;LFBD;CC;M;C;10;0;256;0,017;0,102;0,005;0,003
200904;LFBO;LC;I;A;5;17;17;0,002;0,007;0,001;0,000
200904;LFBO;LC;I;B;9;1257;1305;0,011;0,043;0,006;0,002
200904;LFBO;MC;I;A;1185;57034;57211;0,457;1,431;0,134;0,073
200904;LFBO;MC;I;B;1402;151459;152834;0,975;4,065;0,251;0,155
200904;LFBO;MC;I;C;131;1464;25268;0,276;1,460;0,170;0,044
200904;LFBO;LC;O;C;4;924;927;0,016;0,115;0,002;0,003
200904;LFBO;CC;M;A;34;0;672;0,008;0,019;0,014;0,001
200904;LFBO;CC;M;B;2242;264996;274299;2,095;9,358;0,654;0,333
200904;LFBO;CC;M;C;15;0;850;0,040;0,253;0,023;0,006
200904;LFBO;CC;M;A;1227;44020;44024;0,390;1,228;0,224;0,062
200904;LFBO;CC;M;B;545;44757;45652;0,448;1,884;0,179;0,071
200904;LFBO;CC;M;C;128;2813;14122;0,211;1,131;0,109;0,033
200904;LFLL;LC;I;B;1;145;145;0,002;0,008;0,000;0,000
200904;LFLL;LC;I;C;49;11582;11676;0,103;0,557;0,018;0,016
200904;LFLL;MC;I;A;2943;109733;110490;1,119;3,291;0,410;0,178
200904;LFLL;MC;I;B;2692;301497;304760;2,284;9,409;0,717;0,362
200904;LFLL;MC;I;C;120;5846;20704;0,223;1,182;0,091;0,035
200904;LFLL;LC;O;C;24;7586;8013;0,082;0,571;0,007;0,013
200904;LFLL;CC;M;A;190;6739;7408;0,056;0,165;0,095;0,009
200904;LFLL;CC;M;B;433;36903;40624;0,392;1,623;0,149;0,062
200904;LFLL;CC;M;C;33;5396;5435;0,086;0,560;0,015;0,014
200904;LFLL;CC;M;A;2070;65614;65636;0,759;2,331;0,649;0,121
200904;LFLL;CC;M;B;1897;152998;153050;1,128;4,455;0,480;0,179
200904;LFLL;CC;M;C;76;2076;5879;0,147;0,859;0,058;0,023
200904;LFML;LC;I;A;2;7;7;0,001;0,002;0,001;0,000
200904;LFML;LC;I;B;43;5201;5221;0,051;0,265;0,017;0,008
200904;LFML;LC;I;C;27;4081;5117;0,074;0,447;0,037;0,012
200904;LFML;MC;I;A;1091;40890;44228;0,380;1,106;0,264;0,060
200904;LFML;MC;I;B;2324;256283;259474;2,126;9,105;0,461;0,337
200904;LFML;MC;I;C;184;9245;21084;0,378;1,991;0,169;0,060
200904;LFML;LC;O;C;22;5389;5410;0,048;0,230;0,032;0,008
200904;LFML;CC;M;A;11;0;159;0,003;0,005;0,006;0,000
200904;LFML;CC;M;B;1448;150079;161013;1,461;6,131;0,480;0,232
200904;LFML;CC;M;C;63;2369;9727;0,122;0,717;0,026;0,019
200904;LFML;CC;M;A;1356;41102;42433;0,423;1,259;0,449;0,067
200904;LFML;CC;M;B;1544;134386;143585;1,161;4,351;0,365;0,184
200904;LFML;CC;M;C;70;2982;3017;0,149;0,849;0,087;0,024
200904;LFMN;LC;I;A;12;46;46;0,005;0,016;0,002;0,001
200904;LFMN;LC;I;B;2;2;2;0,002;0,013;0,000;0,000
200904;LFMN;LC;I;C;85;15113;19054;0,222;1,305;0,047;0,035
200904;LFMN;MC;I;A;3658;60411;60451;0,739;1,850;1,718;0,117
200904;LFMN;MC;I;B;3973;400163;401429;3,391;13,946;1,005;0,538
200904;LFMN;MC;I;C;113;14924;15150;0,231;2,022;0,037;0,037
200904;LFMN;CC;M;A;35;0;491;0,008;0,021;0,016;0,001
200904;LFMN;CC;M;B;1953;255237;258987;1,923;8,614;0,612;0,305
200904;LFMN;CC;M;A;1567;48022;49063;0,460;1,411;0,698;0,073
200904;LFMN;CC;M;B;547;44283;44287;0,082;0,331;0,036;0,013
200904;LFOB;MC;I;B;1456;217015;217015;1,646;7,303;0,265;0,261
200904;LFOB;CC;M;B;60;8233;8233;0,071;0,322;0,012;0,011
200904;LFPG;LC;I;B;345;20942;21477;0,481;1,959;0,303;0,076
200904;LFPG;LC;I;C;7568;1641558;2659679;31,268;175,873;18,942;4,963
200904;LFPG;MC;I;A;6936;291235;306386;2,473;6,596;1,780;0,393
