ANMOIS;DEP;ARR;PC15_D;PC15_A;RETARD_D;RETARD_A
201209;LFPG;LFBO;0,097;0,097;6,2;5,2
201209;LFPG;EDDL;0,158;;7,5;
201209;LFPG;EDDS;0,079;;5,2;
201209;LFPG;EDDW;0,030;;3,3;
201209;LFPG;LFKF;0,143;;6,9;
201209;LFPG;LFKJ;0,149;0,149;9,4;7,8
201209;LFPG;EDDV;0,067;;3,3;
201209;LFPG;LFRB;0,094;;6,3;
201209;LFPG;LPPT;0,228;;9,0;
201209;LFPG;LFRN;0,112;;8,3;
201209;LFPG;LIRN;0,094;;6,5;
201209;LFPG;EGGW;0,234;;19,3;
201209;LFPG;LEMD;0,183;;11,4;
201209;LFPG;EGGD;0,077;;5,0;
201209;LFPG;EGPH;0,113;;7,4;
201209;LFPG;LPPR;0,119;;5,3;
201209;LFPG;LJLJ;0,073;;8,2;
201209;LFPG;EGAA;0,080;;3,3;
201209;LFPG;LOWW;0,172;;9,2;
201209;LFPG;EGPF;0,308;;13,2;
201209;LFPG;LFKB;0,000;;1,7;
201209;LFPG;EPKK;0,033;;4,6;
201209;LFPG;GMMN;0,257;;11,1;
201209;LFPG;GMMX;0,244;;11,6;
201209;LFPG;EGGP;0,233;;11,2;
201209;LFPG;LIPX;0,049;;4,2;
201209;LFPG;LEMG;0,083;;4,0;
201209;LFPG;LICC;0,053;;2,8;
201209;LFPG;EKBI;0,075;;4,7;
201209;LFPG;LEVX;0,164;;7,2;
201209;LFPG;EDDM;0,189;;9,1;
201209;LFPG;EDDN;0,202;;10,2;
201209;LFPG;LICJ;0,182;;7,8;
201209;LFPG;GMAD;0,267;;12,3;
201209;LFPG;GMFF;0,077;;3,0;
201209;LFPG;GMTT;0,111;;4,0;
201209;LFPG;LDSP;0,267;;18,3;
201209;LFPG;EGBB;0,133;;7,7;
201209;LFPG;LEPA;0,276;;14,2;
201209;LFPG;EGPD;0,059;;4,1;
201209;LFPG;ESGG;0,120;;5,9;
201209;LFPG;EGNT;0,202;;10,9;
201209;LFPG;EGFF;0,067;;10,9;
201209;LFPG;ESSA;0,092;;5,9;
201209;LFPG;EDDT;0,273;;12,1;
201209;LFPG;GQNN;0,923;;33,2;
201209;LFPG;SBGL;0,256;;14,2;
201209;LFPG;LGAV;0,287;;12,8;
201209;LFPG;LDDU;0,385;;11,5;
201209;LFPG;LEST;0,571;;33,4;
201209;LFPG;LIML;0,112;;7,5;
201209;LFPG;LIRP;0,200;;8,9;
201209;LFPG;LIMJ;0,115;;4,9;
201209;LFPG;DTTA;0,326;;12,4;
201209;LFPG;GMME;0,383;;15,3;
201209;LFPG;ELLX;0,033;;3,3;
201209;LFPG;LEVC;0,144;;10,8;
201209;LFPG;EETN;0,375;;23,4;
201209;LFPG;ENZV;0,118;;8,0;
201209;LFPG;LYPG;0,120;;5,5;
201209;LFPG;DNMM;0,933;;30,3;
201209;LFPG;DIAP;0,667;;26,0;
201209;LFPG;DFFD;0,769;;19,5;
201209;LFPG;DBBB;0,737;;29,2;
201209;LFPG;LGIR;0,200;;14,4;
201209;LFPG;HECA;0,586;;36,1;
201209;LFPG;FTTJ;0,385;;16,5;
201209;LFPG;EGTE;0,167;;27,1;
201209;LFPG;EFHK;0,093;;5,4;
201209;LFPG;KATL;0,533;;17,5;
201209;LFPG;OERK;0,514;;19,6;
201209;LFPG;EPWA;0,174;;8,7;
201209;LFPG;ULLI;0,233;;10,3;
201209;LFPG;LIMF;0,090;;5,8;
201209;LFPG;DTTJ;0,316;;27,3;
201209;LFPG;EDDF;0,158;;8,1;
201209;LFPG;OLBA;0,151;;12,4;
201209;LFPG;KIAD;0,381;;24,6;
201209;LFPG;OMAA;0,317;;11,2;
201209;LFPG;SBGR;0,203;;9,4;
201209;LFPG;EGNM;0,115;;15,2;
201209;LFPG;BIKF;0,109;;5,8;
201209;LFPG;LEBB;0,083;;4,2;
201209;LFPG;ENGM;0,114;;7,2;
201209;LFPG;EDDK;0,192;;12,1;
201209;LFPG;UUEE;0,204;;10,8;
201209;LFPG;LBSF;0,211;;10,9;
201209;LFPG;LIRQ;0,106;;8,2;
201209;LFPG;UBBB;0,235;;7,0;
201209;LFPG;OTBD;0,304;;10,6;
201209;LFPG;EVRA;0,400;;14,4;
201209;LFPG;FCBB;0,714;;24,0;
201209;LFPG;LMML;0,154;;10,9;
201209;LFPG;LDZA;0,111;;9,7;
201209;LFPG;EGLL;0,223;;10,7;
201209;LFPG;LCLK;0,556;;23,4;
201209;LFPG;LLBG;0,429;;15,1;
201209;LFPG;DTTX;0,381;;15,1;
201209;LFPG;DAAG;0,346;;24,9;
201209;LFPG;DAOO;0,296;;19,6;
201209;LFPG;GOOY;0,433;;16,8;
201209;LFPG;OEJN;0,167;;8,9;
201209;LFPG;KPHL;0,118;;12,1;
201209;LFPG;DTMB;0,538;;54,3;
201209;LFPG;LROP;0,193;;8,4;
201209;LFPG;HAAB;0,087;;5,5;
201209;LFPG;OJAI;0,350;;15,6;
201209;LFPG;RKSI;0,333;;11,4;
201209;LFPG;UKBB;0,289;;10,9;
201209;LFPG;CYYZ;0,319;;20,9;
201209;LFPG;LTBA;0,357;;15,1;
201209;LFPG;LYBE;0,532;;27,3;
201209;LFPG;OMDB;0,430;;14,6;
201209;LFPG;UMMS;0,333;;16,4;
201209;LFPG;FZAA;0,722;;29,9;
201209;LFPG;FKKD;0,729;;29,5;
201209;LFPG;FOOL;0,545;;18,2;
201209;LFPG;KLAX;0,678;;26,1;
201209;LFPG;ZGGG;0,157;;8,1;
201209;LFPG;VIDP;0,340;;13,9;
201209;LFPG;KJFK;0,320;;19,2;
201209;LFPG;CYUL;0,413;;21,8;
201209;LFPG;KCVG;0,100;;4,7;
201209;LFPG;UDYZ;0,682;;26,0;
201209;LFPG;GABS;0,607;;28,0;
201209;LFPG;KMIA;0,554;;24,0;
201209;LFPG;DRRN;0,824;;27,4;
201209;LFPG;RJTT;0,300;;15,2;
201209;LFPG;FIMP;0,196;;9,3;
201209;LFPG;ZBAA;0,270;;9,5;
201209;LFPG;KSFO;0,726;;26,4;
201209;LFPG;MMMX;0,483;;15,9;
201209;LFPG;MUHA;0,667;;26,8;
201209;LFPG;KBOS;0,364;;13,3;
201209;LFPG;MDPC;0,619;;21,9;
201209;LFPG;VTBS;0,179;;10,8;
201209;LFPG;FMEE;0,179;0,258;10,0;15,3
201209;LFPG;VHHH;0,250;;9,6;
201209;LFPG;KORD;0,289;;19,3;
201209;LFPG;VABB;0,385;;15,7;
201209;LFPG;KIAH;0,345;;30,0;
201209;LFPG;OBBI;0,564;;17,5;
201209;LFPG;ZSPD;0,250;;10,2;
201209;LFPG;FCPP;0,273;;14,2;
201209;LFPG;FMMI;0,690;;51,4;
201209;LFPG;DXXX;0,684;;21,3;
201209;LFPG;FKYS;0,846;;27,4;
201209;LFPG;DNAA;1,000;;37,1;
201209;LFPG;TNCM;0,214;;10,7;
201209;LFPG;OOMS;0,059;;3,3;
201209;LFPG;HKJK;0,176;;5,1;
201209;LFPG;SKBO;0,633;;21,8;
201209;LFPG;KDTW;0,383;;17,6;
201209;LFPG;VOBL;0,462;;17,6;
201209;LFPG;SVMI;0,500;;19,6;
201209;LFPG;RJAA;0,242;;17,9;
201209;LFPG;KDFW;0,567;;31,2;
201209;LFPG;KSEA;0,200;;7,5;
201209;LFPG;KEWR;0,117;;11,0;
201209;LFPG;SPJC;0,773;;20,3;
201209;LFPG;ZHHH;0,250;;12,7;
201209;LFPG;WMKK;0,233;;9,1;
201209;LFPG;KCLT;0,033;;3,4;
201209;LFPG;WSSS;0,200;;11,3;
201209;LFPG;SAEZ;0,100;;6,5;
201209;LFPG;FAOR;0,533;;82,1;
201209;LFPG;KPIT;0,056;;9,4;
201209;LFPG;RJBB;0,133;;7,7;
201209;LFPG;SCEL;0,241;;10,6;
201209;LFPG;VVTS;0,462;;12,4;
201209;LFPG;VDPP;0,154;;7,3;
201209;LFPG;KSLC;0,233;;11,5;
201209;LFPG;KMSP;0,333;;14,9;
201209;LFPG;CYQB;0,071;;4,4;
201209;LFPG;ZYTL;0,385;;26,2;
201209;LFPG;VVNB;0,115;;10,0;
201209;LFPG;SBCF;0,000;;1,5;
201209;LFPG;RCTP;0,118;;8,3;
201209;LFPG;VCBI;0,176;;30,2;
201209;LFBT;LFPO;;0,063;;3,7
201209;EHEH;LFMN;;0,091;;4,1
201209;EHEH;LFML;;0,111;;12,1
201209;LFST;LIRF;0,000;;1,7;
201209;LFST;LFLL;0,040;0,040;4,0;3,5
201209;LFST;LKPR;0,081;;2,4;
201209;LFST;LEBL;0,091;;4,9;
201209;LFST;EBBR;0,200;;13,7;
201209;LFST;LFMN;0,120;0,100;9,5;4,3
201209;LFST;LFPG;0,059;0,008;4,4;1,1
201209;LFST;LFQQ;0,054;;2,0;
201209;LFST;LFRS;0,079;0,079;7,3;6,5
201209;LFST;LFBD;0,086;0,057;4,8;4,0
201209;LFST;LFMT;0,000;0,071;4,0;2,9
201209;LFST;EHAM;0,050;;1,8;
201209;LFST;LFML;0,063;0,025;3,6;2,0
201209;LFST;LFBO;0,021;0,021;1,9;2,3
201209;LFST;LFPO;0,026;0,026;2,4;2,1
201209;LFST;LEMD;0,115;;7,7;
201209;LFST;GMMN;0,400;;10,0;
201209;LFST;DTTA;0,917;;63,3;
201209;LFMT;LFLL;0,014;0,043;2,0;2,8
201209;LFMT;LFPG;0,117;0,067;5,7;3,8
201209;LFMT;EDFH;0,059;;3,1;
201209;LFMT;LFST;0,071;0,023;9,6;6,3
201209;LFMT;LFRS;0,000;0,012;1,7;3,1
201209;LFMT;LFPO;0,037;0,023;2,9;1,7
201209;LFMT;EGKK;0,231;;12,7;
201209;LFMT;EGGW;0,167;;12,7;
201209;LFMT;GMMN;0,154;;8,2;
201209;LFMT;GMFF;0,300;;14,1;
201209;LFMT;EBCI;0,077;;3,8;
201209;LFMT;EHRD;0,235;;6,1;
201209;LFMT;GMMW;0,100;;4,7;
201209;LEZG;LFOB;;0,077;;4,8
201209;EDDL;LFSB;;0,185;;8,2
201209;EDDL;LFLL;;0,114;;6,0
201209;EDDL;LFMN;;0,255;;11,3
201209;EDDL;LFPG;;0,122;;7,5
201209;EDDL;LFRS;;0,050;;3,9
201209;GCTS;LFSB;;0,118;;9,0
201209;GCTS;LFPO;;0,214;;27,0
201209;LPFR;LFPO;;0,071;;2,7
201209;LPFR;LFOB;;0,125;;5,1
201209;LFQQ;LFLL;;0,000;;0,4
201209;LFQQ;LFMN;;0,143;;6,5
201209;LFQQ;LFST;;0,018;;0,9
201209;LFQQ;LFRS;;0,077;;3,7
201209;LFQQ;LFBD;;0,108;;5,0
201209;LFQQ;LFML;;0,020;;1,8
201209;LFQQ;LFBO;;0,011;;0,6
201209;EHAM;LFSB;;0,035;;2,9
201209;EHAM;LFLL;;0,056;;2,7
201209;EHAM;LFMN;;0,083;;6,7
201209;EHAM;LFPG;;0,079;;4,4
201209;EHAM;LFST;;0,013;;1,1
201209;EHAM;LFRS;;0,050;;4,3
201209;EHAM;LFBD;;0,033;;2,7
201209;EHAM;LFML;;0,143;;6,4
201209;EHAM;LFBO;;0,058;;3,1
201209;EHAM;LFKJ;;0,200;;10,1
201209;LFJL;LFLL;;0,074;;3,9
201209;LFJL;LFMN;;0,067;;6,3
201209;LIPZ;LFSB;;0,231;;19,2
201209;LIPZ;LFLL;;0,044;;1,7
201209;LIPZ;LFMN;;0,000;;0,3
201209;LIPZ;LFPG;;0,164;;8,0
201209;LIPZ;LFRS;;0,333;;56,1
201209;LIPZ;LFBD;;0,000;;2,6
201209;LIPZ;LFML;;0,136;;5,2
201209;LIPZ;LFBO;;0,000;;2,0
201209;LIPZ;LFPO;;0,156;;5,5
201209;LFBD;LFSB;0,240;0,080;11,1;12,8
201209;LFBD;LIRF;0,206;;12,0;
201209;LFBD;LFLL;0,091;0,022;7,5;2,8
201209;LFBD;LEBL;0,326;;18,7;
201209;LFBD;LFMN;0,143;0,052;7,7;2,8
201209;LFBD;LSGG;0,341;;15,9;
201209;LFBD;LFPG;0,117;0,056;8,6;3,1
201209;LFBD;LFST;0,114;0,029;5,9;2,2
201209;LFBD;EIDW;0,105;;58,8;
201209;LFBD;LFQQ;0,095;;8,0;
201209;LFBD;LFRS;0,043;0,020;4,4;1,6
201209;LFBD;LIPE;0,000;;4,2;
201209;LFBD;EHAM;0,089;;11,4;
201209;LFBD;LFML;0,191;0,035;9,1;2,3
201209;LFBD;LIPZ;0,500;;18,1;
201209;LFBD;LIMC;0,353;;22,7;
201209;LFBD;LFKJ;0,120;0,125;8,4;4,8
201209;LFBD;LFRB;0,077;;7,7;
201209;LFBD;LPPT;0,413;;24,4;
201209;LFBD;LFPO;0,065;0,011;5,8;1,6
201209;LFBD;EGKK;0,447;;19,3;
201209;LFBD;EGGW;0,207;;10,3;
201209;LFBD;LEMD;0,211;;9,2;
201209;LFBD;EGGD;0,182;;22,2;
201209;LFBD;EGPH;0,308;;11,6;
201209;LFBD;LPPR;0,154;;8,7;
201209;LFBD;LFKB;0,158;;18,2;
201209;LFBD;GMMN;0,361;;14,9;
201209;LFBD;GMMX;0,167;;5,7;
201209;LFBD;LEMG;0,143;;9,6;
201209;LFBD;LFSD;0,114;;7,7;
201209;LFBD;DTTA;0,571;;61,9;
201209;LFBD;EBCI;0,286;;13,5;
201209;LFBD;LIRA;0,385;;15,8;
201209;LFBD;DAAG;1,000;;84,4;
201209;LFRH;LFLL;;0,014;;1,5
201209;LFRH;LFPO;;0,058;;2,8
201209;LFRS;LFSB;0,077;0,077;6,2;3,6
201209;LFRS;EGLC;0,067;;3,7;
201209;LFRS;LIRF;0,120;;15,6;
201209;LFRS;LFLL;0,075;0,061;5,3;5,4
201209;LFRS;LEBL;0,364;;18,2;
201209;LFRS;EBBR;0,067;;3,5;
201209;LFRS;LFMN;0,063;0,078;3,9;3,1
201209;LFRS;LSGG;0,226;;11,3;
201209;LFRS;EGCC;0,400;;14,3;
201209;LFRS;LFPG;0,042;0,067;2,7;2,6
201209;LFRS;LFST;0,052;0,052;5,0;5,9
201209;LFRS;EIDW;0,000;;1,9;
201209;LFRS;LFQQ;0,046;;3,8;
201209;LFRS;LFBD;0,039;0,037;1,6;1,2
201209;LFRS;LFMT;0,000;0,012;1,8;1,2
201209;LFRS;EHAM;0,075;;3,1;
201209;LFRS;LFML;0,085;0,053;4,4;2,9
201209;LFRS;LIPZ;0,500;;62,7;
201209;LFRS;LIMC;0,067;;4,4;
