ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
199101;CYMX;LFPG;84;7739;LC;I
199101;CYMX;LFPO;10;2668;LC;I
199101;CYYZ;LFPG;23;1681;LC;I
199101;DAAG;LFBO;9;686;MC;I
199101;DAAG;LFLL;40;3721;MC;I
199101;DAAG;LFML;60;8951;MC;I
199101;DAAG;LFPO;151;25650;MC;I
199101;DAAG;LFQQ;13;1133;MC;I
199101;DABB;LFLL;7;594;MC;I
199101;DABB;LFML;13;1621;MC;I
199101;DABB;LFPO;8;692;MC;I
199101;DABC;LFLL;33;2827;MC;I
199101;DABC;LFML;43;5242;MC;I
199101;DABC;LFPO;39;3636;MC;I
199101;DAON;LFPO;13;1257;MC;I
199101;DAOO;LFBO;9;817;MC;I
199101;DAOO;LFLL;8;809;MC;I
199101;DAOO;LFML;24;3044;MC;I
199101;DAOO;LFPO;47;5137;MC;I
199101;DAUG;LFPO;4;503;MC;I
199101;DBBB;LFPG;9;1548;LC;I
199101;DFFD;LFPG;35;3696;LC;I
199101;DIAP;LFBD;4;563;LC;I
199101;DIAP;LFMN;4;810;LC;I
199101;DIAP;LFPG;6;1591;LC;I
199101;DNMM;LFPG;4;808;LC;I
199101;DRRN;LFBD;5;839;LC;I
199101;DRRN;LFML;4;873;LC;I
199101;DRRN;LFPG;9;1484;LC;I
199101;DRZA;LFML;5;569;LC;I
199101;DTMB;LFLL;5;616;MC;I
199101;DTMB;LFPO;14;1598;MC;I
199101;DTTA;LFBO;7;721;MC;I
199101;DTTA;LFLL;22;1924;MC;I
199101;DTTA;LFML;56;5369;MC;I
199101;DTTA;LFMN;31;2901;MC;I
199101;DTTA;LFPO;83;11424;MC;I
199101;DTTA;LFSB;4;552;MC;I
199101;DTTA;LFST;5;543;MC;I
199101;DTTJ;LFPO;16;1997;MC;I
199101;DXXX;LFML;5;861;LC;I
199101;DXXX;LFPG;8;1060;LC;I
199101;EBBR;LFBD;47;543;MC;I
199101;EBBR;LFLL;121;2336;MC;I
199101;EBBR;LFML;69;1048;MC;I
199101;EBBR;LFMN;57;2276;MC;I
199101;EBBR;LFPG;206;4594;MC;I
199101;EBBR;LFSB;195;1599;MC;I
