ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
199901;BKPR;LFSB;9;1324;MC;I
199901;CYUL;LFPG;88;20458;LC;I
199901;CYYZ;LFPG;56;7045;LC;I
199901;DAAE;LFPG;14;1362;MC;I
199901;DAAG;LFBO;8;591;MC;I
199901;DAAG;LFLL;24;1655;MC;I
199901;DAAG;LFML;32;3724;MC;I
199901;DAAG;LFPG;65;11428;MC;I
199901;DAAG;LFQQ;6;522;MC;I
199901;DABB;LFML;11;972;MC;I
199901;DABC;LFLL;15;1450;MC;I
199901;DABC;LFML;26;2599;MC;I
199901;DABC;LFPG;11;1168;MC;I
199901;DAON;LFPG;9;864;MC;I
199901;DAOO;LFBO;8;569;MC;I
199901;DAOO;LFLL;7;842;MC;I
199901;DAOO;LFML;13;1534;MC;I
199901;DAOO;LFPG;16;2462;MC;I
199901;DBBB;LFPG;17;2961;LC;I
199901;DFFD;LFPG;35;3839;LC;I
199901;DIAP;LFBD;4;507;LC;I
199901;DIAP;LFML;4;684;LC;I
199901;DIAP;LFPG;31;6750;LC;I
199901;DNMM;LFPG;28;3956;LC;I
199901;DNPO;LFPG;8;886;LC;I
199901;DRRN;LFPG;12;1832;LC;I
199901;DTMB;LFBO;6;958;MC;I
199901;DTMB;LFLL;16;2015;MC;I
199901;DTMB;LFML;5;595;MC;I
199901;DTMB;LFPG;20;2488;MC;I
199901;DTMB;LFRS;5;797;MC;I
199901;DTTA;LFBD;5;522;MC;I
199901;DTTA;LFBO;11;1071;MC;I
199901;DTTA;LFLL;45;4209;MC;I
199901;DTTA;LFML;71;7414;MC;I
199901;DTTA;LFMN;41;4421;MC;I
199901;DTTA;LFPG;29;4372;MC;I
199901;DTTA;LFPO;191;17044;MC;I
199901;DTTA;LFSB;7;1029;MC;I
199901;DTTA;LFST;10;768;MC;I
199901;DTTJ;LFLL;10;1543;MC;I
199901;DTTJ;LFPG;51;6614;MC;I
199901;DTTJ;LFPO;17;2888;MC;I
199901;DTTX;LFPO;5;500;MC;I
199901;DTTZ;LFLL;8;687;MC;I
199901;DTTZ;LFPG;23;2483;MC;I
199901;DXXX;LFPG;8;1404;LC;I
199901;DXXX;LFPO;4;1859;LC;I
199901;EBBR;LFBD;103;3142;MC;I
199901;EBBR;LFBO;80;2963;MC;I
199901;EBBR;LFLL;171;6080;MC;I
199901;EBBR;LFML;90;3743;MC;I
199901;EBBR;LFMN;150;7851;MC;I
199901;EBBR;LFPG;288;14420;MC;I
199901;EBBR;LFPO;102;2700;MC;I
199901;EBBR;LFRS;96;1813;MC;I
199901;EBBR;LFSB;158;2564;MC;I
199901;EBBR;LFST;100;3695;MC;I
199901;EDDB;LFSB;76;1607;MC;I
199901;EDDF;LFLL;177;7950;MC;I
199901;EDDF;LFML;49;517;MC;I
199901;EDDF;LFMN;138;8757;MC;I
199901;EDDF;LFPG;406;33273;MC;I
199901;EDDF;LFPO;57;3882;MC;I
199901;EDDF;LFSB;121;3203;MC;I
199901;EDDF;LFST;116;1506;MC;I
199901;EDDH;LFPG;244;11433;MC;I
199901;EDDH;LFSB;77;1326;MC;I
199901;EDDK;LFPG;257;5886;MC;I
199901;EDDK;LFSB;105;798;MC;I
199901;EDDL;LFLC;37;516;MC;I
199901;EDDL;LFLL;68;1610;MC;I
199901;EDDL;LFMN;23;813;MC;I
199901;EDDL;LFPG;243;12104;MC;I
199901;EDDL;LFSB;69;1523;MC;I
199901;EDDM;LFBO;79;2489;MC;I
199901;EDDM;LFLL;131;3233;MC;I
199901;EDDM;LFML;78;2236;MC;I
199901;EDDM;LFMN;164;4223;MC;I
199901;EDDM;LFPG;319;21074;MC;I
199901;EDDM;LFSB;137;2568;MC;I
199901;EDDN;LFPG;117;2981;MC;I
199901;EDDS;LFLL;33;620;MC;I
199901;EDDS;LFPG;206;10402;MC;I
199901;EDDT;LFPG;217;13287;MC;I
199901;EDDV;LFPG;158;5599;MC;I
199901;EDDV;LFSB;54;527;MC;I
199901;EDDW;LFPG;40;969;MC;I
199901;EDHI;LFBO;38;949;MC;I
199901;EDLW;LFPG;58;1603;MC;I
199901;EFHF;LFBD;15;2293;MC;I
199901;EFHF;LFPG;93;6723;MC;I
199901;EGAA;LFLL;8;1788;MC;I
199901;EGBB;LFBO;15;2253;MC;I
199901;EGBB;LFLB;5;508;MC;I
199901;EGBB;LFLL;44;3191;MC;I
199901;EGBB;LFPG;273;14527;MC;I
199901;EGBB;LFSB;27;819;MC;I
199901;EGCC;LFBO;26;4922;MC;I
