ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
201301;DTTA;LFML;97;8125;MC;I
201301;DTTA;LFMN;47;5274;MC;I
201301;DTTA;LFPG;131;15376;MC;I
201301;DTTA;LFPO;164;20115;MC;I
201301;DTTA;LFRS;18;1541;MC;I
201301;DTTA;LFST;8;972;MC;I
201301;DTTJ;LFLL;21;2173;MC;I
201301;DTTJ;LFML;12;1039;MC;I
201301;DTTJ;LFPG;28;4264;MC;I
201301;DTTJ;LFPO;37;5328;MC;I
201301;DTTJ;LFRS;17;1673;MC;I
201301;DTTX;LFPG;21;2281;MC;I
201301;DTTZ;LFPO;7;1179;MC;I
201301;DXXX;LFPG;16;3904;LC;I
201301;EBBR;LFBO;92;5071;MC;I
201301;EBBR;LFLL;165;7973;MC;I
201301;EBBR;LFML;71;2662;MC;I
201301;EBBR;LFMN;80;7693;MC;I
201301;EBBR;LFPG;86;4604;MC;I
201301;EBBR;LFRS;39;1258;MC;I
201301;EBBR;LFSB;67;3834;MC;I
201301;EBBR;LFST;41;935;MC;I
201301;EBCI;LFBD;15;2042;MC;I
201301;EBCI;LFBZ;8;711;MC;I
201301;EBCI;LFMK;29;2970;MC;I
201301;EBCI;LFML;27;3325;MC;I
201301;EBCI;LFMP;12;1640;MC;I
201301;EBCI;LFMT;14;1871;MC;I
201301;EBCI;LFTH;8;758;MC;I
201301;EBCI;LFTW;17;2128;MC;I
201301;EDDB;LFLL;14;1724;MC;I
201301;EDDB;LFMN;22;2659;MC;I
201301;EDDB;LFPO;78;12796;MC;I
201301;EDDB;LFSB;102;13434;MC;I
201301;EDDC;LFSB;18;1997;MC;I
201301;EDDF;LFBO;87;3883;MC;I
201301;EDDF;LFLL;84;7224;MC;I
201301;EDDF;LFML;59;4284;MC;I
201301;EDDF;LFMN;92;7182;MC;I
201301;EDDF;LFPG;381;30193;MC;I
201301;EDDF;LFSB;145;4174;MC;I
201301;EDDH;LFBO;13;964;MC;I
201301;EDDH;LFPG;179;13540;MC;I
201301;EDDH;LFSB;100;8343;MC;I
201301;EDDK;LFMN;9;763;MC;I
201301;EDDK;LFPG;159;2096;MC;I
201301;EDDL;LFLL;133;4693;MC;I
201301;EDDL;LFPG;218;14178;MC;I
201301;EDDL;LFRS;19;595;MC;I
201301;EDDL;LFSB;51;3117;MC;I
201301;EDDM;LFBO;111;7078;MC;I
201301;EDDM;LFLL;115;7364;MC;I
201301;EDDM;LFML;129;6564;MC;I
201301;EDDM;LFMN;92;6393;MC;I
201301;EDDM;LFPG;370;31422;MC;I
201301;EDDM;LFSB;146;4710;MC;I
201301;EDDN;LFPG;116;4482;MC;I
201301;EDDS;LFLL;38;1013;MC;I
201301;EDDS;LFPG;129;6349;MC;I
201301;EDDT;LFLL;18;1041;MC;I
201301;EDDT;LFPG;170;20250;MC;I
201301;EDDT;LFPO;50;5052;MC;I
201301;EDDT;LFRS;8;612;MC;I
201301;EDDV;LFPG;137;5305;MC;I
201301;EDDW;LFPG;95;3156;MC;I
201301;EDFH;LFMT;9;804;MC;I
201301;EDHI;LFBO;71;3788;MC;I
201301;EDMA;LFML;47;937;MC;I
201301;EFHK;LFPG;149;14425;MC;I
201301;EFHK;LFPO;13;1611;MC;I
201301;EFIV;LFPO;4;669;MC;I
201301;EFKT;LFPG;7;1026;MC;I
201301;EFRO;LFPG;9;1261;MC;I
201301;EGAA;LFPG;19;2604;MC;I
201301;EGBB;LFBO;5;638;MC;I
201301;EGBB;LFLB;13;1561;MC;I
201301;EGBB;LFLS;17;2476;MC;I
201301;EGBB;LFPG;174;11439;MC;I
201301;EGCC;LFBO;5;625;MC;I
201301;EGCC;LFLB;25;3647;MC;I
201301;EGCC;LFLL;17;565;MC;I
201301;EGCC;LFLS;33;5048;MC;I
201301;EGCC;LFPG;189;14198;MC;I
201301;EGCC;LFSB;17;2020;MC;I
201301;EGFF;LFPG;31;1320;MC;I
201301;EGGD;LFBO;57;3776;MC;I
201301;EGGD;LFLB;9;1470;MC;I
201301;EGGD;LFLL;10;1033;MC;I
201301;EGGD;LFLS;9;1009;MC;I
201301;EGGD;LFMN;10;1230;MC;I
201301;EGGD;LFMU;8;756;MC;I
201301;EGGD;LFPG;84;4641;MC;I
201301;EGGP;LFBL;13;1426;MC;I
201301;EGGP;LFMK;9;1219;MC;I
201301;EGGP;LFMN;11;1347;MC;I
201301;EGGP;LFPG;23;2774;MC;I
201301;EGGW;LFBD;15;1681;MC;I
201301;EGGW;LFLS;10;854;MC;I
201301;EGGW;LFMN;35;3096;MC;I
201301;EGGW;LFMU;9;898;MC;I
201301;EGGW;LFPG;70;8818;MC;I
201301;EGGW;LFTW;15;1688;MC;I
201301;EGHI;LFBE;16;534;MC;I
201301;EGHI;LFLB;12;975;MC;I
201301;EGHI;LFPO;64;2280;MC;I
201301;EGHI;LFRN;16;521;MC;I
201301;EGKK;LFBD;83;7862;MC;I
201301;EGKK;LFBO;71;8530;MC;I
201301;EGKK;LFLB;29;4260;MC;I
201301;EGKK;LFLL;64;8646;MC;I
201301;EGKK;LFLS;89;15744;MC;I
201301;EGKK;LFML;29;3523;MC;I
201301;EGKK;LFMN;108;11697;MC;I
201301;EGKK;LFMT;20;2613;MC;I
201301;EGKK;LFSB;68;7887;MC;I
201301;EGLC;LFPO;122;2511;MC;I
201301;EGLC;LFRS;30;1000;MC;I
201301;EGLC;LFSB;43;1893;MC;I
201301;EGLL;LFBO;92;7279;MC;I
201301;EGLL;LFLL;107;9812;MC;I
201301;EGLL;LFLS;4;576;MC;I
201301;EGLL;LFML;74;6369;MC;I
201301;EGLL;LFMN;93;8394;MC;I
201301;EGLL;LFPG;385;36631;MC;I
201301;EGLL;LFPO;116;8589;MC;I
201301;EGLL;LFSB;86;6810;MC;I
201301;EGNM;LFLB;4;789;MC;I
201301;EGNM;LFPG;18;1599;MC;I
201301;EGNT;LFPG;96;4361;MC;I
201301;EGNX;LFBL;11;1191;MC;I
201301;EGNX;LFLB;12;1402;MC;I
201301;EGNX;LFPG;62;1224;MC;I
201301;EGNX;LFRD;11;972;MC;I
201301;EGPD;LFPG;80;3342;MC;I
201301;EGPF;LFLB;3;680;MC;I
201301;EGPF;LFPG;19;2599;MC;I
201301;EGPH;LFLB;8;1042;MC;I
201301;EGPH;LFLL;10;1073;MC;I
201301;EGPH;LFLS;5;661;MC;I
201301;EGPH;LFOB;13;1365;MC;I
201301;EGPH;LFPG;107;7709;MC;I
201301;EGPH;LFSB;15;1752;MC;I
201301;EGPK;LFOB;14;1347;MC;I
201301;EGSS;LFBE;14;1684;MC;I
201301;EGSS;LFBH;14;1539;MC;I
201301;EGSS;LFBI;10;1107;MC;I
201301;EGSS;LFBL;14;1657;MC;I
201301;EGSS;LFBT;8;773;MC;I
201301;EGSS;LFBZ;10;1238;MC;I
201301;EGSS;LFCR;9;713;MC;I
201301;EGSS;LFLB;14;1775;MC;I
201301;EGSS;LFLL;25;3214;MC;I
201301;EGSS;LFLS;17;2014;MC;I
201301;EGSS;LFMK;8;1088;MC;I
201301;EGSS;LFML;31;4056;MC;I
201301;EGSS;LFMN;15;1596;MC;I
201301;EGSS;LFOT;7;680;MC;I
201301;EGSS;LFRD;12;1441;MC;I
201301;EGTE;LFPG;31;1107;MC;I
201301;EHAM;LFBD;60;3518;MC;I
201301;EHAM;LFBO;89;6249;MC;I
201301;EHAM;LFLL;85;5806;MC;I
201301;EHAM;LFML;91;6133;MC;I
201301;EHAM;LFMN;88;7280;MC;I
201301;EHAM;LFPG;346;36230;MC;I
201301;EHAM;LFRS;81;2897;MC;I
201301;EHAM;LFSB;100;8662;MC;I
201301;EHAM;LFST;76;1792;MC;I
201301;EHEH;LFML;14;1721;MC;I
201301;EHRD;LFLS;13;942;MC;I
201301;EHRD;LFMN;11;672;MC;I
201301;EICK;LFPG;48;2954;MC;I
201301;EIDW;LFBD;9;779;MC;I
201301;EIDW;LFBO;6;834;MC;I
201301;EIDW;LFLL;22;2527;MC;I
201301;EIDW;LFLS;5;590;MC;I
201301;EIDW;LFMK;7;904;MC;I
201301;EIDW;LFMN;18;1908;MC;I
201301;EIDW;LFOB;43;5371;MC;I
201301;EIDW;LFPG;268;20992;MC;I
201301;EIDW;LFRS;12;1419;MC;I
201301;EKBI;LFLB;6;782;MC;I
201301;EKBI;LFLS;5;580;MC;I
201301;EKBI;LFPG;82;3392;MC;I
201301;EKCH;LFLB;10;1337;MC;I
201301;EKCH;LFLS;11;1353;MC;I
201301;EKCH;LFMN;30;3739;MC;I
201301;EKCH;LFPG;228;20434;MC;I
201301;EKCH;LFPO;27;3014;MC;I
201301;EKCH;LFSB;17;2621;MC;I
201301;ELLX;LFMN;33;820;MC;I
201301;ELLX;LFPG;90;2011;MC;I
201301;ENGM;LFMN;10;1424;MC;I
201301;ENGM;LFPG;124;8352;MC;I
201301;ENGM;LFPO;27;3228;MC;I
201301;ENRY;LFOB;21;1734;MC;I
201301;EPGD;LFOB;5;676;MC;I
201301;EPKK;LFOB;14;2065;MC;I
201301;EPKK;LFPG;32;3441;MC;I
201301;EPKT;LFOB;13;1816;MC;I
201301;EPPO;LFOB;9;1122;MC;I
201301;EPWA;LFLS;4;550;MC;I
201301;EPWA;LFMN;11;549;MC;I
201301;EPWA;LFOB;26;3366;MC;I
201301;EPWA;LFPG;214;17654;MC;I
201301;EPWR;LFOB;23;2771;MC;I
201301;ESGG;LFLL;24;984;MC;I
201301;ESGG;LFPG;79;3623;MC;I
201301;ESGP;LFOB;8;855;MC;I
201301;ESKN;LFOB;31;3701;MC;I
201301;ESSA;LFLS;4;509;MC;I
201301;ESSA;LFMN;13;1861;MC;I
201301;ESSA;LFPG;152;14011;MC;I
201301;EVRA;LFPG;40;3782;MC;I
201301;EYVI;LFOB;22;3471;MC;I
201301;FACT;LFPG;13;3426;LC;I
201301;FAOR;LFPG;28;11532;LC;I
201301;FCBB;LFPG;30;2829;LC;I
201301;FCPP;LFPG;21;2563;LC;I
201301;FIMP;LFPG;67;23373;LC;I
201301;FIMP;LFPO;13;6281;LC;I
201301;FKKD;LFPG;44;9008;LC;I
201301;FKYS;LFPG;18;3816;LC;I
201301;FMCZ;LFPO;5;949;LC;O
201301;FMEE;LFLL;3;1277;LC;O
201301;FMEE;LFML;14;4307;LC;O
201301;FMEE;LFPG;47;16022;LC;O
201301;FMEE;LFPO;75;32323;LC;O
201301;FMMI;LFML;4;879;LC;I
201301;FMMI;LFPG;27;6730;LC;I
201301;FMMI;LFPO;8;2358;LC;I
201301;FNLU;LFPG;9;1915;LC;I
201301;FOOL;LFPG;21;4271;LC;I
201301;FTTJ;LFPG;13;1721;LC;I
201301;FZAA;LFPG;16;2155;LC;I
201301;GABS;LFPO;12;1176;LC;I
201301;GCFV;LFLL;6;919;MC;I
201301;GCFV;LFPG;15;2768;MC;I
201301;GCFV;LFRS;5;881;MC;I
201301;GCFV;LFSB;8;1285;MC;I
201301;GCLP;LFSB;17;2781;MC;I
201301;GCRR;LFPG;6;1082;MC;I
201301;GCRR;LFRS;3;543;MC;I
201301;GCTS;LFBO;4;630;MC;I
201301;GCTS;LFOB;5;824;MC;I
201301;GCTS;LFPG;5;756;MC;I
201301;GCTS;LFPO;7;1101;MC;I
201301;GCTS;LFRS;8;1073;MC;I
201301;GCTS;LFSB;17;2523;MC;I
201301;GMAD;LFBO;8;1074;MC;I
201301;GMAD;LFLL;9;1280;MC;I
201301;GMAD;LFPG;18;2457;MC;I
201301;GMAD;LFPO;59;9098;MC;I
201301;GMAD;LFRS;5;736;MC;I
201301;GMAD;LFSB;5;828;MC;I
201301;GMFF;LFML;17;2920;MC;I
201301;GMFF;LFMT;9;1364;MC;I
201301;GMFF;LFOB;9;1540;MC;I
201301;GMFF;LFPG;6;888;MC;I
201301;GMFF;LFPO;23;3525;MC;I
201301;GMFO;LFML;7;907;MC;I
201301;GMFO;LFPG;8;1346;MC;I
201301;GMFO;LFPO;39;6649;MC;I
201301;GMME;LFPG;61;7518;MC;I
201301;GMME;LFPO;32;4837;MC;I
201301;GMMN;LFBD;29;3883;MC;I
201301;GMMN;LFBO;42;4822;MC;I
201301;GMMN;LFLL;63;8377;MC;I
201301;GMMN;LFML;65;7570;MC;I
201301;GMMN;LFMN;14;1519;MC;I
201301;GMMN;LFMT;14;1627;MC;I
201301;GMMN;LFPG;197;24476;MC;I
201301;GMMN;LFPO;183;28277;MC;I
201301;GMMN;LFRS;14;1727;MC;I
201301;GMMN;LFSB;15;1635;MC;I
201301;GMMN;LFST;9;998;MC;I
201301;GMMW;LFMT;8;1189;MC;I
201301;GMMW;LFOB;9;1583;MC;I
201301;GMMX;LFBO;28;3797;MC;I
201301;GMMX;LFLL;36;4778;MC;I
201301;GMMX;LFML;55;7170;MC;I
201301;GMMX;LFMN;11;1238;MC;I
201301;GMMX;LFOB;17;2780;MC;I
201301;GMMX;LFPG;36;5378;MC;I
201301;GMMX;LFPO;125;20787;MC;I
201301;GMMX;LFQQ;4;731;MC;I
201301;GMMX;LFRB;3;542;MC;I
201301;GMMX;LFRS;34;4972;MC;I
201301;GMMX;LFSB;14;2298;MC;I
201301;GMMZ;LFPO;4;553;MC;I
201301;GMTT;LFOB;10;1690;MC;I
201301;GMTT;LFPG;10;1462;MC;I
201301;GMTT;LFPO;9;1153;MC;I
201301;GOOY;LFBD;4;659;LC;I
201301;GOOY;LFBO;4;640;LC;I
201301;GOOY;LFLL;4;780;LC;I
201301;GOOY;LFPG;44;12747;LC;I
201301;GOOY;LFPO;34;10665;LC;I
201301;GOOY;LFRS;8;1355;LC;I
201301;GQNN;LFPG;13;2213;LC;I
201301;GUCY;LFPG;18;3330;LC;I
201301;GVAC;LFPG;13;2025;LC;I
201301;GVAC;LFPO;4;587;LC;I
201301;GVNP;LFPG;5;924;LC;I
201301;HAAB;LFPG;22;4413;LC;I
201301;HECA;LFPG;83;14502;MC;I
201301;HEGN;LFPG;7;1179;MC;I
201301;HEGN;LFPO;6;950;MC;I
201301;HEGN;LFSB;10;1586;MC;I
201301;HELX;LFPG;6;979;MC;I
201301;HETB;LFPG;9;1331;MC;I
201301;HETB;LFQQ;4;591;MC;I
201301;HETB;LFRS;4;630;MC;I
201301;HKJK;LFPG;23;3136;LC;I
201301;KATL;LFPG;100;20967;LC;I
201301;KBOS;LFPG;30;6044;LC;I
201301;KCVG;LFPG;29;3951;LC;I
201301;KDFW;LFPG;27;4517;LC;I
201301;KDTW;LFPG;42;9354;LC;I
201301;KEWR;LFPG;38;6041;LC;I
201301;KEWR;LFPO;49;3817;LC;I
201301;KIAD;LFPG;61;14204;LC;I
201301;KIAH;LFPG;39;5143;LC;I
201301;KJFK;LFMN;4;797;LC;I
201301;KJFK;LFPG;208;44534;LC;I
201301;KLAX;LFPG;58;19229;LC;I
201301;KMIA;LFPG;57;15095;LC;I
201301;KMSP;LFPG;30;5057;LC;I
201301;KORD;LFPG;79;10600;LC;I
201301;KPHL;LFPG;53;6158;LC;I
201301;KSEA;LFPG;25;3673;LC;I
201301;KSFO;LFPG;25;6590;LC;I
201301;KSLC;LFPG;21;3343;LC;I
201301;LBSF;LFOB;8;1239;MC;I
201301;LBSF;LFPG;59;5975;MC;I
201301;LCLK;LFPG;13;1116;MC;I
201301;LDZA;LFPG;81;5085;MC;I
201301;LEAL;LFPO;34;4585;MC;I
201301;LEAL;LFSB;16;2421;MC;I
201301;LEAS;LFPO;9;627;MC;I
201301;LEBB;LFPG;124;6719;MC;I
201301;LEBB;LFPO;9;686;MC;I
201301;LEBL;LFBD;32;1509;MC;I
201301;LEBL;LFLL;150;10097;MC;I
201301;LEBL;LFML;12;1191;MC;I
201301;LEBL;LFMN;41;4074;MC;I
201301;LEBL;LFOB;31;4254;MC;I
201301;LEBL;LFPG;282;34911;MC;I
201301;LEBL;LFPO;218;23638;MC;I
201301;LEBL;LFQQ;8;729;MC;I
201301;LEBL;LFRS;24;2892;MC;I
201301;LEBL;LFSB;74;7536;MC;I
201301;LEGE;LFOB;12;1404;MC;I
201301;LEMD;LFBD;31;1729;MC;I
201301;LEMD;LFBO;127;7892;MC;I
201301;LEMD;LFLL;102;7124;MC;I
201301;LEMD;LFML;98;6027;MC;I
201301;LEMD;LFMN;87;3745;MC;I
201301;LEMD;LFOB;30;4046;MC;I
201301;LEMD;LFPG;308;35999;MC;I
201301;LEMD;LFPO;363;37282;MC;I
201301;LEMD;LFRS;50;2502;MC;I
201301;LEMD;LFSB;23;3449;MC;I
201301;LEMD;LFST;29;692;MC;I
201301;LEMG;LFOB;9;1195;MC;I
201301;LEMG;LFPG;101;12188;MC;I
201301;LEMG;LFPO;14;1745;MC;I
201301;LEMG;LFSB;10;1278;MC;I
201301;LEPA;LFPO;18;1609;MC;I
201301;LEST;LFSB;10;1178;MC;I
201301;LEVC;LFOB;13;1656;MC;I
201301;LEVC;LFPG;92;10655;MC;I
201301;LEVC;LFPO;23;3134;MC;I
201301;LEVX;LFPG;53;2602;MC;I
201301;LEXJ;LFOB;13;1215;MC;I
201301;LEZG;LFOB;14;1436;MC;I
201301;LEZL;LFBD;9;982;MC;I
201301;LEZL;LFBO;26;1314;MC;I
201301;LEZL;LFML;9;1175;MC;I
201301;LEZL;LFOB;17;2221;MC;I
201301;LEZL;LFPO;63;7417;MC;I
201301;LFBA;LFPO;61;1221;CC;M
201301;LFBD;DAAG;8;815;MC;I
201301;LFBD;EBCI;15;2097;MC;I
201301;LFBD;EGGW;15;1918;MC;I
201301;LFBD;EGKK;83;9177;MC;I
201301;LFBD;EHAM;60;4249;MC;I
201301;LFBD;EIDW;9;895;MC;I
201301;LFBD;GMAD;8;880;MC;I
201301;LFBD;GMMN;27;3028;MC;I
201301;LFBD;GMMX;23;3081;MC;I
201301;LFBD;GOOY;4;626;LC;I
201301;LFBD;LEBL;32;1282;MC;I
201301;LFBD;LEMD;31;1412;MC;I
201301;LFBD;LEZL;10;897;MC;I
201301;LFBD;LFBO;20;2824;CC;M
201301;LFBD;LFLL;187;18203;CC;M
201301;LFBD;LFML;103;6824;CC;M
201301;LFBD;LFMN;76;4496;CC;M
201301;LFBD;LFPG;205;24878;CC;M
201301;LFBD;LFPO;271;34916;CC;M
201301;LFBD;LFQQ;87;4690;CC;M
201301;LFBD;LFRS;65;1384;CC;M
201301;LFBD;LFSB;16;2170;CC;M
201301;LFBD;LFSD;43;549;CC;M
201301;LFBD;LFST;71;2757;CC;M
201301;LFBD;LIMC;13;1483;MC;I
201301;LFBD;LIRA;8;987;MC;I
201301;LFBD;LPPR;15;1576;MC;I
201301;LFBD;LPPT;43;2413;MC;I
201301;LFBD;LSGG;42;5214;MC;I
201301;LFBE;EGHI;15;632;MC;I
201301;LFBE;EGSS;14;1947;MC;I
201301;LFBH;EGSS;14;1788;MC;I
201301;LFBH;LFBI;46;712;CC;M
201301;LFBI;EGSS;10;1451;MC;I
201301;LFBI;LFBH;47;710;CC;M
201301;LFBI;LFLL;47;1508;CC;M
201301;LFBL;EGGP;14;1597;MC;I
201301;LFBL;EGNX;11;1449;MC;I
201301;LFBL;EGSS;13;1749;MC;I
201301;LFBL;LFLL;56;1174;CC;M
201301;LFBL;LFPO;57;560;CC;M
201301;LFBO;DAAG;21;1739;MC;I
201301;LFBO;DAOO;27;2608;MC;I
201301;LFBO;DTTA;37;2407;MC;I
201301;LFBO;EBBR;104;5422;MC;I
201301;LFBO;EDDF;87;4371;MC;I
201301;LFBO;EDDH;13;1035;MC;I
201301;LFBO;EDDM;107;6952;MC;I
201301;LFBO;EDHI;68;3535;MC;I
201301;LFBO;EGBB;5;622;MC;I
201301;LFBO;EGCC;5;623;MC;I
201301;LFBO;EGGD;57;3857;MC;I
201301;LFBO;EGKK;71;9185;MC;I
201301;LFBO;EGLL;91;8156;MC;I
201301;LFBO;EHAM;89;6643;MC;I
201301;LFBO;EIDW;6;950;MC;I
201301;LFBO;GCTS;4;606;MC;I
201301;LFBO;GMMN;43;3894;MC;I
201301;LFBO;GMMX;14;1051;MC;I
201301;LFBO;GOOY;4;571;LC;I
201301;LFBO;LEMD;126;7201;MC;I
201301;LFBO;LEZL;27;997;MC;I
201301;LFBO;LFBD;21;1701;CC;M
201301;LFBO;LFLL;185;15752;CC;M
201301;LFBO;LFML;78;3198;CC;M
201301;LFBO;LFMN;105;6064;CC;M
201301;LFBO;LFPG;350;33661;CC;M
201301;LFBO;LFPO;740;92081;CC;M
201301;LFBO;LFQQ;83;5810;CC;M
201301;LFBO;LFRN;76;2222;CC;M
201301;LFBO;LFRS;140;8260;CC;M
201301;LFBO;LFSB;50;1573;CC;M
201301;LFBO;LFST;48;3278;CC;M
201301;LFBO;LIMC;17;1488;MC;I
201301;LFBO;LIPZ;24;1992;MC;I
201301;LFBO;LIRF;68;4264;MC;I
201301;LFBO;LKPR;9;628;MC;I
201301;LFBO;LPPR;11;1058;MC;I
201301;LFBO;LPPT;51;1867;MC;I
201301;LFBO;LSGG;24;2890;MC;I
201301;LFBO;LTBA;28;1792;MC;I
201301;LFBO;MDPC;5;1576;LC;I
201301;LFBP;LFLL;67;2455;CC;M
201301;LFBP;LFPG;112;7146;CC;M
201301;LFBP;LFPO;139;12218;CC;M
201301;LFBT;EGSS;8;922;MC;I
201301;LFBT;LFPO;78;3432;CC;M
201301;LFBZ;EBCI;8;908;MC;I
201301;LFBZ;EGSS;10;1541;MC;I
201301;LFBZ;LFLL;77;3610;CC;M
201301;LFBZ;LFML;11;667;CC;M
201301;LFBZ;LFPG;44;5951;CC;M
201301;LFBZ;LFPO;142;17097;CC;M
201301;LFCK;LFPO;56;1232;CC;M
201301;LFCR;EGSS;8;790;MC;I
201301;LFCR;LFPO;68;2260;CC;M
201301;LFGJ;LPPR;9;1004;MC;I
201301;LFJL;DAAG;9;1046;MC;I
201301;LFJL;LFLL;63;2172;CC;M
201301;LFJL;LFMN;17;613;CC;M
201301;LFKB;LFML;134;8505;CC;M
201301;LFKB;LFMN;98;3959;CC;M
201301;LFKB;LFPO;94;11522;CC;M
201301;LFKC;LFML;40;1441;CC;M
201301;LFKC;LFMN;31;634;CC;M
201301;LFKC;LFPO;23;1970;CC;M
201301;LFKF;LFML;63;2385;CC;M
201301;LFKF;LFMN;31;949;CC;M
201301;LFKF;LFPO;24;2904;CC;M
201301;LFKJ;LFLL;12;562;CC;M
201301;LFKJ;LFML;121;8624;CC;M
201301;LFKJ;LFMN;92;3436;CC;M
201301;LFKJ;LFPO;95;12582;CC;M
201301;LFLB;EGBB;13;1557;MC;I
201301;LFLB;EGCC;25;3496;MC;I
201301;LFLB;EGGD;9;1470;MC;I
201301;LFLB;EGHI;14;1022;MC;I
201301;LFLB;EGKK;28;4165;MC;I
201301;LFLB;EGLC;9;507;MC;I
201301;LFLB;EGNM;5;748;MC;I
201301;LFLB;EGNX;14;1518;MC;I
201301;LFLB;EGPF;3;685;MC;I
201301;LFLB;EGPH;7;899;MC;I
201301;LFLB;EGSS;13;1843;MC;I
201301;LFLB;EIDW;7;596;MC;I
201301;LFLB;EKBI;6;771;MC;I
201301;LFLB;EKCH;9;1186;MC;I
201301;LFLB;UUDD;21;3045;MC;I
201301;LFLB;UUEE;9;530;MC;I
201301;LFLC;LFLL;38;920;CC;M
201301;LFLC;LFPG;142;5422;CC;M
201301;LFLC;LFPO;103;5696;CC;M
201301;LFLL;DAAE;8;686;MC;I
201301;LFLL;DAAG;61;5951;MC;I
201301;LFLL;DAAS;29;2514;MC;I
201301;LFLL;DABB;9;752;MC;I
201301;LFLL;DABC;20;1675;MC;I
201301;LFLL;DAOO;28;2761;MC;I
201301;LFLL;DTMB;24;1915;MC;I
201301;LFLL;DTTA;50;4183;MC;I
201301;LFLL;DTTJ;20;1701;MC;I
201301;LFLL;EBBR;157;8386;MC;I
201301;LFLL;EDDB;13;1553;MC;I
201301;LFLL;EDDF;83;7878;MC;I
201301;LFLL;EDDL;136;5061;MC;I
201301;LFLL;EDDM;112;7280;MC;I
201301;LFLL;EDDS;39;1136;MC;I
201301;LFLL;EDDT;18;1070;MC;I
201301;LFLL;EGGD;9;877;MC;I
201301;LFLL;EGKK;61;8671;MC;I
201301;LFLL;EGLL;105;10223;MC;I
201301;LFLL;EGPH;10;1267;MC;I
201301;LFLL;EGSS;24;3189;MC;I
201301;LFLL;EHAM;85;6696;MC;I
201301;LFLL;EIDW;21;2722;MC;I
201301;LFLL;ESGG;24;1024;MC;I
201301;LFLL;FMEE;3;1187;LC;O
201301;LFLL;GCFV;5;579;MC;I
201301;LFLL;GCRR;4;664;MC;I
201301;LFLL;GMAD;13;2091;MC;I
201301;LFLL;GMMN;62;6773;MC;I
201301;LFLL;GMMX;38;4527;MC;I
201301;LFLL;GOOY;4;724;LC;I
201301;LFLL;LEBL;152;8691;MC;I
201301;LFLL;LEMD;102;6521;MC;I
201301;LFLL;LFBD;187;18044;CC;M
201301;LFLL;LFBI;48;1591;CC;M
201301;LFLL;LFBL;57;1141;CC;M
201301;LFLL;LFBO;199;14190;CC;M
201301;LFLL;LFBP;67;2357;CC;M
201301;LFLL;LFBZ;79;3384;CC;M
201301;LFLL;LFJL;62;2133;CC;M
201301;LFLL;LFLC;36;965;CC;M
201301;LFLL;LFML;105;2780;CC;M
