ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
200101;BIRK;LFPG;14;1522;MC;I
200101;BKPR;LFSB;6;809;MC;I
200101;CYUL;LFPG;75;22031;LC;I
200101;CYYZ;LFPG;59;8728;LC;I
200101;DAAE;LFLL;8;949;MC;I
200101;DAAE;LFML;5;674;MC;I
200101;DAAE;LFPG;22;3174;MC;I
200101;DAAG;LFBO;8;806;MC;I
200101;DAAG;LFLL;35;3831;MC;I
200101;DAAG;LFML;65;8218;MC;I
200101;DAAG;LFPG;96;19112;MC;I
200101;DAAG;LFQQ;16;1310;MC;I
200101;DABB;LFLL;4;543;MC;I
200101;DABB;LFML;13;2015;MC;I
200101;DABB;LFPG;9;793;MC;I
200101;DABC;LFLL;26;2726;MC;I
200101;DABC;LFML;35;4475;MC;I
200101;DABC;LFPG;13;1922;MC;I
200101;DABT;LFML;5;537;MC;I
200101;DAON;LFML;8;579;MC;I
200101;DAON;LFPG;16;1839;MC;I
200101;DAOO;LFBO;17;1642;MC;I
200101;DAOO;LFLL;9;1346;MC;I
200101;DAOO;LFML;23;3501;MC;I
200101;DAOO;LFPG;31;4663;MC;I
200101;DAUB;LFLL;4;515;MC;I
200101;DAUB;LFPG;9;780;MC;I
200101;DBBB;LFPG;13;2075;LC;I
200101;DFFD;LFPG;40;5293;LC;I
200101;DIAP;LFPG;25;3554;LC;I
200101;DNMM;LFPG;30;7221;LC;I
200101;DNPO;LFPG;9;1173;LC;I
200101;DRRN;LFPG;14;1956;LC;I
200101;DTMB;LFBO;6;947;MC;I
200101;DTMB;LFLL;15;1945;MC;I
200101;DTMB;LFML;9;1032;MC;I
200101;DTMB;LFMN;6;770;MC;I
200101;DTMB;LFPG;19;2851;MC;I
200101;DTMB;LFPO;9;1195;MC;I
200101;DTMB;LFRS;10;1302;MC;I
200101;DTTA;LFBD;9;826;MC;I
200101;DTTA;LFBO;12;1370;MC;I
200101;DTTA;LFLL;50;4919;MC;I
200101;DTTA;LFML;64;7844;MC;I
200101;DTTA;LFMN;37;4905;MC;I
200101;DTTA;LFPG;140;13322;MC;I
200101;DTTA;LFPO;97;13123;MC;I
200101;DTTA;LFST;9;898;MC;I
200101;DTTJ;LFLL;16;2149;MC;I
200101;DTTJ;LFML;9;739;MC;I
200101;DTTJ;LFPG;72;10668;MC;I
200101;DTTJ;LFPO;7;1276;MC;I
200101;DTTJ;LFRS;6;934;MC;I
200101;DTTZ;LFLL;10;1185;MC;I
200101;DTTZ;LFPG;14;1812;MC;I
200101;DTTZ;LFPO;8;842;MC;I
200101;DXXX;LFPG;9;1476;LC;I
200101;DXXX;LFPO;3;1006;LC;I
200101;EBBR;LFBD;111;4078;MC;I
200101;EBBR;LFBO;82;3855;MC;I
200101;EBBR;LFLL;234;7771;MC;I
200101;EBBR;LFML;140;5352;MC;I
200101;EBBR;LFMN;146;8245;MC;I
200101;EBBR;LFPG;288;14069;MC;I
200101;EBBR;LFRS;107;2558;MC;I
200101;EBBR;LFSB;135;2188;MC;I
200101;EBBR;LFST;107;4321;MC;I
200101;EDDF;LFBO;84;2750;MC;I
200101;EDDF;LFLL;191;8835;MC;I
200101;EDDF;LFMN;121;7778;MC;I
200101;EDDF;LFPG;459;38096;MC;I
200101;EDDF;LFPO;65;4584;MC;I
200101;EDDF;LFSB;138;3782;MC;I
200101;EDDH;LFPG;251;11994;MC;I
200101;EDDH;LFSB;115;1714;MC;I
200101;EDDK;LFPG;289;6024;MC;I
200101;EDDK;LFSB;99;954;MC;I
200101;EDDL;LFLL;120;2576;MC;I
200101;EDDL;LFPG;323;13392;MC;I
200101;EDDL;LFSB;87;1706;MC;I
200101;EDDM;LFBO;90;2471;MC;I
200101;EDDM;LFLL;159;4156;MC;I
200101;EDDM;LFML;93;3117;MC;I
200101;EDDM;LFMN;230;5402;MC;I
200101;EDDM;LFPG;352;21566;MC;I
200101;EDDM;LFSB;110;2283;MC;I
200101;EDDM;LFST;68;1079;MC;I
200101;EDDN;LFPG;116;3399;MC;I
200101;EDDS;LFLL;75;1496;MC;I
200101;EDDS;LFPG;261;11343;MC;I
200101;EDDS;LFSB;59;512;MC;I
200101;EDDT;LFPG;247;13351;MC;I
200101;EDDT;LFSB;118;2294;MC;I
200101;EDDV;LFPG;184;5724;MC;I
200101;EDDV;LFSB;74;945;MC;I
200101;EDDW;LFPG;48;1125;MC;I
200101;EDHI;LFBO;64;1796;MC;I
200101;EDLW;LFPG;69;1793;MC;I
200101;EFHF;LFPG;151;9636;MC;I
200101;EFKI;LFPG;4;662;MC;I
200101;EGAA;LFBO;4;703;MC;I
200101;EGAA;LFLL;4;927;MC;I
200101;EGBB;LFBO;26;2430;MC;I
200101;EGBB;LFLL;43;2520;MC;I
200101;EGBB;LFPG;373;15149;MC;I
200101;EGBB;LFSB;50;1139;MC;I
200101;EGBN;LFPG;105;3282;MC;I
200101;EGCC;LFBO;20;3967;MC;I
200101;EGCC;LFLL;79;5032;MC;I
200101;EGCC;LFLS;8;1668;MC;I
200101;EGCC;LFPG;313;18134;MC;I
200101;EGCC;LFSB;76;1628;MC;I
200101;EGFF;LFPG;72;1476;MC;I
200101;EGGD;LFBO;8;1010;MC;I
200101;EGGD;LFLL;5;517;MC;I
200101;EGGD;LFPG;75;2242;MC;I
200101;EGGP;LFMN;31;3095;MC;I
200101;EGGW;LFLL;5;738;MC;I
200101;EGGW;LFMN;122;11772;MC;I
200101;EGHI;LFPG;77;2046;MC;I
200101;EGHI;LFRS;3;508;MC;I
200101;EGJJ;LFPG;29;655;MC;I
200101;EGKK;LFBD;86;2933;MC;I
200101;EGKK;LFBO;121;11093;MC;I
200101;EGKK;LFLB;21;2177;MC;I
200101;EGKK;LFLL;149;17162;MC;I
200101;EGKK;LFLS;13;2761;MC;I
200101;EGKK;LFML;88;4654;MC;I
200101;EGKK;LFMN;22;895;MC;I
200101;EGKK;LFMT;31;1171;MC;I
200101;EGKK;LFRS;106;2325;MC;I
200101;EGKK;LFST;65;1517;MC;I
200101;EGLC;LFLC;44;527;MC;I
200101;EGLC;LFSB;79;1930;MC;I
200101;EGLL;LFBO;83;2970;MC;I
200101;EGLL;LFLL;84;4170;MC;I
200101;EGLL;LFMN;185;14265;MC;I
200101;EGLL;LFPG;1414;87842;MC;I
200101;EGLL;LFPO;93;6873;MC;I
200101;EGLL;LFSB;94;5946;MC;I
200101;EGNM;LFPG;67;2122;MC;I
200101;EGNT;LFPG;78;3635;MC;I
200101;EGPF;LFBO;4;662;MC;I
200101;EGPF;LFLL;4;786;MC;I
200101;EGPF;LFPG;95;2314;MC;I
200101;EGPH;LFPG;164;4394;MC;I
200101;EGPK;LFOB;48;3935;MC;I
200101;EGSS;LFBD;32;1302;MC;I
200101;EGSS;LFBO;8;913;MC;I
200101;EGSS;LFBZ;31;2725;MC;I
200101;EGSS;LFLB;11;823;MC;I
200101;EGSS;LFLL;71;5240;MC;I
200101;EGSS;LFMH;31;2360;MC;I
200101;EGSS;LFMK;30;2487;MC;I
200101;EGSS;LFML;36;1583;MC;I
200101;EGSS;LFMP;27;2137;MC;I
200101;EGSS;LFRD;27;1523;MC;I
200101;EGSS;LFTW;31;2788;MC;I
200101;EGTG;LFBO;23;1170;MC;I
200101;EHAM;LFBO;94;4600;MC;I
200101;EHAM;LFLB;8;862;MC;I
200101;EHAM;LFLC;46;1119;MC;I
200101;EHAM;LFLL;166;5902;MC;I
200101;EHAM;LFMN;182;10836;MC;I
200101;EHAM;LFPG;501;37460;MC;I
200101;EHAM;LFSB;106;2044;MC;I
200101;EHAM;LFST;57;502;MC;I
200101;EHEH;LFPG;68;1636;MC;I
200101;EHRD;LFPO;42;723;MC;I
200101;EICK;LFBO;4;714;MC;I
200101;EICK;LFPG;32;2130;MC;I
200101;EIDW;LFBO;16;3119;MC;I
200101;EIDW;LFLL;9;1123;MC;I
200101;EIDW;LFOB;86;7077;MC;I
200101;EIDW;LFPG;237;15369;MC;I
200101;EKBI;LFLS;4;644;MC;I
200101;EKBI;LFPG;52;2299;MC;I
200101;EKCH;LFLB;4;534;MC;I
200101;EKCH;LFLS;13;2035;MC;I
200101;EKCH;LFMN;59;4318;MC;I
200101;EKCH;LFSB;110;1664;MC;I
200101;EKCH;LFST;46;643;MC;I
200101;EKRK;LFPG;299;18093;MC;I
200101;ELLX;LFMN;17;529;MC;I
200101;ELLX;LFPG;114;2803;MC;I
200101;ENFB;LFPG;186;8443;MC;I
200101;ENGM;LFLS;4;554;MC;I
200101;EPKK;LFPG;19;1053;MC;I
200101;EPWA;LFPG;167;10207;MC;I
200101;ESGG;LFPG;114;4721;MC;I
200101;ESGG;LFSB;30;805;MC;I
200101;ESMS;LFLB;7;592;MC;I
200101;ESSA;LFLS;5;501;MC;I
200101;ESSA;LFMN;13;1008;MC;I
200101;ESSA;LFPG;252;15051;MC;I
200101;ESSA;LFSB;29;781;MC;I
200101;EYVI;LFPG;18;652;MC;I
200101;FAOR;LFPG;31;7279;LC;I
200101;FIMP;LFPG;60;18676;LC;I
200101;FKKD;LFPG;52;6683;LC;I
200101;FMEE;LFBO;9;2016;LC;O
200101;FMEE;LFLL;4;997;LC;O
200101;FMEE;LFML;7;2151;LC;O
200101;FMEE;LFPG;12;4177;LC;O
200101;FMEE;LFPO;89;30474;LC;O
200101;FMMI;LFPG;26;5901;LC;I
200101;FMMI;LFPO;3;1572;LC;I
200101;FNLU;LFPG;12;2561;LC;I
200101;FOOL;LFML;4;763;LC;I
200101;FOOL;LFPG;18;2349;LC;I
200101;FSIA;LFPG;17;3676;LC;I
200101;FTTJ;LFPG;23;3474;LC;I
200101;GABS;LFPG;25;3976;LC;I
200101;GAGO;LFPO;5;632;LC;I
200101;GCFV;LFSB;5;679;MC;I
200101;GCLP;LFSB;18;2728;MC;I
200101;GCRR;LFSB;5;797;MC;I
200101;GCTS;LFLL;8;1281;MC;I
200101;GCTS;LFQQ;4;602;MC;I
200101;GCTS;LFRS;10;1447;MC;I
200101;GCTS;LFSB;8;1062;MC;I
200101;GCXO;LFPG;12;2011;MC;I
200101;GCXO;LFPO;12;1786;MC;I
200101;GMAD;LFBO;4;506;MC;I
200101;GMAD;LFPG;23;2786;MC;I
200101;GMAD;LFPO;17;2304;MC;I
200101;GMFF;LFPO;8;933;MC;I
200101;GMFO;LFPG;4;624;MC;I
200101;GMFO;LFPO;6;919;MC;I
200101;GMMC;LFPG;128;12688;MC;I
200101;GMMC;LFPO;93;12649;MC;I
200101;GMME;LFPG;32;2516;MC;I
200101;GMME;LFPO;31;3354;MC;I
200101;GMMN;LFBD;15;1482;MC;I
200101;GMMN;LFBO;15;1235;MC;I
200101;GMMN;LFLL;31;2759;MC;I
200101;GMMN;LFML;37;3848;MC;I
200101;GMMN;LFMN;14;1450;MC;I
200101;GMMN;LFST;6;747;MC;I
200101;GMMX;LFBD;10;1453;MC;I
200101;GMMX;LFBO;9;1333;MC;I
200101;GMMX;LFJL;5;770;MC;I
200101;GMMX;LFLL;17;2138;MC;I
200101;GMMX;LFML;15;1844;MC;I
200101;GMMX;LFPG;56;8983;MC;I
200101;GMMX;LFPO;40;6120;MC;I
200101;GMMX;LFRS;11;1610;MC;I
200101;GMMX;LFSB;5;548;MC;I
200101;GMMZ;LFPO;8;624;MC;I
200101;GOOY;LFBD;9;1569;LC;I
200101;GOOY;LFBO;8;1390;LC;I
200101;GOOY;LFLL;4;604;LC;I
200101;GOOY;LFML;12;2399;LC;I
200101;GOOY;LFPG;78;13778;LC;I
200101;GOOY;LFPO;14;4266;LC;I
200101;GOOY;LFRS;15;2393;LC;I
200101;GOOY;LFST;3;690;LC;I
200101;GOSS;LFPG;4;708;LC;I
200101;GQNN;LFPG;21;3572;LC;I
200101;GQPA;LFPG;10;1430;LC;I
200101;GVAC;LFPG;5;873;LC;I
200101;HECA;LFML;4;626;MC;I
200101;HECA;LFPG;66;10559;MC;I
200101;HECA;LFPO;40;8280;MC;I
200101;HECA;LFSB;4;580;MC;I
200101;HEGN;LFPG;4;716;MC;I
200101;HEGN;LFSB;4;642;MC;I
200101;HELX;LFBO;8;1211;MC;I
200101;HELX;LFLL;6;963;MC;I
200101;HELX;LFML;6;1014;MC;I
200101;HELX;LFPG;18;2923;MC;I
200101;HELX;LFPO;13;3099;MC;I
200101;HELX;LFRS;8;866;MC;I
200101;HESH;LFPG;6;893;MC;I
200101;HESH;LFSB;5;804;MC;I
200101;HKMO;LFPO;5;1681;LC;I
200101;HKMO;LFSB;9;2340;LC;I
200101;HKNA;LFPO;5;1565;LC;I
200101;HSSS;LFPG;9;503;LC;I
200101;HTKJ;LFPO;4;1159;LC;I
200101;KATL;LFPG;84;15313;LC;I
200101;KBOS;LFPG;81;9682;LC;I
200101;KCLT;LFPG;31;3365;LC;I
200101;KCVG;LFPG;60;8143;LC;I
200101;KDFW;LFPG;30;3654;LC;I
200101;KDTW;LFPG;31;5011;LC;I
200101;KIAD;LFPG;111;16559;LC;I
200101;KIAH;LFPG;66;10943;LC;I
200101;KJFK;LFLL;30;2451;LC;I
200101;KJFK;LFMN;30;3297;LC;I
200101;KJFK;LFPG;317;50245;LC;I
200101;KLAS;LFPG;30;5542;LC;I
200101;KLAX;LFPG;78;17287;LC;I
200101;KLAX;LFPO;26;4579;LC;I
200101;KMIA;LFPG;84;19920;LC;I
200101;KOAK;LFPO;4;1070;LC;I
200101;KORD;LFPG;100;11587;LC;I
200101;KPHL;LFPG;83;8959;LC;I
200101;KPIT;LFPG;31;3662;LC;I
200101;KSFO;LFPG;30;5301;LC;I
200101;KSTL;LFPG;31;2497;LC;I
200101;LBSF;LFPG;36;2368;MC;I
200101;LCLK;LFPG;38;4363;MC;I
200101;LDZA;LFPG;30;1896;MC;I
200101;LEAL;LFSB;32;1296;MC;I
200101;LEBB;LFPG;86;2889;MC;I
200101;LEBB;LFSB;31;796;MC;I
200101;LEBL;LFBD;48;747;MC;I
200101;LEBL;LFLL;134;2838;MC;I
200101;LEBL;LFML;66;814;MC;I
200101;LEBL;LFMN;231;3332;MC;I
200101;LEBL;LFPG;322;26114;MC;I
200101;LEBL;LFPO;116;8964;MC;I
200101;LEBL;LFSB;92;2080;MC;I
200101;LEMD;LFBD;74;1689;MC;I
200101;LEMD;LFBO;142;3071;MC;I
200101;LEMD;LFLL;181;5500;MC;I
200101;LEMD;LFML;99;2971;MC;I
200101;LEMD;LFMN;178;4597;MC;I
200101;LEMD;LFPG;506;42089;MC;I
200101;LEMD;LFPO;233;23952;MC;I
200101;LEMD;LFSB;64;1339;MC;I
200101;LEMG;LFPO;34;3503;MC;I
200101;LEMG;LFSB;40;1662;MC;I
200101;LEPA;LFSB;43;2679;MC;I
200101;LEVC;LFPO;60;4312;MC;I
200101;LEVC;LFSB;31;789;MC;I
200101;LEVD;LFPO;24;2029;MC;I
200101;LEZL;LFPG;5;721;MC;I
200101;LEZL;LFPO;23;2455;MC;I
200101;LFBA;LFPO;59;771;CC;M
