ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
199801;LFBP;LFBZ;59;1091;CC;M
199801;LFBP;LFLC;39;500;CC;M
199801;LFBP;LFLL;65;1843;CC;M
199801;LFBP;LFML;49;895;CC;M
199801;LFBP;LFPG;62;3455;CC;M
199801;LFBP;LFPO;140;16184;CC;M
199801;LFBT;EGKK;5;769;MC;I
199801;LFBT;LFPG;26;1443;CC;M
199801;LFBT;LFPO;32;2144;CC;M
199801;LFBV;LFPO;54;1306;CC;M
199801;LFBX;LFPO;78;1436;CC;M
199801;LFBZ;LFBP;48;790;CC;M
199801;LFBZ;LFLL;48;796;CC;M
199801;LFBZ;LFMN;27;570;CC;M
199801;LFBZ;LFPG;63;3862;CC;M
199801;LFBZ;LFPO;167;17345;CC;M
199801;LFCK;LFPO;43;755;CC;M
199801;LFCR;LFPO;54;2611;CC;M
199801;LFEC;LFRB;91;573;CC;M
199801;LFJL;LFBO;40;569;CC;M
199801;LFJL;LFLL;39;1019;CC;M
199801;LFJL;LFML;45;941;CC;M
199801;LFJL;LFMN;20;555;CC;M
199801;LFJL;LFPO;84;3330;CC;M
199801;LFKB;LFML;154;8938;CC;M
199801;LFKB;LFMN;142;5109;CC;M
199801;LFKB;LFPO;73;6997;CC;M
199801;LFKC;LFML;34;1343;CC;M
199801;LFKC;LFMN;32;750;CC;M
199801;LFKC;LFPO;14;1052;CC;M
199801;LFKF;LFML;63;2134;CC;M
199801;LFKF;LFMN;32;889;CC;M
199801;LFKF;LFPO;24;1576;CC;M
199801;LFKJ;LFML;170;8512;CC;M
199801;LFKJ;LFMN;111;4670;CC;M
199801;LFKJ;LFMT;52;562;CC;M
199801;LFKJ;LFPG;2;645;CC;M
199801;LFKJ;LFPO;74;6892;CC;M
199801;LFLB;EGBB;6;512;MC;I
199801;LFLB;EGCC;5;505;MC;I
199801;LFLB;EGKK;15;1453;MC;I
199801;LFLB;EGSS;5;501;MC;I
199801;LFLB;EHAM;4;514;MC;I
199801;LFLB;LFPO;70;1338;CC;M
199801;LFLC;EDDL;37;524;MC;I
199801;LFLC;LFBD;53;935;CC;M
199801;LFLC;LFBO;40;813;CC;M
199801;LFLC;LFML;63;1612;CC;M
199801;LFLC;LFMN;39;798;CC;M
199801;LFLC;LFPG;81;2512;CC;M
199801;LFLC;LFPO;105;10439;CC;M
199801;LFLC;LFRN;39;893;CC;M
199801;LFLC;LFRS;46;1334;CC;M
199801;LFLC;LFSB;41;759;CC;M
199801;LFLC;LFST;36;514;CC;M
199801;LFLC;LIMC;39;828;MC;I
199801;LFLC;LSGG;38;693;MC;I
199801;LFLL;DAAG;24;1371;MC;I
199801;LFLL;DABC;17;1396;MC;I
199801;LFLL;DAOO;11;618;MC;I
199801;LFLL;DIAP;4;1099;LC;I
199801;LFLL;DTMB;7;697;MC;I
199801;LFLL;DTTA;43;3338;MC;I
199801;LFLL;DTTJ;6;641;MC;I
199801;LFLL;EBBR;169;5877;MC;I
199801;LFLL;EDDF;134;5752;MC;I
199801;LFLL;EDDL;50;1527;MC;I
199801;LFLL;EDDM;134;3041;MC;I
199801;LFLL;EDDS;35;743;MC;I
199801;LFLL;EGAA;11;2247;MC;I
199801;LFLL;EGBB;39;3171;MC;I
199801;LFLL;EGCC;35;6379;MC;I
199801;LFLL;EGGD;10;1445;MC;I
199801;LFLL;EGGW;10;1881;MC;I
199801;LFLL;EGHH;5;503;MC;I
199801;LFLL;EGKK;81;18491;MC;I
199801;LFLL;EGLL;170;10303;MC;I
199801;LFLL;EGNT;8;1640;MC;I
199801;LFLL;EGSS;10;1056;MC;I
199801;LFLL;EHAM;91;5005;MC;I
199801;LFLL;EKBI;5;518;MC;I
199801;LFLL;EKRK;28;1041;MC;I
199801;LFLL;EPWA;13;1423;MC;I
199801;LFLL;FMEE;4;1158;LC;O
199801;LFLL;GCLP;11;1453;MC;I
199801;LFLL;GCTS;11;1687;MC;I
199801;LFLL;GMMN;12;941;MC;I
199801;LFLL;GMMX;7;800;MC;I
199801;LFLL;GOOY;5;1140;LC;I
199801;LFLL;LEBL;65;747;MC;I
199801;LFLL;LEMD;85;2470;MC;I
199801;LFLL;LFBD;142;7915;CC;M
199801;LFLL;LFBI;40;1088;CC;M
199801;LFLL;LFBL;50;959;CC;M
199801;LFLL;LFBO;216;9105;CC;M
199801;LFLL;LFBP;65;1867;CC;M
199801;LFLL;LFBZ;45;659;CC;M
199801;LFLL;LFJL;36;921;CC;M
199801;LFLL;LFML;170;5241;CC;M
199801;LFLL;LFMN;273;9138;CC;M
199801;LFLL;LFOH;43;1482;CC;M
199801;LFLL;LFPG;242;18777;CC;M
199801;LFLL;LFPO;159;16593;CC;M
199801;LFLL;LFQQ;113;6547;CC;M
199801;LFLL;LFRB;52;1060;CC;M
199801;LFLL;LFRN;60;2036;CC;M
199801;LFLL;LFRS;122;7720;CC;M
199801;LFLL;LFSB;59;968;CC;M
199801;LFLL;LFST;92;5261;CC;M
199801;LFLL;LIML;84;2775;MC;I
199801;LFLL;LIRF;53;1679;MC;I
199801;LFLL;LPPT;10;702;MC;I
199801;LFLL;LSZH;189;3651;MC;I
199801;LFLL;LTBA;22;1459;MC;I
199801;LFLL;TFFF;5;1478;LC;O
199801;LFLL;TFFR;10;2880;LC;O
199801;LFLP;LFPO;78;2721;CC;M
199801;LFLS;EGBB;6;1123;MC;I
199801;LFLS;EGCC;10;2002;MC;I
199801;LFLS;EGKK;15;3342;MC;I
199801;LFLS;EKCH;16;1754;MC;I
199801;LFLS;LFPO;126;10336;CC;M
199801;LFLS;LLBG;4;928;MC;I
199801;LFLW;LFPO;47;508;CC;M
199801;LFMH;LFPO;45;2374;CC;M
199801;LFMK;LFBO;66;860;CC;M
199801;LFML;DAAG;31;2666;MC;I
199801;LFML;DABB;12;839;MC;I
199801;LFML;DABC;31;2958;MC;I
199801;LFML;DAOO;14;1685;MC;I
199801;LFML;DIAP;5;532;LC;I
199801;LFML;DTMB;8;605;MC;I
199801;LFML;DTTA;61;4645;MC;I
199801;LFML;EBBR;84;3581;MC;I
199801;LFML;EDDF;52;609;MC;I
199801;LFML;EDDM;84;2429;MC;I
199801;LFML;EGKK;89;4545;MC;I
199801;LFML;EHAM;34;941;MC;I
199801;LFML;FMEE;12;3554;LC;O
199801;LFML;FOOL;5;1034;LC;I
199801;LFML;GCTS;5;532;MC;I
199801;LFML;GMAD;6;707;MC;I
199801;LFML;GMMN;39;2604;MC;I
199801;LFML;GOOY;11;1286;LC;I
199801;LFML;LEBL;45;950;MC;I
199801;LFML;LEMD;31;1404;MC;I
199801;LFML;LFBD;104;4679;CC;M
199801;LFML;LFBO;67;2109;CC;M
199801;LFML;LFBP;50;905;CC;M
199801;LFML;LFJL;41;858;CC;M
199801;LFML;LFKB;164;8085;CC;M
199801;LFML;LFKC;31;1175;CC;M
199801;LFML;LFKF;63;1724;CC;M
199801;LFML;LFKJ;130;6848;CC;M
199801;LFML;LFLC;57;1397;CC;M
199801;LFML;LFLL;176;4741;CC;M
199801;LFML;LFMN;54;743;CC;M
199801;LFML;LFMT;27;528;CC;M
199801;LFML;LFPG;343;22616;CC;M
199801;LFML;LFPO;951;92024;CC;M
199801;LFML;LFQQ;95;2878;CC;M
199801;LFML;LFRS;80;2859;CC;M
199801;LFML;LFST;68;1526;CC;M
199801;LFML;LIML;31;637;MC;I
199801;LFML;LIRF;64;1873;MC;I
199801;LFML;LIRN;12;640;MC;I
199801;LFML;LLBG;6;605;MC;I
199801;LFML;LSGG;74;837;MC;I
199801;LFML;LSZH;61;1631;MC;I
199801;LFML;TFFR;4;1229;LC;O
199801;LFMN;DTTA;39;3314;MC;I
199801;LFMN;EBBR;155;7856;MC;I
199801;LFMN;EDDF;112;6170;MC;I
199801;LFMN;EDDL;55;1324;MC;I
199801;LFMN;EDDM;161;3752;MC;I
199801;LFMN;EGGP;31;1520;MC;I
199801;LFMN;EGGW;114;7340;MC;I
199801;LFMN;EGLL;177;14912;MC;I
199801;LFMN;EHAM;104;6718;MC;I
199801;LFMN;EKCH;32;2689;MC;I
199801;LFMN;FOOL;3;641;LC;I
199801;LFMN;GMMN;9;834;MC;I
199801;LFMN;KJFK;22;2386;LC;I
199801;LFMN;LEBL;131;1727;MC;I
199801;LFMN;LEMD;61;2418;MC;I
199801;LFMN;LFBD;107;2923;CC;M
199801;LFMN;LFBO;160;3961;CC;M
199801;LFMN;LFKB;141;4251;CC;M
199801;LFMN;LFKF;31;659;CC;M
199801;LFMN;LFKJ;113;3753;CC;M
199801;LFMN;LFLC;39;697;CC;M
199801;LFMN;LFLL;272;9375;CC;M
199801;LFMN;LFML;52;638;CC;M
199801;LFMN;LFMT;33;587;CC;M
199801;LFMN;LFPG;240;22388;CC;M
199801;LFMN;LFPO;938;92680;CC;M
199801;LFMN;LFQQ;88;4125;CC;M
199801;LFMN;LFRN;31;623;CC;M
199801;LFMN;LFRS;107;2809;CC;M
199801;LFMN;LFST;125;3252;CC;M
199801;LFMN;LIMC;51;906;MC;I
199801;LFMN;LIPE;54;1015;MC;I
199801;LFMN;LIPZ;81;1493;MC;I
199801;LFMN;LIRF;180;6082;MC;I
199801;LFMN;LIRN;29;583;MC;I
199801;LFMN;LIRQ;32;561;MC;I
199801;LFMN;LNMC;1557;3100;MC;I
199801;LFMN;LOWW;34;818;MC;I
199801;LFMN;LPPT;10;882;MC;I
199801;LFMN;LSGG;246;4241;MC;I
199801;LFMN;LSZH;125;5171;MC;I
199801;LFMN;LTBA;13;625;MC;I
199801;LFMN;OMDB;9;1785;LC;I
199801;LFMP;LFPO;197;14825;CC;M
199801;LFMT;EGKK;30;1559;MC;I
199801;LFMT;LFBD;55;907;CC;M
199801;LFMT;LFMN;36;713;CC;M
199801;LFMT;LFPG;131;8405;CC;M
199801;LFMT;LFPO;359;38384;CC;M
199801;LFMT;LFRS;78;1391;CC;M
199801;LFMT;LFST;56;960;CC;M
199801;LFMU;LFPO;70;2370;CC;M
199801;LFMV;LFPO;82;4755;CC;M
199801;LFOB;EGCC;14;1135;MC;I
199801;LFOB;EIDW;82;6830;MC;I
199801;LFOH;EGKK;39;898;MC;I
199801;LFOH;LFLL;40;1438;CC;M
199801;LFOH;LFRK;39;964;CC;M
199801;LFOH;LFRN;77;560;CC;M
199801;LFOP;LFLL;52;562;CC;M
199801;LFPG;CYUL;77;19948;LC;I
199801;LFPG;CYYZ;58;7448;LC;I
199801;LFPG;DAAE;13;1228;MC;I
199801;LFPG;DAAG;63;9305;MC;I
199801;LFPG;DABC;10;782;MC;I
199801;LFPG;DAOO;14;1944;MC;I
199801;LFPG;DBBB;17;1706;LC;I
199801;LFPG;DFFD;29;3861;LC;I
199801;LFPG;DIAP;40;5354;LC;I
199801;LFPG;DNMM;20;4010;LC;I
199801;LFPG;DNPO;8;995;LC;I
199801;LFPG;DRRN;16;1802;LC;I
199801;LFPG;DTMB;19;2049;MC;I
199801;LFPG;DTTA;25;3207;MC;I
199801;LFPG;DTTJ;15;1760;MC;I
199801;LFPG;DXXX;9;976;LC;I
199801;LFPG;EBBR;288;14988;MC;I
199801;LFPG;EDDF;435;34648;MC;I
199801;LFPG;EDDH;226;10101;MC;I
199801;LFPG;EDDK;269;6416;MC;I
199801;LFPG;EDDL;239;13576;MC;I
199801;LFPG;EDDM;309;20587;MC;I
199801;LFPG;EDDN;116;3490;MC;I
199801;LFPG;EDDS;212;10370;MC;I
199801;LFPG;EDDT;223;10144;MC;I
199801;LFPG;EDDV;158;5128;MC;I
199801;LFPG;EDDW;39;798;MC;I
199801;LFPG;EDLW;72;1647;MC;I
199801;LFPG;EFHF;94;6724;MC;I
199801;LFPG;EGBB;276;15056;MC;I
199801;LFPG;EGCC;257;19632;MC;I
199801;LFPG;EGFF;64;996;MC;I
199801;LFPG;EGGD;79;1900;MC;I
199801;LFPG;EGHI;83;1762;MC;I
199801;LFPG;EGJJ;29;570;MC;I
199801;LFPG;EGLL;1311;90375;MC;I
199801;LFPG;EGNM;50;1027;MC;I
199801;LFPG;EGNT;80;1554;MC;I
199801;LFPG;EGNX;117;3696;MC;I
199801;LFPG;EGPH;32;1916;MC;I
199801;LFPG;EHAM;463;35044;MC;I
199801;LFPG;EHEH;63;1732;MC;I
