ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
201505;LFPO;LC;I;C;277;49797;61509;0,712;3,668;0,108;0,113
201505;LFPO;MC;I;A;352;16896;17136;0,175;0,457;0,133;0,028
201505;LFPO;MC;I;B;9527;1341536;1361549;10,426;43,243;2,372;1,655
201505;LFPO;MC;I;C;163;34493;49767;0,471;2,671;0,339;0,075
201505;LFPO;LC;O;C;627;227542;281884;2,465;15,300;0,743;0,391
201505;LFPO;CC;M;A;1925;72953;75545;0,585;1,769;0,753;0,093
201505;LFPO;CC;M;B;7314;883363;884944;6,997;30,152;1,600;1,111
201506;LFPG;LC;I;A;4;10;10;0,004;0,017;0,001;0,001
201506;LFPG;LC;I;B;113;9008;9247;0,152;0,563;0,049;0,024
201506;LFPG;LC;I;C;9046;2225642;3343285;38,199;227,125;18,349;6,063
201506;LFPG;MC;I;A;3866;220050;249987;2,967;7,726;1,443;0,471
201506;LFPG;MC;I;B;21997;2801780;2885765;26,002;99,869;10,659;4,127
201506;LFPG;MC;I;C;1902;185773;615314;5,885;32,268;2,465;0,934
201506;LFPG;LC;O;C;82;33198;44768;0,389;2,815;0,181;0,062
201506;LFPG;CC;M;A;780;35446;43076;0,453;1,307;0,201;0,072
201506;LFPG;CC;M;B;3669;448298;523437;4,271;16,180;1,737;0,678
201506;LFPG;CC;M;C;203;5476;42416;0,498;2,731;0,136;0,079
201506;LFPO;LC;I;A;2;14;14;0,002;0,006;0,000;0,000
201506;LFPO;LC;I;B;32;3115;3115;0,035;0,129;0,007;0,006
201506;LFPO;LC;I;C;287;51134;62223;0,738;3,774;0,153;0,117
201506;LFPO;MC;I;A;405;19997;20427;0,197;0,531;0,144;0,031
201506;LFPO;MC;I;B;9291;1268444;1284872;10,181;42,288;2,314;1,616
201506;LFPO;MC;I;C;166;27063;40648;0,460;2,704;0,352;0,073
201506;LFPO;LC;O;C;617;220563;269691;2,446;15,136;0,735;0,388
201506;LFPO;CC;M;A;2281;89205;92399;0,709;2,154;0,826;0,112
201506;LFPO;CC;M;B;7660;963716;965501;7,340;31,771;1,632;1,165
201507;LFPG;LC;I;A;3;0;0;0,002;0,006;0,001;0,000
201507;LFPG;LC;I;B;150;12729;12998;0,205;0,781;0,075;0,033
201507;LFPG;LC;I;C;9757;2520864;3606769;40,754;241,762;19,787;6,469
201507;LFPG;MC;I;A;3955;228067;244548;2,981;7,818;1,449;0,473
201507;LFPG;MC;I;B;23045;3018542;3097811;27,415;106,135;11,154;4,352
201507;LFPG;MC;I;C;2161;236573;665039;6,806;37,617;2,851;1,080
201507;LFPG;LC;O;C;113;44183;56678;0,543;3,970;0,249;0,086
201507;LFPG;CC;M;A;783;36921;44101;0,458;1,325;0,202;0,073
201507;LFPG;CC;M;B;3745;475677;545609;4,364;16,309;1,882;0,693
201507;LFPG;CC;M;C;197;5815;39559;0,499;2,734;0,128;0,079
201507;LFPO;LC;I;B;29;3386;3386;0,030;0,108;0,005;0,005
201507;LFPO;LC;I;C;336;66456;79137;0,886;4,499;0,143;0,141
201507;LFPO;MC;I;A;383;21974;22250;0,189;0,496;0,120;0,030
201507;LFPO;MC;I;B;10782;1461680;1478301;11,902;49,205;2,593;1,889
201507;LFPO;MC;I;C;353;63130;74170;1,026;6,004;0,696;0,163
201507;LFPO;LC;O;C;831;314691;368672;3,257;20,612;0,886;0,517
201507;LFPO;CC;M;A;2036;80141;82988;0,603;1,826;0,805;0,096
201507;LFPO;CC;M;B;6862;897175;899511;6,518;28,243;1,486;1,035
201508;LFPG;LC;I;A;2;0;0;0,001;0,002;0,000;0,000
201508;LFPG;LC;I;B;146;14918;15213;0,195;0,732;0,072;0,031
201508;LFPG;LC;I;C;9805;2585843;3633875;40,861;242,676;19,542;6,486
201508;LFPG;MC;I;A;3625;207473;219120;2,745;7,200;1,297;0,436
201508;LFPG;MC;I;B;23376;3056796;3125894;27,912;108,453;10,982;4,430
201508;LFPG;MC;I;C;2167;260845;624215;6,900;37,926;2,715;1,095
201508;LFPG;LC;O;C;123;46704;58900;0,572;4,228;0,252;0,091
201508;LFPG;CC;M;A;712;33273;39182;0,433;1,249;0,137;0,069
201508;LFPG;CC;M;B;3790;480256;550318;4,374;16,605;1,840;0,694
201508;LFPG;CC;M;C;154;6271;27225;0,423;2,296;0,124;0,067
201508;LFPO;LC;I;B;30;3992;3992;0,034;0,122;0,006;0,005
201508;LFPO;LC;I;C;327;71505;82677;0,863;4,393;0,133;0,137
201508;LFPO;MC;I;A;321;17171;17585;0,156;0,398;0,112;0,025
201508;LFPO;MC;I;B;11330;1601927;1613405;12,674;51,825;2,774;2,012
201508;LFPO;MC;I;C;424;80626;91130;1,204;6,826;0,823;0,191
201508;LFPO;LC;O;C;882;333220;382725;3,443;21,526;0,996;0,546
201508;LFPO;CC;M;A;1214;54939;56412;0,407;1,216;0,531;0,065
201508;LFPO;CC;M;B;6063;777859;779868;5,727;24,561;1,393;0,909
201509;LFPG;LC;I;B;145;11262;11530;0,195;0,720;0,071;0,031
201509;LFPG;LC;I;C;8859;2193936;3249259;37,621;224,515;18,422;5,972
201509;LFPG;MC;I;A;4101;236393;254238;3,180;8,285;1,498;0,505
201509;LFPG;MC;I;B;22044;2797449;2881539;26,276;100,751;10,750;4,171
201509;LFPG;MC;I;C;1926;188739;613766;6,145;32,922;2,484;0,975
201509;LFPG;LC;O;C;90;33526;45710;0,431;3,069;0,201;0,068
201509;LFPG;CC;M;A;746;34782;42183;0,445;1,283;0,148;0,071
201509;LFPG;CC;M;B;3593;430280;506784;4,174;15,676;1,812;0,662
201509;LFPG;CC;M;C;199;4469;39000;0,495;2,689;0,150;0,079
201509;LFPO;LC;I;B;31;3779;3779;0,035;0,129;0,006;0,006
201509;LFPO;LC;I;C;289;56711;67252;0,758;3,983;0,118;0,120
201509;LFPO;MC;I;A;378;20574;21205;0,189;0,499;0,123;0,030
201509;LFPO;MC;I;B;10002;1371105;1384904;10,946;45,332;2,422;1,738
201509;LFPO;MC;I;C;243;42555;51032;0,685;4,002;0,465;0,109
201509;LFPO;LC;O;C;591;189842;238871;2,230;14,176;0,604;0,354
201509;LFPO;CC;M;A;2268;83495;86651;0,697;2,127;0,817;0,111
201509;LFPO;CC;M;B;7345;891854;893580;7,003;30,190;1,623;1,112
201509;LFPO;CC;M;C;1;0;0;0,004;0,026;0,003;0,001
201510;LFPG;LC;I;A;2;0;0;0,002;0,008;0,000;0,000
201510;LFPG;LC;I;B;174;13289;13604;0,241;0,888;0,089;0,038
201510;LFPG;LC;I;C;8700;2137259;3301657;37,465;223,623;17,822;5,947
201510;LFPG;MC;I;A;3980;223198;245362;3,052;7,928;1,505;0,484
201510;LFPG;MC;I;B;21900;2757359;2852747;26,081;99,659;10,796;4,140
201510;LFPG;MC;I;C;1865;171085;611134;5,912;31,677;2,538;0,938
201510;LFPG;LC;O;C;97;39180;52776;0,466;3,366;0,214;0,074
201510;LFPG;CC;M;A;810;38177;45462;0,484;1,386;0,181;0,077
201510;LFPG;CC;M;B;3564;442927;519516;4,148;15,620;1,744;0,658
201510;LFPG;CC;M;C;191;4044;39419;0,472;2,628;0,136;0,075
201510;LFPO;LC;I;A;2;0;0;0,002;0,005;0,000;0,000
201510;LFPO;LC;I;B;25;3435;3435;0,029;0,103;0,005;0,005
201510;LFPO;LC;I;C;303;55235;70606;0,789;4,170;0,115;0,125
201510;LFPO;MC;I;A;379;19180;19454;0,190;0,506;0,117;0,030
201510;LFPO;MC;I;B;9481;1331824;1348354;10,422;43,064;2,303;1,654
201510;LFPO;MC;I;C;180;35805;47865;0,534;3,215;0,321;0,085
201510;LFPO;LC;O;C;661;229088;283457;2,538;16,100;0,676;0,403
201510;LFPO;CC;M;A;2173;82509;85405;0,646;1,918;0,807;0,102
201510;LFPO;CC;M;B;7307;917112;918761;7,010;30,101;1,571;1,113
201511;LFPG;LC;I;A;3;0;0;0,003;0,010;0,001;0,000
201511;LFPG;LC;I;B;147;11083;11268;0,200;0,748;0,068;0,032
201511;LFPG;LC;I;C;7826;1787973;2938813;33,737;204,476;15,610;5,355
201511;LFPG;MC;I;A;3372;170335;204455;2,481;6,432;1,432;0,394
201511;LFPG;MC;I;B;18737;2079144;2170244;21,920;83,174;9,267;3,479
201511;LFPG;MC;I;C;1661;132158;572444;5,318;28,145;2,150;0,844
201511;LFPG;LC;O;C;89;35680;49198;0,415;2,925;0,193;0,066
201511;LFPG;CC;M;A;790;36581;42911;0,483;1,408;0,141;0,077
201511;LFPG;CC;M;B;3154;370947;435899;3,742;14,700;1,480;0,594
201511;LFPG;CC;M;C;167;3413;28592;0,391;2,155;0,093;0,062
201511;LFPO;LC;I;B;41;5233;5233;0,050;0,188;0,009;0,008
201511;LFPO;LC;I;C;238;45570;57333;0,638;3,232;0,115;0,101
201511;LFPO;MC;I;A;370;15326;16261;0,193;0,524;0,113;0,031
201511;LFPO;MC;I;B;7410;921737;937900;8,138;33,266;1,815;1,292
201511;LFPO;MC;I;C;127;20602;33878;0,352;2,032;0,250;0,056
201511;LFPO;LC;O;C;614;219774;270873;2,346;14,603;0,652;0,372
201511;LFPO;CC;M;A;1990;69834;71842;0,578;1,700;0,875;0,092
201511;LFPO;CC;M;B;6811;753325;754662;6,588;27,772;1,451;1,046
201511;LFPO;CC;M;C;4;618;618;0,011;0,069;0,002;0,002
201512;LFPG;LC;I;A;3;5;5;0,002;0,007;0,001;0,000
201512;LFPG;LC;I;B;157;12628;12930;0,207;0,784;0,071;0,033
201512;LFPG;LC;I;C;8230;1907305;3091437;34,549;212,088;16,000;5,484
201512;LFPG;MC;I;A;3304;162638;195461;2,424;6,272;1,428;0,385
201512;LFPG;MC;I;B;19217;2148189;2242494;22,336;84,993;9,232;3,545
201512;LFPG;MC;I;C;1668;127559;576381;5,287;28,314;2,183;0,839
201512;LFPG;LC;O;C;146;52703;76784;0,651;4,437;0,295;0,103
201512;LFPG;CC;M;A;784;34698;41388;0,468;1,357;0,152;0,074
201512;LFPG;CC;M;B;3319;388668;462972;3,886;15,134;1,545;0,617
201512;LFPG;CC;M;C;189;3661;31032;0,440;2,400;0,128;0,070
201512;LFPO;LC;I;B;57;6561;10049;0,069;0,263;0,012;0,011
201512;LFPO;LC;I;C;264;55767;74807;0,726;3,768;0,137;0,115
201512;LFPO;MC;I;A;370;16592;18283;0,196;0,527;0,119;0,031
201512;LFPO;MC;I;B;7705;960074;977450;8,498;34,799;1,906;1,349
201512;LFPO;MC;I;C;160;27409;43166;0,471;2,686;0,295;0,075
201512;LFPO;LC;O;C;830;295685;373288;3,192;19,695;0,857;0,507
201512;LFPO;CC;M;A;1829;69664;71513;0,527;1,559;0,814;0,084
201512;LFPO;CC;M;B;6828;804155;805377;6,566;27,581;1,438;1,042
