ANMOIS;DEP;ARR;NVOLS;PAX_FS;FSC;ZON
201501;BIKF;LFPG;43;5883;MC;I
201501;BIKF;LFSB;9;1371;MC;I
201501;BKPR;LFSB;73;11397;MC;I
201501;CYUL;LFPG;121;35320;LC;I
201501;CYYZ;LFPG;56;11721;LC;I
201501;DAAE;LFLL;9;1015;MC;I
201501;DAAE;LFML;14;1090;MC;I
201501;DAAE;LFPO;42;4941;MC;I
201501;DAAG;LFBD;8;936;MC;I
201501;DAAG;LFBO;27;2587;MC;I
201501;DAAG;LFJL;9;1130;MC;I
201501;DAAG;LFLL;62;7876;MC;I
201501;DAAG;LFML;148;11544;MC;I
201501;DAAG;LFMN;14;1256;MC;I
201501;DAAG;LFPG;228;22673;MC;I
201501;DAAG;LFPO;266;35733;MC;I
201501;DAAG;LFQQ;18;2645;MC;I
201501;DAAG;LFSB;5;700;MC;I
201501;DAAG;LFST;9;617;MC;I
201501;DAAS;LFLL;22;2544;MC;I
201501;DAAS;LFPO;23;2761;MC;I
201501;DABB;LFLL;10;1087;MC;I
201501;DABB;LFML;27;2804;MC;I
201501;DABB;LFPO;25;2635;MC;I
201501;DABC;LFLL;21;2419;MC;I
201501;DABC;LFML;42;4259;MC;I
201501;DABC;LFMN;8;756;MC;I
201501;DABC;LFPO;26;3021;MC;I
201501;DABC;LFSB;17;2077;MC;I
201501;DAOI;LFML;9;1124;MC;I
201501;DAOI;LFPG;5;765;MC;I
201501;DAON;LFML;13;1098;MC;I
201501;DAON;LFPO;34;3711;MC;I
201501;DAOO;LFBO;44;3802;MC;I
201501;DAOO;LFLL;36;3613;MC;I
201501;DAOO;LFML;54;5174;MC;I
201501;DAOO;LFPG;43;4410;MC;I
201501;DAOO;LFPO;84;9825;MC;I
201501;DAOO;LFQQ;13;1308;MC;I
201501;DAOO;LFSB;5;594;MC;I
201501;DAUB;LFPO;9;1061;MC;I
201501;DBBB;LFPG;19;4085;LC;I
201501;DFFD;LFPG;10;1707;LC;I
201501;DIAP;LFPG;30;9327;LC;I
201501;DIAP;LFPO;13;3053;LC;I
201501;DNAA;LFPG;30;5341;LC;I
201501;DNMM;LFPG;30;5175;LC;I
